BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,945
1206; AG.LINDAS230;   10,072
251; ACU II - 230;   11,770
11265; ACU III - 230;   11,567
11565; ACU III - 500;   11,433
7747; ABDON BATISTA - 230;    8,201
7744; ABDON BATISTA - 525;    7,671
9537; ABUNA - 230;    5,366
559; ACAILANDIA - 500;   10,870
55412; ACARAU II – 230;   10,484
12907; ACARAT CE - 230;   10,490
12902; ACARAT-CE500;   10,517
4475; ACESITA - 230;    8,169
3729; ADRIANOPOLIS - 345;    8,880
3728; ADRIANOPOLIS - 500;    9,248
1637; AIMORES - 230;   10,347
11760; ALAGOAS 2 - 230;    8,001
9002; ALEGRETE2 - 230;    7,092
56095; ALEX - 230;   11,635
362; ALTAMIRA - 230;    9,851
7758; ANASTACIO - 230;    7,972
2770; ANDIRA LESTE - 230;    7,469
540; ANGELIM - 500;   10,021
240; ANGELIM - 230;    9,875
3745; ANGRA - 500;   10,078
1172; ANHANGUERA GO - 230;    9,189
2901; ANHANGUERA SP - 230;    5,366
2900; ANHANGUERA - 345;    5,366
2957; APARECIDA - 230;    8,460
2758; ALTA PAULISTA - 400;    9,394
6601; APUCARANA - 230;    7,011
58771; LAGOA BARRO - 230;   11,455
11219; AQUIRAZ - 230;    9,433
1522; ARACUAI - 230;   12,303
11242; ARAPIRACA III - 230;    6,228
5203; ARARAQUARA 2 - 440;    8,980
5202; ARARAQUARA 2 - 500;    9,486
2630; ARARAQUARA - 440;    8,500
3852; ARARAQUARA - 500;    9,247
2673; ARARAS SP - 440;    7,536
38906; ARAXA 3 - 345;   10,342
12203; ARCOVERDE II - 230;   10,050
7749; AREIA - 230;    7,846
7748; AREIA - 525;    8,023
39813; ARINOS 2 - 500;   11,744
9520; ARIQUEMES - 230;    5,366
302; MOXOTO - 230;   11,177
2624; ASSIS - 440;    8,659
4282; ASSIS - 525;    8,381
2626; ASSIS 2 - 230;    8,267
2677; ATIBAIA 2 - 345;    5,995
7923; ATLANTIDA 2 - 230;    6,847
2786; AVARE - 230;    5,585
2617; AGUA VERMELHA - 500;   10,293
2618; AGUA VERMELHA - 440;   10,167
3947; BARRO ALTO - 230;   11,976
3605; BARRO BRANCO - 345;    8,941
4297; B. DOS COQUEIROS - 230;   12,249
229; B.ESPERANCA - 230;   10,125
4288; B. FLUMINENSE - 500;    9,670
7304; BARRA GRANDE - 230;    8,639
6608; BAIXO IGUACU PR - 230;    9,031
11050; B.JESUS II - 230;   10,355
3236; BARRA PEIXE - 230;    9,012
13103; BACAB - MA - 500;   10,538
9010; BAGE 2 - 230;    7,476
2733; BAGUACU - 440;    8,875
1645; BAGUARI - 230;   10,242
2920; B. SANTISTA - 230;    5,366
2919; B. SANTISTA - 345;    5,366
10410; BALBINA - 230;    7,935
215; BALSAS - 230;   10,766
222; BANABUIU - 230;   10,338
3909; BANDEIRANTE GO - 345;   10,075
2934; BANDEIRANTE SP - 345;    5,366
1480; BARBACENA - 345;    8,620
11286; BARREIRAS II - 230;   10,001
