NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;7,526;;16,320;;;;;;2
30256;#1AIRL-SP138; ;;7,046;;16,800;;;;;;2
30222;#1ASCH-SP138; ;;7,460;;16,386;;;;;;2
30244;#1ASCP-SP138; ;;7,046;;16,800;;;;;;2
30219;#1ASCS-SP138; ;;7,503;;16,343;;;;;;2
30143;#1BRAS-SP138; ;;7,046;;16,800;;;;;;2
2530;#1COSM-SP138; ;;7,526;;16,320;;;;;;2
30208;#1CRIS-SP138; ;;7,260;;16,586;;;;;;2
30214;#1ITAP-SP138; ;;7,260;;16,586;;;;;;2
30278;#1LIND-SP138; ;;7,260;;16,586;;;;;;2
30260;#1ORIO-SP138; ;;7,046;;16,800;;;;;;2
30265;#1PAU3-SP138; ;;7,046;;16,800;;;;;;2
30286;#1PIR2-SP138; ;;7,599;;16,248;;;;;;2
30269;#1PLAS-SP138; ;;7,046;;16,800;;;;;;2
30276;#1POLY-SP138; ;;7,526;;16,320;;;;;;2
30216;#1PRAD-SP138; ;;7,260;;16,586;;;;;;2
2391;#1REPL-SP138; ;;7,046;;16,800;;;;;;2
30254;#1RHOD-SP138; ;;7,046;;16,800;;;;;;2
30274;#1SANT-SP138; ;;7,526;;16,320;;;;;;2
30247;#1SYNG-SP138; ;;7,046;;16,800;;;;;;2
29983;#1USES-SP138; ;;7,526;;16,320;;;;;;2
30262;#1WMPA-SP138; ;;7,046;;16,800;;;;;;2
30252;#2ABL--SP138; ;;7,526;;16,320;;;;;;2
30257;#2AIRL-SP138; ;;7,047;;16,800;;;;;;2
30223;#2ASCH-SP138; ;;7,758;;16,088;;;;;;2
30245;#2ASCP-SP138; ;;7,046;;16,800;;;;;;2
30220;#2ASCS-SP138; ;;7,503;;16,343;;;;;;2
30142;#2BRAS-SP138; ;;7,047;;16,800;;;;;;2
30273;#2COSM-SP138; ;;7,526;;16,320;;;;;;2
30209;#2CRIS-SP138; ;;7,260;;16,586;;;;;;2
30271;#2INTP-SP138; ;;7,526;;16,320;;;;;;2
30215;#2ITAP-SP138; ;;7,260;;16,586;;;;;;2
30279;#2LIND-SP138; ;;7,260;;16,586;;;;;;2
30261;#2ORIO-SP138; ;;7,047;;16,800;;;;;;2
30266;#2PAU3-SP138; ;;7,046;;16,800;;;;;;2
30287;#2PIR2-SP138; ;;7,596;;16,250;;;;;;2
30270;#2PLAS-SP138; ;;7,526;;16,320;;;;;;2
30277;#2POLY-SP138; ;;7,526;;16,320;;;;;;2
30217;#2PRAD-SP138; ;;7,260;;16,586;;;;;;2
30255;#2RHOD-SP138; ;;7,047;;16,800;;;;;;2
30275;#2SABT-SP138; ;;7,526;;16,320;;;;;;2
30248;#2SYNG-SP138; ;;7,526;;16,320;;;;;;2
30272;#2USES-SP138; ;;7,526;;16,320;;;;;;2
30263;#2WMPA-SP138; ;;7,047;;16,800;;;;;;2
28516;#GALVA-RJ138; ;;9,543;;14,303;;;;;;2
28428;#ROSTR-RJ069; ;;9,564;;14,282;;;;;;2
7312;14JULH-RS230; ;;7,153;;16,693;;;;;;1
7313;14JULHUHE013;B;98,0;7,153;;16,693;;;8412,34;;;1
35025;2.VEND-ES069; ;;9,597;;14,250;;;;;;2
2084;2MARIA-SP034; ;;7,256;,8;16,591;;;;154,14;;2
6931;2VIZIN-PR138; ;;8,896;56,0;14,951;;;;10046,82;;1
33130;3LAG2--SP138; ;;9,842;16,0;14,005;;;;2690,58;;2
1412;3MAIO--MT138; ;;11,042;;12,804;;;;;;2
19582;3MAIO-PCH013;U;;;;12,804;;;;;;2
2294;3PONTE-SP138; ;;7,260;19,0;16,586;;;;3785,70;;2
7152;4BARRA-PR069; ;;6,435;55,2;17,412;;;;11533,48;;1
30068;79_331-SP138; ;;7,758;;16,088;;;;;;2
30069;79_332-SP138; ;;7,758;;16,088;;;;;;2
25808;7QUEDA-MT138; ;;8,223;;15,623;;;;;;2
25809;7QUEDAPCH013;U;;;;15,623;;;;;;2
1334;A-BOA1-MT138; ;;7,446;34,8;16,401;;;;6848,98;;2
22051;A.AZUL-SP088; ;;6,945;166,3;16,901;;;;33727,68;;2
2840;A.AZUL-SP138; ;;6,653;;17,193;;;;;;2
30951;A.AZUL-SP440; ;;6,945;;16,901;;;;;;2
56772;A.BEZ1EOL034;B;28,8;11,883;;11,964;;;4110,94;;;3
56773;A.BEZ2EOL034;B;28,8;11,883;;11,964;;;4110,94;;;3
56774;A.BEZ3EOL034;B;28,8;11,883;;11,964;;;4110,94;;;3
56775;A.BEZ4EOL034;B;16,5;11,883;;11,964;;;2349,93;;;3
56258;A.BRAN-RN230; ;;11,250;;12,597;;;;;;3
56255;A.BRANEOL034;B;27,3;11,250;;12,597;;;3681,34;;;3
59514;A.CAE1EOL034;B;27,0;11,752;;12,095;;;3806,11;;;3
59515;A.CAE2EOL034;B;36,0;11,752;;12,095;;;5075,28;;;3
59516;A.CAE3EOL034;B;36,0;11,752;;12,095;;;5075,28;;;3
59517;A.CAE4EOL034;B;22,5;11,752;;12,095;;;3172,93;;;3
35134;A.CLAU-ES069; ;;9,548;13,6;14,299;;;;2326,70;;2
26207;A.GU2-PCH006;D;;;;15,866;;;;;;2
1242;A.LIND-GO069; ;;10,072;60,0;13,775;;;;9911,04;;2
