Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
5381; AQUIRAZ - 230;;  8,464;;  8,464;  8,464;;;  8,464;
4070; ARACUAI - 230;; 11,807;; 11,807; 11,807;;; 11,807;
6081; ARAPIRACA III - 230;;  3,680;;  3,680;  4,965;;;  4,965;
559; ARARAQUARA - 440;;  7,665;;  7,665;  7,665;;;  7,665;
101; ARARAQUARA - 500;;  8,592;;  8,592;  8,592;;;  8,592;
99; ARARAQUARA - 525;;  8,592;;  8,592;  8,592;;;  8,592;
589; ARARAS SP - 440;;  6,833;;  6,833;  6,833;;;  6,833;
7058; ARARAQUARA 2 - 440;;  8,250;;  8,250;  8,250;;;  8,250;
7057; ARARAQUARA 2 - 500;;  8,616;;  8,616;  8,616;;;  8,616;
5092; ARCOVERDE II - 230;;  8,224;;  8,224;  8,224;;;  8,224;
934; AREIA - 230;;  7,733;;  7,733;  7,733;;;  7,733;
933; AREIA - 525;;  8,622;;  8,622;  8,622;;;  8,622;
4349; ARINOS 2 - 500;; 11,660;; 11,660; 11,660;;; 11,660;
6880; ARIQUEMES - 230;; 10,418;; 10,418; 10,418;;; 10,418;
45680; ASOLO 2 - 230;; 11,120;; 11,120; 11,120;;; 11,120;
552; ASSIS - 440;;  8,409;;  8,409;  8,409;;;  8,409;
556; ASSIS - 525;;  8,484;;  8,484;  8,484;;;  8,484;
551; ASSIS 2 - 230;;  7,772;;  7,772;  7,772;;;  7,772;
697; ATIBAIA 2 - 345;;  6,141;;  6,141;  6,141;;;  6,141;
1330; ATLANTIDA 2 - 230;;  6,978;;  6,978;  6,978;;;  6,978;
629; AVARE - 230;;  5,435;;  5,435;  5,435;;;  5,435;
3150; AVARE NOVA - 230;;  5,435;;  5,435;  5,435;;;  5,435;
536; AGUA VERMELHA - 440;;  9,345;;  9,345;  9,345;;;  9,345;
535; AGUA VERMELHA - 500;;  9,540;;  9,540;  9,540;;;  9,540;
451; AVILLAR - 230;;  5,541;;  5,541;  5,541;;;  5,541;
9892; ANDIRA LESTE - 230;;  6,839;;  6,839;  6,839;;;  6,839;
229; BARRO ALTO - 230;;  9,726;;  9,726;  9,726;;;  9,726;
4040; BARRO BRANCO - 345;;  7,205;;  7,205;  7,205;;;  7,205;
9444; B. DOS COQUEIROS - 230;; 11,288;; 11,288; 11,288;;; 11,288;
5511; B.ESPERANCA - 230;;  8,633;;  8,633;  8,633;;;  8,633;
5510; B.ESPERANCA - 500;;  9,756;;  9,756;  9,756;;;  9,756;
227; BRASILIA GERAL - 230;;  8,050;;  8,050;  8,050;;;  8,050;
574; BOM JARDIM - 440;;  6,517;;  6,517;  6,517;;;  6,517;
7181; B.JESUS II - 230;;  9,166;;  9,166;  9,166;;;  9,166;
3699; BRASILIA LESTE - 500;;  9,679;;  9,679;  9,679;;;  9,679;
5401; BOM NOME - 230;;  8,950;;  8,950;  8,950;;;  8,950;
4502; BARRA PEIXE - 230;; 10,163;; 10,163; 10,163;;; 10,163;
228; BRAS. SUL - 230;;  8,549;;  8,549;  8,549;;;  8,549;
219; BRAS. SUL -345;;  9,088;;  9,088;  9,088;;;  9,088;
5684; BACAB - MA - 500;;  9,249;;  9,249;  9,249;;;  9,249;
1188; BAGE 2 - 230;;  8,591;;  8,591;  8,591;;;  8,591;
478; BAGUACU - 440;;  8,410;;  8,410;  8,410;;;  8,410;
1495; BAGUARI - 230;;  7,841;;  7,841;  7,841;;;  7,841;
9354; BAIXO IGUACU PR - 230;;  7,679;;  7,679;  7,679;;;  7,679;
472; B. SANTISTA - 230;;  5,258;;  5,258;  5,258;;;  5,258;
471; B. SANTISTA - 345;;  5,802;;  5,802;  5,802;;;  5,802;
8501; BALBINA - 230;;  7,595;;  7,595;  7,595;;;  7,595;
5391; BALSAS - 230;;  9,808;;  9,808;  9,808;;;  9,808;
5421; BANABUIU - 230;;  9,360;;  9,360;  9,360;;;  9,360;
226; BANDEIRANTE GO - 230;;  8,487;;  8,487;  8,487;;;  8,487;
218; BANDEIRANTE GO - 345;;  9,006;;  9,006;  9,006;;;  9,006;
492; BANDEIRANTE SP - 345;;  5,658;;  5,658;  5,658;;;  5,658;
308; BARBACENA - 345;;  6,620;;  6,620;  6,620;;;  6,620;
6315; BARREIRAS II - 230;; 10,481;; 10,481; 10,481;;; 10,481;
6361; BARREIRAS - 230;; 10,132;; 10,132; 10,132;;; 10,132;
6360; BARREIRAS - 500;; 10,921;; 10,921; 10,921;;; 10,921;
313; BARREIRO - 345;;  7,311;;  7,311;  7,311;;;  7,311;
112; BATEIAS - 500;;  7,785;;  7,785;  7,785;;;  7,785;
113; BATEIAS 2 - 500;;  7,785;;  7,785;  7,785;;;  7,785;
814; BATEIAS - 230;;  6,974;;  6,974;  6,974;;;  6,974;
895; BATEIAS - 525;;  7,825;;  7,825;  7,825;;;  7,825;
114; BATEIAS 3 - 500;;  7,816;;  7,816;  7,816;;;  7,816;
561; BAURU SP - 440;;  7,511;;  7,511;  7,511;;;  7,511;
9004; BARAO DE COCAIS 3 - 230;;  6,284;;  6,284;  6,284;;;  6,284;
4050; B.DESPACHO - 500;;  8,424;;  8,424;  8,424;;;  8,424;
4337; BETIM 6 -345;;  7,714;;  7,714;  7,714;;;  7,714;
9626; B. FLUMINENSE - 500;;  7,203;;  7,203;  7,203;;;  7,203;
936; BARRA GRANDE - 230;;  9,478;;  9,478;  9,478;;;  9,478;
947; BAIXO IGUACU SC - 230;;  7,241;;  7,241;  7,241;;;  7,241;
946; BIGUACU--525;;  7,810;;  7,810;  7,810;;;  7,810;
6358; B.J.LAPA II - 230;; 10,837;; 10,837; 10,837;;; 10,837;
6349; BJLAPAII - 500;; 10,902;; 10,902; 10,902;;; 10,902;
6351; B.J.LAPA - 230;; 10,835;; 10,835; 10,835;;; 10,835;
939; BLUMENAU - 230;;  7,030;;  7,030;  7,030;;;  7,030;
938; BLUMENAU - 525;;  7,705;;  7,705;  7,705;;;  7,705;
5152; BONGI - 230;;  6,343;;  6,343;  6,343;;;  6,343;
625; BOTUCATU - 230;;  5,527;;  5,527;  5,527;;;  5,527;
7734; BRACEL - 440;;  7,154;;  7,154;  7,154;;;  7,154;
4868; BRASNORTE - 230;; 11,375;; 11,375; 11,375;;; 11,375;
9051; BRAUNA - 230;;  7,084;;  7,084;  7,084;;;  7,084;
6334; BROT.MACAUBAS - 230;; 11,158;; 11,158; 11,158;;; 11,158;
5941; BRUMADO II - 230;;  5,606;;  5,606;  5,606;;;  5,606;
6075; BURITIRAMA - 500;; 10,834;; 10,834; 10,834;;; 10,834;
5701; CIC.DANTAS - 230;;  7,157;;  7,157;  7,157;;;  7,157;
756; CACHOEIRA DOURADA - 230;; 11,172;; 11,172; 11,172;;; 11,172;
4512; C. MAGALHAES - 230;; 10,446;; 10,446; 10,446;;; 10,446;
5525; COELHO NETO - 230;;  6,536;;  6,536;  6,536;;;  6,536;
5262; CURRAIS NOVOS II - 230;; 10,418;; 10,418; 10,418;;; 10,418;
104; C. PAULISTA - 500;;  7,397;;  7,397;  7,397;;;  7,397;
7054; C.PORTO VELHO - 230;; 11,795;; 11,795; 11,795;;; 11,795;
7055; C.PORTO VELHO - 500;; 17,773;; 17,773; 17,773;;; 17,773;
8551; CRISTIANO ROCHA - 230;;  7,282;;  7,282;  7,282;;;  7,282;
590; CABREUVA - 230;;  5,491;;  5,491;  5,491;;;  5,491;
584; CABREUVA - 440;;  6,276;;  6,276;  6,276;;;  6,276;
9458; CACU - 230;; 11,288;; 11,288; 11,288;;; 11,288;
5098; CAETES II - 230;;  8,281;;  8,281;  8,281;;;  8,281;
41414; CAIACA-SC - 230;;  6,355;;  6,355;  6,355;;;  6,355;
10218; CRUZ ALTA 2 - 230;;  8,586;;  8,586;  8,586;;;  8,586;
5750; CAMACARI - 500;;  7,551;;  7,551;  7,551;;;  7,551;
5756; CAMACARI IV - 230;;  6,625;;  6,625;  6,625;;;  6,625;
5752; CAMACARI IV - 500;;  7,472;;  7,472;  7,472;;;  7,472;
9569; CAMAQUA 3 - 230;;  8,005;;  8,005;  8,005;;;  8,005;
1194; CAMAQUA - 230;;  7,965;;  7,965;  7,965;;;  7,965;
123; CAMPINAS - 345;;  6,544;;  6,544;  6,544;;;  6,544;
103; CAMPINAS - 500;;  7,642;;  7,642;  7,642;;;  7,642;
117; CAMPOS 2 - 500;;  7,493;;  7,493;  7,493;;;  7,493;
1198; CAMPO BOM - 230;;  7,561;;  7,561;  7,561;;;  7,561;
147; CAMPOS - 345;;  7,819;;  7,819;  7,819;;;  7,819;
4684; CANARANA CMT - 230;;  7,093;;  7,093;  7,093;;;  7,093;
9590; CANDELARIA 2 - 230;;  8,906;;  8,906;  8,906;;;  8,906;
9952; CANDIOTA 2 - 230;;  8,697;;  8,697;  8,697;;;  8,697;
9951; CANDIOTA 2 - 525;;  8,340;;  8,340;  8,340;;;  8,340;
9785; CANDIOTA - 230;;  9,609;;  9,609;  9,609;;;  9,609;
9786; CANDIOTA - 525;;  9,609;;  9,609;  9,609;;;  9,609;
1190; CANOA 1 - 230;;  7,213;;  7,213;  7,213;;;  7,213;
1248; CANOAS 2 - 230;;  7,707;;  7,707;  7,707;;;  7,707;
943; CANOINHA - 230;;  5,864;;  5,864;  5,864;;;  5,864;
1037; CAPIVARI-230;;  7,346;;  7,346;  7,346;;;  7,346;
1036; CAPIVARI-525;;  8,088;;  8,088;  8,088;;;  8,088;
549; CAPIVARA - 440;;  8,783;;  8,783;  8,783;;;  8,783;
3714; CARAJAS GO - 230;;  8,440;;  8,440;  8,440;;;  8,440;
6407; CARAJAS PA - 230;;  8,953;;  8,953;  8,953;;;  8,953;
477; CARBOCLORO - 230;;  5,133;;  5,133;  5,133;;;  5,133;
839; CASCAVEL - 230;;  7,512;;  7,512;  7,512;;;  7,512;
9538; CASCAVEL NORT - 230;;  7,326;;  7,326;  7,326;;;  7,326;
2458; CASCAVEL OESTE - 230;;  7,785;;  7,785;  7,785;;;  7,785;
896; CASCAVOE - 525;;  8,585;;  8,585;  8,585;;;  8,585;
10355; CASSILANDIA - 230;;  9,506;;  9,506;  9,506;;;  9,506;
2353; CAMPO ASSOBIO - 230;;  6,227;;  6,227;  6,227;;;  6,227;
6489; CASTANHA - 230;;  6,630;;  6,630;  6,630;;;  6,630;
9278; CASTERTECH - 230;;  7,915;;  7,915;  7,915;;;  7,915;
10138; CASTRO NORTE - 230;;  6,454;;  6,454;  6,454;;;  6,454;
5782; CATU - 230;;  5,984;;  5,984;  5,984;;;  5,984;
5651; CAIUPE - 230;;  8,650;;  8,650;  8,650;;;  8,650;
1200; CAXIAS SUL 2 - 230;;  7,967;;  7,967;  7,967;;;  7,967;
1192; CAXIAS 5 -230;;  7,839;;  7,839;  7,839;;;  7,839;
1386; CAXIAS 6 - 230;;  7,921;;  7,921;  7,921;;;  7,921;
965; CAXIAS - 230;;  8,070;;  8,070;  8,070;;;  8,070;
964; CAXIAS RS - 525;;  8,444;;  8,444;  8,444;;;  8,444;
10216; CAXIAS NORTE - 230;;  8,230;;  8,230;  8,230;;;  8,230;
10215; CAXIAS NORTE - 525;;  8,529;;  8,529;  8,529;;;  8,529;
607; CBA - 230;;  5,491;;  5,491;  5,491;;;  5,491;
608; CBA TERM - 440;;  5,944;;  5,944;  5,944;;;  5,944;
603; CBA 2 - 440;;  5,944;;  5,944;  5,944;;;  5,944;
9543; CBA LESTE - 230;;  6,629;;  6,629;  6,629;;;  6,629;
9542; CBA LESTE - 525;;  7,681;;  7,681;  7,681;;;  7,681;
9697; CURITIBA NORT - 230;;  6,475;;  6,475;  6,475;;;  6,475;
623; CAPAO BONITO - 230;;  3,167;;  3,167;  4,965;;;  4,965;
3964; CANA BRAVA - 230;; 10,930;; 10,930; 10,930;;; 10,930;
816; C.COMPRIDO - 230;;  6,637;;  6,637;  6,637;;;  6,637;
6132; CEAMIRIM - 230;;  9,670;;  9,670;  9,670;;;  9,670;
6130; CEA.MIRIM II - 500;;  9,892;;  9,892;  9,892;;;  9,892;
427; CENTRO - 230;;  4,303;;  4,303;  4,965;;;  4,965;
9731; CERRO CHATO - 230;;  9,601;;  9,601;  9,601;;;  9,601;
2035; CERQUILHO 3 - 230;;  4,585;;  4,585;  4,965;;;  4,965;
970; GARABI 2 - 500;;  8,924;;  8,924;  8,924;;;  8,924;
971; GARABI 1 - 500;;  8,924;;  8,924;  8,924;;;  8,924;
6107; CAMPO FORMOSO - 230;; 10,229;; 10,229; 10,229;;; 10,229;
1043; RIVERA - 230;;  9,353;;  9,353;  9,353;;;  9,353;
5222; CAMPINA GRANDE II - 230;;  8,583;;  8,583;  8,583;;;  8,583;
1025; CAMPO GRANDE II - 230;;  8,771;;  8,771;  8,771;;;  8,771;
5202; CAMPINA GRANDE III - 230;;  8,710;;  8,710;  8,710;;;  8,710;
5200; CAMPINA GRANDE III - 500;;  9,328;;  9,328;  9,328;;;  9,328;
5303; CHAPADA 1 PI - 230;; 10,758;; 10,758; 10,758;;; 10,758;
6631; CHAPADA 2 PI - 230;; 10,719;; 10,719; 10,719;;; 10,719;
5305; CHAPADA 3 PI - 230;; 10,914;; 10,914; 10,914;;; 10,914;
1089; CHAPADAO - 230;;  9,506;;  9,506;  9,506;;;  9,506;
5685; CHAPADINHA II - 230;;  6,931;;  6,931;  6,931;;;  6,931;
10276; CHARQUEADAS 3 - 230;;  7,784;;  7,784;  7,784;;;  7,784;
951; CHARQUEADAS (SE) - 230;;  7,609;;  7,609;  7,609;;;  7,609;
615; CHAVANTES - 230;;  6,652;;  6,652;  6,652;;;  6,652;
7784; HELIO VALGAS MG - 345;; 10,730;; 10,730; 10,730;;; 10,730;
815; C.IND. CURITIBA - 230;;  6,453;;  6,453;  6,453;;;  6,453;
1258; C.INDUSTRIAL - 230;;  7,406;;  7,406;  7,406;;;  7,406;
4495; CLAUDIA - 500;; 11,779;; 11,779; 11,779;;; 11,779;
5751; CAMACARI II - 230;;  6,667;;  6,667;  6,667;;;  6,667;
954; C.MOURAO - 230;;  7,445;;  7,445;  7,445;;;  7,445;
956; CAMPOS NOVOS - 230;;  9,168;;  9,168;  9,168;;;  9,168;
955; CAMPOS NOVOS - 525;;  8,526;;  8,526;  8,526;;;  8,526;
789; CODEMI GO- 230;; 10,475;; 10,475; 10,475;;; 10,475;
4465; COLIDER - 500;; 11,779;; 11,779; 11,779;;; 11,779;
7300; COLINAS - 500;; 10,155;; 10,155; 10,155;;; 10,155;
9607; COMPERJ - 345;;  7,081;;  7,081;  7,081;;;  7,081;
5621; SE COREMAS II - 230;;  9,096;;  9,096;  9,096;;;  9,096;
1018; CORUMBA 2 - 30;;  7,421;;  7,421;  7,421;;;  7,421;
220; CORUMBA - 345;;  9,357;;  9,357;  9,357;;;  9,357;
5802; COTEGIPE - 230;;  6,191;;  6,191;  6,191;;;  6,191;
5216; COTEMINAS - 230;;  8,362;;  8,362;  8,362;;;  8,362;
4532; COXIPO - 230;; 10,284;; 10,284; 10,284;;; 10,284;
27; C. PAULISTA 2 - 500;;  7,398;;  7,398;  7,398;;;  7,398;
319; CONSE. PENA - 230;;  7,611;;  7,611;  7,611;;;  7,611;
8319; CRATO 2 - 230;;  9,398;;  9,398;  9,398;;;  9,398;
9104; U.CUBATAO - 230;;  5,250;;  5,250;  5,250;;;  5,250;
9105; CUBATAO - 230;;  5,250;;  5,250;  5,250;;;  5,250;
4515; CUIABA - 230;; 10,359;; 10,359; 10,359;;; 10,359;
4514; CUIABA - 500;; 10,340;; 10,340; 10,340;;; 10,340;
960; CURITIBA - 230;;  6,975;;  6,975;  6,975;;;  6,975;
959; CURITIBA - 525;;  7,743;;  7,743;  7,743;;;  7,743;
6641; CURRAL NOVO PIAUI - 230;; 10,938;; 10,938; 10,938;;; 10,938;
6640; CURRAL NOVO PIAUI - 500;; 10,573;; 10,573; 10,573;;; 10,573;
44812; VEREDA - 345;; 10,593;; 10,593; 10,593;;; 10,593;
5471; DELM. GOUVEIA - 230;;  7,658;;  7,658;  7,658;;;  7,658;
5804; D.PITUACU - 230;;  5,839;;  5,839;  5,839;;;  5,839;
420; DOMENICO RANGONI - 345;;  5,844;;  5,844;  5,844;;;  5,844;
4892; DARDANELOS - 230;; 11,658;; 11,658; 11,658;;; 11,658;
5730; DER.OLD 1- 230;;  6,516;;  6,516;  6,516;;;  6,516;
945; DESTERRO - 230;;  6,083;;  6,083;  6,083;;;  6,083;
1223; DONA FRANCISCA - 230;;  9,945;;  9,945;  9,945;;;  9,945;
818; D. INDUSTRIAL SJP - 230;;  6,329;;  6,329;  6,329;;;  6,329;
10101; DOURADOS 2 - 230;;  8,427;;  8,427;  8,427;;;  8,427;
1086; DOURADOS - 230;;  8,372;;  8,372;  8,372;;;  8,372;
5681; E. MARTIN - 230;;  9,325;;  9,325;  9,325;;;  9,325;
410; EDGARD SOUZA - 230;;  5,045;;  5,045;  5,045;;;  5,045;
3018; EDEIA - 230;; 11,068;; 11,068; 11,068;;; 11,068;
1212; ELDORADO - 230;;  7,398;;  7,398;  7,398;;;  7,398;
5872; EMBASA - 230;;  6,575;;  6,575;  6,575;;;  6,575;
320; EMBORCACAO - 500;;  9,430;;  9,430;  9,430;;;  9,430;
582; EMBU-GUACU - 345;;  5,811;;  5,811;  5,811;;;  5,811;
581; EMBU-GUACU - 440;;  5,852;;  5,852;  5,852;;;  5,852;
6001; ENCRUZO - 230;;  6,409;;  6,409;  6,409;;;  6,409;
41413; ENSEAD-SC2 - 30;;  6,696;;  6,696;  6,696;;;  6,696;
3012; ESTREITO - 345;;  8,324;;  8,324;  8,324;;;  8,324;
3010; ESTREITO - 500;;  8,302;;  8,302;  8,302;;;  8,302;
5972; EUNAPOLI - 230;;  5,247;;  5,247;  5,247;;;  5,247;
6131; EXTREMOZ II - 230;;  9,252;;  9,252;  9,252;;;  9,252;
610; F.DIAS - 440;;  7,262;;  7,262;  7,262;;;  7,262;
609; F.DIAS - 500;;  7,692;;  7,692;  7,692;;;  7,692;
60; F.IGUACU - 765;;  8,345;;  8,345;  8,345;;;  8,345;
962; FARROUPILHA - 230;;  7,940;;  7,940;  7,940;;;  7,940;
1071; FOZ DO CHAPECO - 230;;  9,406;;  9,406;  9,406;;;  9,406;
898; FCHOPIM--230;;  8,216;;  8,216;  8,216;;;  8,216;
6980; FEIJO - 230;;  9,985;;  9,985;  9,985;;;  9,985;
41450; FIBR-F RS - 230;;  7,599;;  7,599;  7,599;;;  7,599;
1315; FIBRAPLAC - 230;;  7,557;;  7,557;  7,557;;;  7,557;
843; F.IGUACUNORTE - 230;;  5,630;;  5,630;  5,630;;;  5,630;
884; FIGUEIRA - 230;;  6,925;;  6,925;  6,925;;;  6,925;
2992; FIRMINOPOLIS - 230;; 10,679;; 10,679; 10,679;;; 10,679;
5420; FLORESTA II - 230;;  8,949;;  8,949;  8,949;;;  8,949;
5755; FORD - 230;;  6,153;;  6,153;  6,153;;;  6,153;
961; FORQUILINHA - 230;;  7,133;;  7,133;  7,133;;;  7,133;
5452; FORTALEZA - 230;;  8,667;;  8,667;  8,667;;;  8,667;
9435; F.IGUACU - 500;;  8,371;;  8,371;  8,371;;;  8,371;
5458; FORTALEZA II - 230;;  8,744;;  8,744;  8,744;;;  8,744;
5451; FORTALEZA II - 500;;  9,623;;  9,623;  9,623;;;  9,623;
5902; FUNIL - 230;;  5,067;;  5,067;  5,067;;;  5,067;
136; FURNAS - 345;;  7,806;;  7,806;  7,806;;;  7,806;
8980; FUTURA - 500;; 10,199;; 10,199; 10,199;;; 10,199;
763; GOIANIA LESTE - 230;;  7,624;;  7,624;  7,624;;;  7,624;
5881; G. MANGABEIRA - 230;;  6,691;;  6,691;  6,691;;;  6,691;
8393; GAMELEIRA - 230;;  9,712;;  9,712;  9,712;;;  9,712;
972; GARABI 1 - 525;;  8,924;;  8,924;  8,924;;;  8,924;
973; GARABI 2 - 525;;  8,924;;  8,924;  8,924;;;  8,924;
5091; GARANHUNS II - 230;;  8,340;;  8,340;  8,340;;;  8,340;
5090; GARANHUNS - 500;;  8,907;;  8,907;  8,907;;;  8,907;
1206; GARIBALDI - 230;;  7,551;;  7,551;  7,551;;;  7,551;
9533; GASPAR 2 -230;;  6,669;;  6,669;  6,669;;;  6,669;
10081; GASPAR 2 - 525;;  7,718;;  7,718;  7,718;;;  7,718;
800; AREIA - 500;;  8,622;;  8,622;  8,622;;;  8,622;
6061; GENTIO DO OURO II - 230;; 11,343;; 11,343; 11,343;;; 11,343;
6060; GENTIO DO OURO II - 500;; 10,893;; 10,893; 10,893;;; 10,893;
585; GERDAU SP - 440;;  6,042;;  6,042;  6,042;;;  6,042;
540; GETULINA - 440;;  8,159;;  8,159;  8,159;;;  8,159;
7191; GILBUES - 230;; 10,110;; 10,110; 10,110;;; 10,110;
7190; GILBUES II - 500;; 10,617;; 10,617; 10,617;;; 10,617;
3023; GOIANIA - 230;;  8,487;;  8,487;  8,487;;;  8,487;
5201; GOIANINHA - 230;;  7,205;;  7,205;  7,205;;;  7,205;
817; PARIGOT SOUZA - 230;;  6,844;;  6,844;  6,844;;;  6,844;
107; GRAJAU - 500;;  6,884;;  6,884;  6,884;;;  6,884;
1210; GRAVATA2 - 230;;  7,485;;  7,485;  7,485;;;  7,485;
1313; GRAVATAI3 - 230;;  7,515;;  7,515;  7,515;;;  7,515;
976; GRAVATAI - 525;;  8,218;;  8,218;  8,218;;;  8,218;
813; GRALHA AZUL - 230;;  7,236;;  7,236;  7,236;;;  7,236;
978; GUAIRA F -230;;  8,043;;  8,043;  8,043;;;  8,043;
1199; GUAIBA - 230;;  7,833;;  7,833;  7,833;;;  7,833;
975; GUAIBA3 - 230;;  7,900;;  7,900;  7,900;;;  7,900;
974; GUAIBA3 - 525;;  8,394;;  8,394;  8,394;;;  8,394;
873; GUAIRA F - 525;;  8,180;;  8,180;  8,180;;;  8,180;
6471; GUAMA - 230;;  7,424;;  7,424;  7,424;;;  7,424;
10136; GUARAPUAVA OESTE - 230;;  7,751;;  7,751;  7,751;;;  7,751;
1213; GUARITA - 230;;  8,550;;  8,550;  8,550;;;  8,550;
126; GUARULHOS - 345;;  6,055;;  6,055;  6,055;;;  6,055;
1529; GUILMAN - 230;;  7,380;;  7,380;  7,380;;;  7,380;
7106; GURUPI - 230;; 10,373;; 10,373; 10,373;;; 10,373;
7100; GURUPI - 500;; 10,322;; 10,322; 10,322;;; 10,322;
9123; GV - 230;;  6,494;;  6,494;  6,494;;;  6,494;
4352; VALADARES 6 - 500;;  7,695;;  7,695;  7,695;;;  7,695;
480; HENRY BORDEN - 230;;  5,133;;  5,133;  5,133;;;  5,133;
9351; HUBNER - 230;;  6,833;;  6,833;  6,833;;;  6,833;
6011; IBIAPINA II – 230;;  9,084;;  9,084;  9,084;;;  9,084;
6362; IBICOARA - 230;;  7,617;;  7,617;  7,617;;;  7,617;
6359; IBICOARA - 500;;  8,826;;  8,826;  8,826;;;  8,826;
886; IBIPORA - 230;;  6,326;;  6,326;  6,326;;;  6,326;
86; IBIUNA - 345;;  6,449;;  6,449;  6,449;;;  6,449;
122; IBIUNA - 500;;  7,058;;  7,058;  7,058;;;  7,058;
5631; ICO - 230;;  9,289;;  9,289;  9,289;;;  9,289;
6171; IGAPORA II - 230;; 10,995;; 10,995; 10,995;;; 10,995;
6221; IGAPORA III - 230;; 10,919;; 10,919; 10,919;;; 10,919;
6220; IGAPORA III - 500;; 10,686;; 10,686; 10,686;;; 10,686;
10258; IGUATEMI 2 MS - 230;;  7,958;;  7,958;  7,958;;;  7,958;
1323; IJUI 2 - 230;;  8,330;;  8,330;  8,330;;;  8,330;
1889; IMBIRUSSU - 230;;  8,658;;  8,658;  8,658;;;  8,658;
5591; IMPERATRIZ - 230;;  9,160;;  9,160;  9,160;;;  9,160;
5590; IMPERATRIZ - 500;;  9,924;;  9,924;  9,924;;;  9,924;
6734; INACIO-RN230;; 10,140;; 10,140; 10,140;;; 10,140;
10094; INDAIAL - 230;;  6,731;;  6,731;  6,731;;;  6,731;
1090; INOCENCIA - 230;;  9,520;;  9,520;  9,520;;;  9,520;
6561; INTEGRADORA - 230;;  9,184;;  9,184;  9,184;;;  9,184;
6560; INTEGRADORA - 500;;  9,999;;  9,999;  9,999;;;  9,999;
490; INTERNATIONAL 2 - 230;;  6,028;;  6,028;  6,028;;;  6,028;
489; INTERNATIONAL 1 - 230;;  6,028;;  6,028;  6,028;;;  6,028;
488; INTERNATIONAL - 345;;  6,006;;  6,006;  6,006;;;  6,006;
1530; IPATINGA I - 230;;  6,971;;  6,971;  6,971;;;  6,971;
1100; ITAIPU 50 - 500;;  6,449;;  6,449;  6,449;;;  6,449;
1107; ITAIPU 60 - 500;;  8,369;;  8,369;  8,369;;;  8,369;
4071; IRAPE - 230;; 12,049;; 12,049; 12,049;;; 12,049;
4065; IRAPE - 345;; 11,973;; 11,973; 11,973;;; 11,973;
10140; IRATI NORTE - 230;;  7,242;;  7,242;  7,242;;;  7,242;
6341; IRECE - 230;; 10,359;; 10,359; 10,359;;; 10,359;
