NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;6,875;;16,810;;;;;;2
30256;#1AIRL-SP138; ;;6,357;;17,329;;;;;;2
30222;#1ASCH-SP138; ;;6,818;;16,867;;;;;;2
30244;#1ASCP-SP138; ;;6,357;;17,329;;;;;;2
30219;#1ASCS-SP138; ;;6,854;;16,832;;;;;;2
30143;#1BRAS-SP138; ;;6,357;;17,329;;;;;;2
2530;#1COSM-SP138; ;;6,875;;16,810;;;;;;2
30208;#1CRIS-SP138; ;;6,654;;17,032;;;;;;2
30214;#1ITAP-SP138; ;;6,654;;17,032;;;;;;2
30278;#1LIND-SP138; ;;6,654;;17,032;;;;;;2
30260;#1ORIO-SP138; ;;6,357;;17,329;;;;;;2
30265;#1PAU3-SP138; ;;6,357;;17,329;;;;;;2
30286;#1PIR2-SP138; ;;6,947;;16,738;;;;;;2
30269;#1PLAS-SP138; ;;6,357;;17,329;;;;;;2
30276;#1POLY-SP138; ;;6,875;;16,810;;;;;;2
30216;#1PRAD-SP138; ;;6,654;;17,032;;;;;;2
2391;#1REPL-SP138; ;;6,357;;17,329;;;;;;2
30254;#1RHOD-SP138; ;;6,357;;17,329;;;;;;2
30274;#1SANT-SP138; ;;6,875;;16,810;;;;;;2
30247;#1SYNG-SP138; ;;6,357;;17,329;;;;;;2
29983;#1USES-SP138; ;;6,875;;16,810;;;;;;2
30262;#1WMPA-SP138; ;;6,357;;17,329;;;;;;2
30252;#2ABL--SP138; ;;6,875;;16,810;;;;;;2
30257;#2AIRL-SP138; ;;6,357;;17,329;;;;;;2
30223;#2ASCH-SP138; ;;7,005;;16,681;;;;;;2
30245;#2ASCP-SP138; ;;6,357;;17,329;;;;;;2
30220;#2ASCS-SP138; ;;6,854;;16,832;;;;;;2
30142;#2BRAS-SP138; ;;6,357;;17,329;;;;;;2
30273;#2COSM-SP138; ;;6,875;;16,810;;;;;;2
30209;#2CRIS-SP138; ;;6,654;;17,032;;;;;;2
30271;#2INTP-SP138; ;;6,875;;16,810;;;;;;2
30215;#2ITAP-SP138; ;;6,654;;17,032;;;;;;2
30279;#2LIND-SP138; ;;6,654;;17,032;;;;;;2
30261;#2ORIO-SP138; ;;6,357;;17,329;;;;;;2
30266;#2PAU3-SP138; ;;6,357;;17,329;;;;;;2
30287;#2PIR2-SP138; ;;6,945;;16,740;;;;;;2
30270;#2PLAS-SP138; ;;6,875;;16,810;;;;;;2
30277;#2POLY-SP138; ;;6,875;;16,810;;;;;;2
30217;#2PRAD-SP138; ;;6,654;;17,032;;;;;;2
30255;#2RHOD-SP138; ;;6,357;;17,329;;;;;;2
30275;#2SABT-SP138; ;;6,875;;16,810;;;;;;2
30248;#2SYNG-SP138; ;;6,875;;16,810;;;;;;2
30272;#2USES-SP138; ;;6,875;;16,810;;;;;;2
30263;#2WMPA-SP138; ;;6,357;;17,329;;;;;;2
28516;#GALVA-RJ138; ;;8,855;;14,830;;;;;;2
28428;#ROSTR-RJ069; ;;9,016;;14,670;;;;;;2
7312;14JULH-RS230; ;;7,005;;16,680;;;;;;1
7313;14JULHUHE013;B;98,0;7,005;;16,680;;;8237,91;;;1
35025;2.VEND-ES069; ;;9,276;;14,409;;;;;;2
2084;2MARIA-SP034; ;;6,649;,7;17,037;;;;152,59;;2
6931;2VIZIN-PR138; ;;8,631;52,3;15,054;;;;9448,13;;1
33130;3LAG2--SP138; ;;9,133;14,9;14,553;;;;2609,04;;2
1412;3MAIO--MT138; ;;10,750;;12,935;;;;;;2
19582;3MAIO-PCH013;U;;;;12,935;;;;;;2
2294;3PONTE-SP138; ;;6,654;18,2;17,032;;;;3715,63;;2
7152;4BARRA-PR069; ;;5,932;52,1;17,753;;;;11099,26;;1
30068;79_331-SP138; ;;7,005;;16,681;;;;;;2
30069;79_332-SP138; ;;7,005;;16,681;;;;;;2
25808;7QUEDA-MT138; ;;8,093;;15,592;;;;;;2
25809;7QUEDAPCH013;U;;;;15,592;;;;;;2
1334;A-BOA1-MT138; ;;7,430;32,0;16,255;;;;6251,85;;2
22051;A.AZUL-SP088; ;;6,386;76,7;17,299;;;;15930,75;;2
2840;A.AZUL-SP138; ;;6,106;;17,579;;;;;;2
30951;A.AZUL-SP440; ;;6,386;;17,299;;;;;;2
56772;A.BEZ1EOL034;B;28,8;11,612;;12,073;;;4017,28;;;3
56773;A.BEZ2EOL034;B;28,8;11,612;;12,073;;;4017,28;;;3
56774;A.BEZ3EOL034;B;28,8;11,612;;12,073;;;4017,28;;;3
56775;A.BEZ4EOL034;B;16,5;11,612;;12,073;;;2296,39;;;3
56258;A.BRAN-RN230; ;;11,006;;12,680;;;;;;3
56255;A.BRANEOL034;B;27,3;11,006;;12,680;;;3601,55;;;3
59514;A.CAE1EOL034;B;27,0;11,543;;12,143;;;3738,47;;;3
59515;A.CAE2EOL034;B;36,0;11,543;;12,143;;;4985,09;;;3
59516;A.CAE3EOL034;B;36,0;11,543;;12,143;;;4985,09;;;3
59517;A.CAE4EOL034;B;22,5;11,543;;12,143;;;3116,55;;;3
35134;A.CLAU-ES069; ;;9,210;12,8;14,476;;;;2219,99;;2
26207;A.GU2-PCH006;D;;;;15,707;;;;;;2
1242;A.LIND-GO069; ;;9,454;52,6;14,231;;;;8982,73;;2
1206;A.LIND-GO230; ;;9,454;;14,231;;;;;;2
2522;A.MOG--SP138;U;;;;14,723;;;;;;2
29900;A.MOG-UTE013;U;;;5,3;14,723;;;;936,38;;2
1943;A.REIS-RJ138; ;;8,810;39,6;14,876;;;;7076,08;;2
59518;A.TAN1EOL034;B;27,0;11,543;;12,143;;;3738,47;;;3
59519;A.TAN2EOL034;B;18,0;11,543;;12,143;;;2493,24;;;3
59520;A.TAN3EOL034;B;13,5;11,543;;12,143;;;1869,93;;;3
60037;A.VERMUFV034; ;;9,367;;14,319;;;;;;2
151;A?U2---RN138; ;;11,505;14,5;12,180;;;;2119,34;;3
251;A?U2---RN230; ;;11,505;;12,180;;;;;;3
11265;A?U3---RN230;B;1095,6;11,319;;12,366;;;148814,50;;;3
11565;A?U3---RN500;B;576,5;11,140;;12,545;;;77062,51;;;3
6783;AALEG2-PR138; ;;7,035;;16,650;;;;;;1
6791;AALEG2UTE006;U;;;1,0;16,650;;;;199,80;;1
6811;AALEGR-PR138;U;;;2,5;16,650;;;;499,51;;1
43864;AALEGR-SC138; ;;8,093;;15,593;;;;;;1
50333;AALEGRPCH013;U;;;;15,593;;;;;;1
45065;AALEGRUTE013;U;;;4,5;16,650;;;;899,11;;1
7243;AALFLO-PR138; ;;6,860;;16,826;;;;;;1
7244;AALFLOUTE013;U;;;1,5;16,826;;;;302,86;;1
1994;ABADIA-RJ069; ;;9,404;,0;14,282;;;;3,43;;2
58845;ABAIAR-CE230; ;;10,814;;12,871;;;;;;3
600;ABAIXA-BA069; ;;10,536;7,6;13,150;;;;1197,68;;3
590;ABAIXB-SE069; ;;10,536;;13,150;;;;;;3
30152;ABBRAS-SP138; ;;6,796;7,4;16,890;;;;1490,09;;2
50244;ABDON2-RS525; ;;7,441;;16,244;;;;;;1
7747;ABDONB-SC230; ;;8,000;;15,685;;;;;;1
7744;ABDONB-SC525; ;;7,446;;16,239;;;;;;1
59359;ABIL I-BA230; ;;11,533;;12,152;;;;;;3
59354;ABIL--EOL034;B;23,1;11,533;;12,152;;;3198,35;;;3
59501;ABILII-BA230; ;;11,501;;12,184;;;;;;3
30253;ABL----SP138; ;;6,875;4,4;16,810;;;;897,65;;2
6445;ABLLUZ-SC138; ;;8,503;9,7;15,183;;;;1766,54;;1
4009;ABONIT-SP088; ;;7,688;;15,998;;;;;;2
37730;ABONITUTE013;U;;;4,5;15,998;;;;863,88;;2
4131;ABRAN1-RJ138; ;;8,515;82,9;15,170;;;;15091,03;;2
25740;ABRANCPCH034;D;;;;15,584;;;;;;2
25815;ABRAV-PCH034;U;;;;15,584;;;;;;2
38055;ABRTAP-RJ138; ;;8,514;;15,172;;;;;;2
9590;ABUNA--RO013; ;;5,184;;20,664;;;;;;2
9636;ABUNA--RO138; ;;5,184;18,3;20,664;;;;4547,83;;2
9537;ABUNA--RO230; ;;5,184;;20,664;;;;;;2
60140;AC-10-UFV034;B;38,9;14,631;;9,054;;;6822,67;;;2
60145;AC-15-UFV034;B;48,6;14,631;;9,054;;;8529,21;;;2
60146;AC-16-UFV034;B;38,9;14,631;;9,054;;;6822,67;;;2
60147;AC-17-UFV034;B;48,6;14,631;;9,054;;;8529,21;;;2
60148;AC-18-UFV034;B;38,9;14,631;;9,054;;;6822,67;;;2
60149;AC-19-UFV034;B;38,9;14,631;;9,054;;;6822,67;;;2
