BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,500
1206; AG.LINDAS230;    9,472
251; ACU II - 230;   11,432
11265; ACU III - 230;   11,252
11565; ACU III - 500;   11,078
7747; ABDON BATISTA - 230;    8,313
7744; ABDON BATISTA - 525;    7,734
9537; ABUNA - 230;    5,191
559; ACAILANDIA - 500;   10,529
55412; ACARAU II – 230;   10,231
12907; ACARAT CE - 230;   10,234
12902; ACARAT-CE500;   10,256
4475; ACESITA - 230;    7,866
3729; ADRIANOPOLIS - 345;    8,346
3728; ADRIANOPOLIS - 500;    8,604
1637; AIMORES - 230;    9,964
11760; ALAGOAS 2 - 230;    7,868
9002; ALEGRETE2 - 230;    7,453
56095; ALEX - 230;   11,306
362; ALTAMIRA - 230;    9,621
7758; ANASTACIO - 230;    7,764
2770; ANDIRA LESTE - 230;    7,179
540; ANGELIM - 500;    9,733
240; ANGELIM - 230;    9,595
3745; ANGRA - 500;    9,387
1172; ANHANGUERA GO - 230;    9,017
2901; ANHANGUERA SP - 230;    5,191
2900; ANHANGUERA - 345;    5,191
2957; APARECIDA - 230;    8,010
2758; ALTA PAULISTA - 400;    8,828
6601; APUCARANA - 230;    6,880
58771; LAGOA BARRO - 230;   11,136
11219; AQUIRAZ - 230;    9,308
1522; ARACUAI - 230;   12,195
11242; ARAPIRACA III - 230;    6,167
5203; ARARAQUARA 2 - 440;    8,319
5202; ARARAQUARA 2 - 500;    8,765
2630; ARARAQUARA - 440;    7,892
3852; ARARAQUARA - 500;    8,683
2673; ARARAS SP - 440;    7,005
38906; ARAXA 3 - 345;    9,848
12203; ARCOVERDE II - 230;    9,760
7749; AREIA - 230;    7,845
7748; AREIA - 525;    8,052
39813; ARINOS 2 - 500;   11,608
9520; ARIQUEMES - 230;    5,191
302; MOXOTO - 230;   10,813
2624; ASSIS - 440;    8,224
4282; ASSIS - 525;    8,107
2626; ASSIS 2 - 230;    7,891
2677; ATIBAIA 2 - 345;    5,635
7923; ATLANTIDA 2 - 230;    7,045
2786; AVARE - 230;    5,251
2617; AGUA VERMELHA - 500;    9,812
2618; AGUA VERMELHA - 440;    9,543
3947; BARRO ALTO - 230;   10,698
3605; BARRO BRANCO - 345;    8,477
4297; B. DOS COQUEIROS - 230;   11,629
229; B.ESPERANCA - 230;    9,918
4288; B. FLUMINENSE - 500;    9,045
7304; BARRA GRANDE - 230;    8,769
6608; BAIXO IGUACU PR - 230;    8,832
11050; B.JESUS II - 230;   10,185
3236; BARRA PEIXE - 230;    8,988
13103; BACAB - MA - 500;   10,260
9010; BAGE 2 - 230;    7,679
2733; BAGUACU - 440;    8,302
1645; BAGUARI - 230;   10,026
2920; B. SANTISTA - 230;    5,191
