Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
9020; C.INDUSTRIAL - 230;;  6,790;;  6,790;  6,761;;;  6,761;
236; COELHO NETO - 230;;  8,314;;  8,314;  8,285;;;  8,285;
11253; CURRAIS NOVOS II - 230;; 11,194;; 11,194; 11,164;;; 11,164;
3720; C. PAULISTA - 500;;  9,430;;  9,430;  9,401;;;  9,401;
38871; CACU - 230;; 12,079;; 12,079; 12,049;;; 12,049;
2649; CABREUVA - 230;;  5,104;;  5,104;  5,351;;;  5,351;
2647; CABREUVA - 440;;  6,167;;  6,167;  6,138;;;  6,138;
58008; CAETES II - 230;; 10,214;; 10,214; 10,185;;; 10,185;
51457; CAMAQUA 3 - 230;;  7,054;;  7,054;  7,025;;;  7,025;
574; CAMACARI - 500;;  9,357;;  9,357;  9,328;;;  9,328;
284; CAMACARI IV - 230;;  8,558;;  8,558;  8,529;;;  8,529;
584; CAMACARI IV - 500;;  9,322;;  9,322;  9,293;;;  9,293;
9030; CAMAQUA - 230;;  6,910;;  6,910;  6,881;;;  6,881;
3701; CAMPINAS - 345;;  6,254;;  6,254;  6,225;;;  6,225;
3700; CAMPINAS - 500;;  7,453;;  7,453;  7,423;;;  7,423;
38951; CAMPOS 2 - 500;;  9,725;;  9,725;  9,695;;;  9,695;
9015; CAMPO BOM - 230;;  6,050;;  6,050;  6,021;;;  6,021;
3785; CAMPOS - 345;;  9,892;;  9,892;  9,863;;;  9,863;
38873; CANARANA CMT - 230;;  6,767;;  6,767;  6,738;;;  6,738;
9283; CANDELARIA 2 - 230;;  7,739;;  7,739;  7,710;;;  7,710;
9040; CANDIOTA 2 - 230;;  7,603;;  7,603;  7,574;;;  7,574;
7753; CANDIOTA 2 - 525;;  7,557;;  7,557;  7,528;;;  7,528;
50209; CANDIOTA - 230;;  7,603;;  7,603;  7,574;;;  7,574;
9045; CANOA 1 - 230;;  6,566;;  6,566;  6,537;;;  6,537;
9050; CANOAS 2 - 230;;  7,396;;  7,396;  7,367;;;  7,367;
7778; CANOINHA - 230;;  5,309;;  5,309;  5,351;;;  5,351;
50215; CAPIVARI-230;;  7,050;;  7,050;  7,021;;;  7,021;
50212; CAPIVARI-525;;  7,179;;  7,179;  7,149;;;  7,149;
2622; CAPIVARA - 440;;  8,760;;  8,760;  8,731;;;  8,731;
1202; CARAJAS GO - 230;;  9,132;;  9,132;  9,103;;;  9,103;
916; CARAJAS PA - 230;; 10,171;; 10,171; 10,141;;; 10,141;
2966; CARBOCLORO - 230;;  4,355;;  4,355;  5,351;;;  5,351;
6624; CASCAVEL - 230;;  7,374;;  7,374;  7,345;;;  7,345;
44900; CASCAVEL NORT - 230;;  7,281;;  7,281;  7,252;;;  7,252;
6625; CASCAVEL OESTE - 230;;  7,602;;  7,602;  7,573;;;  7,573;
6626; CASCAVOE - 525;;  7,945;;  7,945;  7,916;;;  7,916;
6762; CAMPO ASSOBIO - 230;;  6,049;;  6,049;  6,020;;;  6,020;
235; CASTANHA - 230;;  8,305;;  8,305;  8,275;;;  8,275;
51704; CASTERTECH - 230;;  6,461;;  6,461;  6,432;;;  6,432;
7023; CASTRO NORTE - 230;;  6,068;;  6,068;  6,039;;;  6,039;
272; CATU - 230;;  7,994;;  7,994;  7,965;;;  7,965;
218; CAIUPE - 230;;  9,502;;  9,502;  9,472;;;  9,472;
9062; CAXIAS SUL 2 - 230;;  6,453;;  6,453;  6,423;;;  6,423;
9065; CAXIAS 5 -230;;  6,533;;  6,533;  6,504;;;  6,504;
9066; CAXIAS 6 - 230;;  6,481;;  6,481;  6,452;;;  6,452;
46948; CAXIAS - 230;;  6,833;;  6,833;  6,804;;;  6,804;
46947; CAXIAS NORTE - 525;;  7,218;;  7,218;  7,189;;;  7,189;
9060; CAXIAS NORTE - 230;;  6,635;;  6,635;  6,605;;;  6,605;
7751; CAXIAS RS - 525;;  7,116;;  7,116;  7,087;;;  7,087;
4532; CBA - 230;;  5,104;;  5,104;  5,351;;;  5,351;
2672; CBA TERM - 440;;  5,532;;  5,532;  5,503;;;  5,503;
7299; CBA LESTE - 230;;  6,723;;  6,723;  6,694;;;  6,694;
7300; CBA LESTE - 525;;  7,153;;  7,153;  7,123;;;  7,123;
44655; CURITIBA NORT - 230;;  6,260;;  6,260;  6,231;;;  6,231;
2802; CAPAO BONITO - 230;;  3,323;;  3,323;  5,351;;;  5,351;
1153; CACHOEIRA DOURADA - 230;; 11,471;; 11,471; 11,442;;; 11,442;
2941; TR.CENTRO 1 - 230;;  3,096;;  3,096;  5,351;;;  5,351;
2942; TR.CENTRO 2 - 230;;  3,096;;  3,096;  5,351;;;  5,351;
2943; CENTRO - 230;;  2,787;;  2,787;  5,351;;;  5,351;
44906; CERQUILHO 3 - 230;;  4,299;;  4,299;  5,351;;;  5,351;
39850; CAMPO GRANDE II - 230;;  8,523;;  8,523;  8,493;;;  8,493;
11244; CAMPINA GRANDE II - 230;; 10,227;; 10,227; 10,198;;; 10,198;
12244; CAMPINA GRANDE III - 230;; 10,419;; 10,419; 10,390;;; 10,390;
544; CAMPINA GRANDE III - 500;; 10,824;; 10,824; 10,795;;; 10,795;
58208; CHAPADA 1 PI - 230;; 11,714;; 11,714; 11,685;;; 11,685;
58217; CHAPADA 2 PI - 230;; 11,634;; 11,634; 11,605;;; 11,605;
58227; CHAPADA 3 PI - 230;; 11,778;; 11,778; 11,749;;; 11,749;
13020; CHAPADINHA II - 230;;  8,652;;  8,652;  8,623;;;  8,623;
38853; CHAPADAO - 230;;  9,780;;  9,780;  9,751;;;  9,751;
7882; CHARQUEADAS 3 - 230;;  6,970;;  6,970;  6,941;;;  6,941;
7780; CHARQUEADAS (SE) - 230;;  6,777;;  6,777;  6,748;;;  6,748;
2773; CHAVANTES - 230;;  6,516;;  6,516;  6,487;;;  6,487;
6617; C.IND. CURITIBA - 230;;  6,313;;  6,313;  6,284;;;  6,284;
4582; CLAUDIA - 500;; 11,984;; 11,984; 11,954;;; 11,954;
274; CAMACARI II - 230;;  8,580;;  8,580;  8,550;;;  8,550;
7776; C.MOURAO - 230;;  7,612;;  7,612;  7,583;;;  7,583;
11246; CEAMIRIM - 230;; 11,047;; 11,047; 11,017;;; 11,017;
11546; CEA.MIRIM II - 500;; 11,216;; 11,216; 11,186;;; 11,186;
12201; CURRAL NOVO PIAUI - 230;; 11,865;; 11,865; 11,836;;; 11,836;
12501; CURRAL NOVO PIAUI - 500;; 11,768;; 11,768; 11,739;;; 11,739;
7723; CAMPOS NOVOS - 230;;  8,353;;  8,353;  8,323;;;  8,323;
7736; CAMPOS NOVOS - 525;;  7,636;;  7,636;  7,606;;;  7,606;
40663; CODEMI GO- 230;; 12,107;; 12,107; 12,078;;; 12,078;
5201; C.PORTO VELHO - 500;; 18,979;; 18,979; 18,950;;; 18,950;
7850; CERRO CHATO - 230;;  7,540;;  7,540;  7,510;;;  7,510;
5199; C.PORTO VELHO - 230;;  3,945;;  3,945;  5,351;;;  5,351;
41172; COLIDER - 500;; 11,984;; 11,984; 11,954;;; 11,954;
591; COLINAS - 500;; 11,190;; 11,190; 11,160;;; 11,160;
4320; COMPERJ - 345;;  8,720;;  8,720;  8,691;;;  8,691;
7917; ENSEAD-SC2 - 30;;  5,672;;  5,672;  5,642;;;  5,642;
233; SE COREMAS II - 230;; 10,412;; 10,412; 10,383;;; 10,383;
3908; CORUMBA - 345;; 10,541;; 10,541; 10,512;;; 10,512;
38851; CORUMBA 2 - 30;;  7,680;;  7,680;  7,650;;;  7,650;
279; COTEGIPE - 230;;  8,280;;  8,280;  8,251;;;  8,251;
11033; COTEMINAS - 230;; 10,038;; 10,038; 10,008;;; 10,008;
3276; COXIPO - 230;;  7,946;;  7,946;  7,916;;;  7,916;
1616; CONSE. PENA - 230;; 10,254;; 10,254; 10,224;;; 10,224;
11217; CRATO 2 - 230;; 11,004;; 11,004; 10,974;;; 10,974;
10405; CRISTIANO ROCHA - 230;;  7,717;;  7,717;  7,688;;;  7,688;
4283; CUIABA - 230;;  8,132;;  8,132;  8,103;;;  8,103;
4284; CUIABA - 500;;  8,510;;  8,510;  8,481;;;  8,481;
7739; CURITIBA - 230;;  6,459;;  6,459;  6,430;;;  6,430;
7732; CURITIBA - 525;;  7,177;;  7,177;  7,147;;;  7,147;
219; DELM. GOUVEIA - 230;;  8,917;;  8,917;  8,888;;;  8,888;
281; D.PITUACU - 230;;  8,106;;  8,106;  8,076;;;  8,076;
4361; DARDANELOS - 230;; 10,464;; 10,464; 10,435;;; 10,435;
7745; DESTERRO - 230;;  4,889;;  4,889;  5,351;;;  5,351;
