BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,386
1206; AG.LINDAS230;    9,454
251; ACU II - 230;   11,505
11265; ACU III - 230;   11,319
11565; ACU III - 500;   11,140
7747; ABDON BATISTA - 230;    8,000
7744; ABDON BATISTA - 525;    7,446
9537; ABUNA - 230;    5,184
559; ACAILANDIA - 500;   10,540
55412; ACARAU II – 230;   10,238
12907; ACARAT CE - 230;   10,242
12902; ACARAT-CE500;   10,265
4475; ACESITA - 230;    7,884
3729; ADRIANOPOLIS - 345;    8,303
3728; ADRIANOPOLIS - 500;    8,542
1637; AIMORES - 230;   10,004
11760; ALAGOAS 2 - 230;    7,887
9002; ALEGRETE2 - 230;    7,063
56095; ALEX - 230;   11,372
362; ALTAMIRA - 230;    9,584
7758; ANASTACIO - 230;    7,662
2770; ANDIRA LESTE - 230;    7,023
540; ANGELIM - 500;    9,786
240; ANGELIM - 230;    9,647
3745; ANGRA - 500;    9,345
1172; ANHANGUERA GO - 230;    8,944
2901; ANHANGUERA SP - 230;    5,184
2900; ANHANGUERA - 345;    5,184
2957; APARECIDA - 230;    7,893
2758; ALTA PAULISTA - 400;    8,748
6601; APUCARANA - 230;    6,686
58771; LAGOA BARRO - 230;   11,139
11219; AQUIRAZ - 230;    9,298
1522; ARACUAI - 230;   12,280
11242; ARAPIRACA III - 230;    6,163
5203; ARARAQUARA 2 - 440;    8,241
5202; ARARAQUARA 2 - 500;    8,694
2630; ARARAQUARA - 440;    7,805
3852; ARARAQUARA - 500;    8,603
2673; ARARAS SP - 440;    6,901
38906; ARAXA 3 - 345;    9,833
12203; ARCOVERDE II - 230;    9,814
7749; AREIA - 230;    7,577
7748; AREIA - 525;    7,793
39813; ARINOS 2 - 500;   11,662
9520; ARIQUEMES - 230;    5,184
302; MOXOTO - 230;   10,894
2624; ASSIS - 440;    8,110
4282; ASSIS - 525;    7,956
2626; ASSIS 2 - 230;    7,761
2677; ATIBAIA 2 - 345;    5,492
7923; ATLANTIDA 2 - 230;    6,712
2786; AVARE - 230;    5,184
2617; AGUA VERMELHA - 500;    9,778
2618; AGUA VERMELHA - 440;    9,501
3947; BARRO ALTO - 230;   10,751
3605; BARRO BRANCO - 345;    8,480
4297; B. DOS COQUEIROS - 230;   11,660
229; B.ESPERANCA - 230;    9,897
4288; B. FLUMINENSE - 500;    8,981
7304; BARRA GRANDE - 230;    8,456
6608; BAIXO IGUACU PR - 230;    8,680
11050; B.JESUS II - 230;   10,167
3236; BARRA PEIXE - 230;    8,858
13103; BACAB - MA - 500;   10,263
9010; BAGE 2 - 230;    7,339
2733; BAGUACU - 440;    8,225
1645; BAGUARI - 230;   10,064
2920; B. SANTISTA - 230;    5,184
2919; B. SANTISTA - 345;    5,184
10410; BALBINA - 230;    7,786
215; BALSAS - 230;   10,441
222; BANABUIU - 230;   10,148
3909; BANDEIRANTE GO - 345;    9,773
2934; BANDEIRANTE SP - 345;    5,184
1480; BARBACENA - 345;    8,117
11286; BARREIRAS II - 230;    9,847
286; BARREIRAS - 230;    9,422
1482; BARREIRO - 345;    8,739
846; BARREIRAS - 500;   11,238
6627; BATEIAS - 230;    6,459
3696; BATEIAS 3 - 500;    6,992
6628; BATEIAS - 525;    7,179
2628; BAURU SP - 440;    7,233
1612; BARAO DE COCAIS 3 - 230;    8,082
1485; B.DESPACHO - 500;    9,787
529; B.ESPERANCA - 500;   10,680
26454; BETIM 6 -345;    8,990
7740; BAIXO IGUACU SC - 230;    6,021
7741; BIGUACU--525;    6,819
2638; BOM JARDIM - 440;    6,563
385; B.J.LAPA II - 230;   11,321
585; BJLAPAII - 500;   11,376
285; B.J.LAPA - 230;   11,321
35351; BRASILIA LESTE - 500;   10,365
7734; BLUMENAU - 230;    6,199
7733; BLUMENAU - 525;    6,790
220; BOM NOME - 230;   10,880
243; BONGI - 230;    7,715
2777; BOTUCATU - 230;    5,295
3936; BRASILIA GERAL - 230;    8,906
3920; BRAS. SUL - 230;    9,298
3919; BRAS. SUL -345;    9,876
3300; BRASNORTE - 230;    9,219
1600; BRAUNA - 230;    9,591
205; BROT.MACAUBAS - 230;   11,694
376; BRUMADO II - 230;    8,566
38913; HELIO VALGAS MG - 345;   11,542
12318; BURITIRAMA - 500;   11,371
9266; CRUZ ALTA 2 - 230;    7,381
4481; CANA BRAVA - 230;   11,611
6615; C.COMPRIDO - 230;    6,132
270; CIC.DANTAS - 230;    9,652
11461; CAMPO FORMOSO - 230;   11,183
9020; C.INDUSTRIAL - 230;    6,807
236; COELHO NETO - 230;    8,059
11253; CURRAIS NOVOS II - 230;   10,793
3720; C. PAULISTA - 500;    9,179
38871; CACU - 230;   11,660
2649; CABREUVA - 230;    5,184
2647; CABREUVA - 440;    6,040
58008; CAETES II - 230;    9,814
51457; CAMAQUA 3 - 230;    7,066
574; CAMACARI - 500;    8,990
284; CAMACARI IV - 230;    8,277
584; CAMACARI IV - 500;    8,968
9030; CAMAQUA - 230;    6,930
3701; CAMPINAS - 345;    6,141
3700; CAMPINAS - 500;    7,292
38951; CAMPOS 2 - 500;    9,405
9015; CAMPO BOM - 230;    6,249
3785; CAMPOS - 345;    9,549
38873; CANARANA CMT - 230;    6,678
9283; CANDELARIA 2 - 230;    7,774
9040; CANDIOTA 2 - 230;    7,607
7753; CANDIOTA 2 - 525;    7,554
50209; CANDIOTA - 230;    7,608
9045; CANOA 1 - 230;    6,580
9050; CANOAS 2 - 230;    7,403
7778; CANOINHA - 230;    5,334
50215; CAPIVARI-230;    7,063
50212; CAPIVARI-525;    7,199
2622; CAPIVARA - 440;    8,529
1202; CARAJAS GO - 230;    8,886
916; CARAJAS PA - 230;    9,789
2966; CARBOCLORO - 230;    5,184
6624; CASCAVEL - 230;    7,283
44900; CASCAVEL NORT - 230;    7,191
6625; CASCAVEL OESTE - 230;    7,500
6626; CASCAVOE - 525;    7,814
6762; CAMPO ASSOBIO - 230;    5,870
235; CASTANHA - 230;    8,026
51704; CASTERTECH - 230;    6,494
7023; CASTRO NORTE - 230;    6,024
272; CATU - 230;    7,711
218; CAIUPE - 230;    9,186
9062; CAXIAS SUL 2 - 230;    6,487
9065; CAXIAS 5 -230;    6,533
9066; CAXIAS 6 - 230;    6,512
46948; CAXIAS - 230;    6,855
46947; CAXIAS NORTE - 525;    7,224
9060; CAXIAS NORTE - 230;    6,650
7751; CAXIAS RS - 525;    7,124
4532; CBA - 230;    5,184
2672; CBA TERM - 440;    5,435
7299; CBA LESTE - 230;    6,600
7300; CBA LESTE - 525;    7,071
44655; CURITIBA NORT - 230;    6,168
2802; CAPAO BONITO - 230;    5,184
