NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;6,912;;16,799;;;;;;2
30256;#1AIRL-SP138; ;;6,393;;17,319;;;;;;2
30222;#1ASCH-SP138; ;;6,855;;16,856;;;;;;2
30244;#1ASCP-SP138; ;;6,393;;17,319;;;;;;2
30219;#1ASCS-SP138; ;;6,890;;16,821;;;;;;2
30143;#1BRAS-SP138; ;;6,393;;17,319;;;;;;2
2530;#1COSM-SP138; ;;6,912;;16,799;;;;;;2
30208;#1CRIS-SP138; ;;6,689;;17,022;;;;;;2
30214;#1ITAP-SP138; ;;6,689;;17,022;;;;;;2
30278;#1LIND-SP138; ;;6,689;;17,022;;;;;;2
30260;#1ORIO-SP138; ;;6,393;;17,319;;;;;;2
30265;#1PAU3-SP138; ;;6,393;;17,319;;;;;;2
30286;#1PIR2-SP138; ;;6,984;;16,727;;;;;;2
30269;#1PLAS-SP138; ;;6,393;;17,319;;;;;;2
30276;#1POLY-SP138; ;;6,912;;16,799;;;;;;2
30216;#1PRAD-SP138; ;;6,689;;17,022;;;;;;2
2391;#1REPL-SP138; ;;6,393;;17,319;;;;;;2
30254;#1RHOD-SP138; ;;6,393;;17,319;;;;;;2
30274;#1SANT-SP138; ;;6,912;;16,799;;;;;;2
30247;#1SYNG-SP138; ;;6,393;;17,319;;;;;;2
29983;#1USES-SP138; ;;6,912;;16,799;;;;;;2
30262;#1WMPA-SP138; ;;6,393;;17,319;;;;;;2
30252;#2ABL--SP138; ;;6,912;;16,799;;;;;;2
30257;#2AIRL-SP138; ;;6,393;;17,318;;;;;;2
30223;#2ASCH-SP138; ;;7,041;;16,670;;;;;;2
30245;#2ASCP-SP138; ;;6,393;;17,319;;;;;;2
30220;#2ASCS-SP138; ;;6,890;;16,821;;;;;;2
30142;#2BRAS-SP138; ;;6,393;;17,318;;;;;;2
30273;#2COSM-SP138; ;;6,912;;16,799;;;;;;2
30209;#2CRIS-SP138; ;;6,689;;17,022;;;;;;2
30271;#2INTP-SP138; ;;6,912;;16,799;;;;;;2
30215;#2ITAP-SP138; ;;6,689;;17,022;;;;;;2
30279;#2LIND-SP138; ;;6,689;;17,022;;;;;;2
30261;#2ORIO-SP138; ;;6,393;;17,318;;;;;;2
30266;#2PAU3-SP138; ;;6,393;;17,319;;;;;;2
30287;#2PIR2-SP138; ;;6,982;;16,729;;;;;;2
30270;#2PLAS-SP138; ;;6,912;;16,799;;;;;;2
30277;#2POLY-SP138; ;;6,912;;16,799;;;;;;2
30217;#2PRAD-SP138; ;;6,689;;17,022;;;;;;2
30255;#2RHOD-SP138; ;;6,393;;17,318;;;;;;2
30275;#2SABT-SP138; ;;6,912;;16,799;;;;;;2
30248;#2SYNG-SP138; ;;6,912;;16,799;;;;;;2
30272;#2USES-SP138; ;;6,912;;16,799;;;;;;2
30263;#2WMPA-SP138; ;;6,393;;17,318;;;;;;2
28516;#GALVA-RJ138; ;;8,883;;14,829;;;;;;2
28428;#ROSTR-RJ069; ;;9,033;;14,678;;;;;;2
7312;14JULH-RS230; ;;7,046;;16,665;;;;;;1
7313;14JULHUHE013;B;98,0;7,046;;16,665;;;8285,82;;;1
35025;2.VEND-ES069; ;;9,280;;14,431;;;;;;2
2084;2MARIA-SP034; ;;6,684;,7;17,027;;;;152,51;;2
6931;2VIZIN-PR138; ;;8,673;52,3;15,039;;;;9438,31;;1
33130;3LAG2--SP138; ;;9,180;14,9;14,532;;;;2605,24;;2
1412;3MAIO--MT138; ;;10,805;;12,907;;;;;;2
19582;3MAIO-PCH013;U;;;;12,907;;;;;;2
2294;3PONTE-SP138; ;;6,689;18,2;17,022;;;;3713,57;;2
7152;4BARRA-PR069; ;;5,973;52,1;17,739;;;;11090,14;;1
30068;79_331-SP138; ;;7,041;;16,670;;;;;;2
30069;79_332-SP138; ;;7,041;;16,670;;;;;;2
25808;7QUEDA-MT138; ;;8,155;;15,556;;;;;;2
