BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,185;         ;         ;         
2840; AGUA AZUL - 138;   17,185;;;
30951; AGUA AZUL - 440                                                      ;   16,894;         ;         ;         
30951; AGUA AZUL - 440;   16,894;;;
 1206; AG.LINDAS230                                                         ;   13,773;         ;         ;         
1206; AG.LINDAS230;   13,773;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,342;         ;         ;         
1943; ANGRA AMPLA - 138;   14,342;;;
  151; ACU II - 138                                                         ;   12,095;         ;         ;         
151; ACU II - 138;   12,095;;;
  251; ACU II - 230                                                         ;   12,095;         ;         ;         
251; ACU II - 230;   12,095;;;
11265; ACU III - 230                                                        ;   12,297;         ;         ;         
11265; ACU III - 230;   12,297;;;
11565; ACU III - 500                                                        ;   12,431;         ;         ;         
11565; ACU III - 500;   12,431;;;
  600; ABAIXADORA - 69                                                      ;   13,072;         ;         ;         
600; ABAIXADORA - 69;   13,072;;;
 7747; ABDON BATISTA - 230                                                  ;   15,632;         ;         ;         
7747; ABDON BATISTA - 230;   15,632;;;
 7744; ABDON BATISTA - 525                                                  ;   16,162;         ;         ;         
7744; ABDON BATISTA - 525;   16,162;;;
 9590; ABUNA - 13,8                                                         ;   21,258;         ;         ;         
9590; ABUNA - 13,8;   21,258;;;
 9636; ABUNA - 138                                                          ;   21,258;         ;         ;         
9636; ABUNA - 138;   21,258;;;
 9537; ABUNA - 230                                                          ;   21,258;         ;         ;         
9537; ABUNA - 230;   21,258;;;
  559; ACAILANDIA - 500                                                     ;   12,989;         ;         ;         
559; ACAILANDIA - 500;   12,989;;;
55412; ACARAU II – 230                                                      ;   13,377;         ;         ;         
55412; ACARAU II – 230;   13,377;;;
12907; ACARAT CE - 230                                                      ;   13,372;         ;         ;         
12907; ACARAT CE - 230;   13,372;;;
12902; ACARAT-CE500                                                         ;   13,344;         ;         ;         
12902; ACARAT-CE500;   13,344;;;
 4475; ACESITA - 230                                                        ;   15,712;         ;         ;         
4475; ACESITA - 230;   15,712;;;
 3155; EMPLAL - 138                                                         ;   13,984;         ;         ;         
3155; EMPLAL - 138;   13,984;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,033;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,033;;;
 3729; ADRIANOPOLIS - 345                                                   ;   14,976;         ;         ;         
3729; ADRIANOPOLIS - 345;   14,976;;;
 3728; ADRIANOPOLIS - 500                                                   ;   14,601;         ;         ;         
3728; ADRIANOPOLIS - 500;   14,601;;;
 3031; AGUAI - 138                                                          ;   16,338;         ;         ;         
3031; AGUAI - 138;   16,338;;;
 1637; AIMORES - 230                                                        ;   13,514;         ;         ;         
1637; AIMORES - 230;   13,514;;;
 2336; AJINOMOTO VAL - 138                                                  ;   14,437;         ;         ;         
2336; AJINOMOTO VAL - 138;   14,437;;;
18761; ALAGOINHA 2 - 69                                                     ;   15,866;         ;         ;         
18761; ALAGOINHA 2 - 69;   15,866;;;
11760; ALAGOAS 2 - 230                                                      ;   15,866;         ;         ;         
11760; ALAGOAS 2 - 230;   15,866;;;
 7591; ALEGRETE2 - 69                                                       ;   16,741;         ;         ;         
7591; ALEGRETE2 - 69;   16,741;;;
 9002; ALEGRETE2 - 230                                                      ;   16,741;         ;         ;         
9002; ALEGRETE2 - 230;   16,741;;;
56095; ALEX - 230                                                           ;   12,229;         ;         ;         
56095; ALEX - 230;   12,229;;;
  862; ALTAMIRA - 69                                                        ;   14,008;         ;         ;         
862; ALTAMIRA - 69;   14,008;;;
  362; ALTAMIRA - 230                                                       ;   14,008;         ;         ;         
362; ALTAMIRA - 230;   14,008;;;
 2219; AMPARO - 138                                                         ;   16,961;         ;         ;         
2219; AMPARO - 138;   16,961;;;
46950; ANASTACIO - 138                                                      ;   15,684;         ;         ;         
46950; ANASTACIO - 138;   15,684;;;
 7758; ANASTACIO - 230                                                      ;   15,848;         ;         ;         
7758; ANASTACIO - 230;   15,848;;;
 2770; ANDIRA LESTE - 230                                                   ;   16,359;         ;         ;         
2770; ANDIRA LESTE - 230;   16,359;;;
 6834; ANDIRA LESTE - 138                                                   ;   16,499;         ;         ;         
6834; ANDIRA LESTE - 138;   16,499;;;
 3132; ANDRADINA - 138                                                      ;   14,035;         ;         ;         
3132; ANDRADINA - 138;   14,035;;;
  540; ANGELIM - 500                                                        ;   13,845;         ;         ;         
540; ANGELIM - 500;   13,845;;;
  640; ANGELIM - 69                                                         ;   13,990;         ;         ;         
640; ANGELIM - 69;   13,990;;;
  240; ANGELIM - 230                                                        ;   13,991;         ;         ;         
240; ANGELIM - 230;   13,991;;;
 3746; ANGRA 1 - 138                                                        ;   14,129;         ;         ;         
3746; ANGRA 1 - 138;   14,129;;;
 3745; ANGRA - 500                                                          ;   13,767;         ;         ;         
3745; ANGRA - 500;   13,767;;;
 1185; ANHANGUERA - 69                                                      ;   14,649;         ;         ;         
1185; ANHANGUERA - 69;   14,649;;;
 1171; ANHANGUERA - 138                                                     ;   14,634;         ;         ;         
1171; ANHANGUERA - 138;   14,634;;;
 1172; ANHANGUERA GO - 230                                                  ;   14,649;         ;         ;         
1172; ANHANGUERA GO - 230;   14,649;;;
 2901; ANHANGUERA SP - 230                                                  ;   19,717;         ;         ;         
2901; ANHANGUERA SP - 230;   19,717;;;
 2900; ANHANGUERA - 345                                                     ;   19,375;         ;         ;         
2900; ANHANGUERA - 345;   19,375;;;
 2958; APARECIDA - 88                                                       ;   15,382;         ;         ;         
2958; APARECIDA - 88;   15,382;;;
 2957; APARECIDA - 230                                                      ;   15,382;         ;         ;         
2957; APARECIDA - 230;   15,382;;;
 2758; ALTA PAULISTA - 400                                                  ;   14,432;         ;         ;         
2758; ALTA PAULISTA - 400;   14,432;;;
 6818; APUCARANA - 138                                                      ;   16,719;         ;         ;         
6818; APUCARANA - 138;   16,719;;;
 6601; APUCARANA - 230                                                      ;   16,820;         ;         ;         
6601; APUCARANA - 230;   16,820;;;
58771; LAGOA BARRO - 230                                                    ;   12,409;         ;         ;         
58771; LAGOA BARRO - 230;   12,409;;;
11619; AQUIRAZ II - 69                                                      ;   14,430;         ;         ;         
11619; AQUIRAZ II - 69;   14,430;;;
11219; AQUIRAZ - 230                                                        ;   14,430;         ;         ;         
11219; AQUIRAZ - 230;   14,430;;;
 2329; ARACATUBA - 138                                                      ;   14,891;         ;         ;         
2329; ARACATUBA - 138;   14,891;;;
 1647; ARACUAI 2 - 138                                                      ;   11,536;         ;         ;         
1647; ARACUAI 2 - 138;   11,536;;;
 1522; ARACUAI - 230                                                        ;   11,572;         ;         ;         
1522; ARACUAI - 230;   11,572;;;
17502; ARAPIRACA III - 69                                                   ;   17,639;         ;         ;         
17502; ARAPIRACA III - 69;   17,639;;;
11242; ARAPIRACA III - 230                                                  ;   17,639;         ;         ;         
11242; ARAPIRACA III - 230;   17,639;;;
 3033; ARARAS 2 - 138                                                       ;   16,188;         ;         ;         
3033; ARARAS 2 - 138;   16,188;;;
 5203; ARARAQUARA 2 - 440                                                   ;   14,858;         ;         ;         
5203; ARARAQUARA 2 - 440;   14,858;;;
 5202; ARARAQUARA 2 - 500                                                   ;   14,354;         ;         ;         
5202; ARARAQUARA 2 - 500;   14,354;;;
 2631; ARARAQUARA CTP - 138                                                 ;   15,328;         ;         ;         
2631; ARARAQUARA CTP - 138;   15,328;;;
 2630; ARARAQUARA - 440                                                     ;   15,337;         ;         ;         
2630; ARARAQUARA - 440;   15,337;;;
 3852; ARARAQUARA - 500                                                     ;   14,593;         ;         ;         
3852; ARARAQUARA - 500;   14,593;;;
 2673; ARARAS SP - 440                                                      ;   16,301;         ;         ;         
2673; ARARAS SP - 440;   16,301;;;
 3032; ARARAS 1 - 138                                                       ;   16,156;         ;         ;         
3032; ARARAS 1 - 138;   16,156;;;
38907; ARAXA 3 - 138                                                        ;   13,475;         ;         ;         
38907; ARAXA 3 - 138;   13,475;;;
38906; ARAXA 3 - 345                                                        ;   13,512;         ;         ;         
38906; ARAXA 3 - 345;   13,512;;;
12203; ARCOVERDE II - 230                                                   ;   13,816;         ;         ;         
12203; ARCOVERDE II - 230;   13,816;;;
47083; AREIA - 13,8                                                         ;   16,012;         ;         ;         
47083; AREIA - 13,8;   16,012;;;
 6826; AREIA - 138                                                          ;   15,976;         ;         ;         
6826; AREIA - 138;   15,976;;;
 7749; AREIA - 230                                                          ;   15,986;         ;         ;         
7749; AREIA - 230;   15,986;;;
 7748; AREIA - 525                                                          ;   15,810;         ;         ;         
7748; AREIA - 525;   15,810;;;
39813; ARINOS 2 - 500                                                       ;   12,120;         ;         ;         
39813; ARINOS 2 - 500;   12,120;;;
 9642; ARIQUEMES - 69                                                       ;   20,243;         ;         ;         
9642; ARIQUEMES - 69;   20,243;;;
 9520; ARIQUEMES - 230                                                      ;   20,243;         ;         ;         
9520; ARIQUEMES - 230;   20,243;;;
 3034; A.NOGUEIRA - 138                                                     ;   16,431;         ;         ;         
3034; A.NOGUEIRA - 138;   16,431;;;
 3082; ARUJA 2 - 138                                                        ;   17,320;         ;         ;         
3082; ARUJA 2 - 138;   17,320;;;
  302; MOXOTO - 230                                                         ;   12,690;         ;         ;         
302; MOXOTO - 230;   12,690;;;
 2624; ASSIS - 440                                                          ;   15,171;         ;         ;         
2624; ASSIS - 440;   15,171;;;
 4282; ASSIS - 525                                                          ;   15,453;         ;         ;         
4282; ASSIS - 525;   15,453;;;
 4006; ASSIS I - 88                                                         ;   16,115;         ;         ;         
4006; ASSIS I - 88;   16,115;;;
 2626; ASSIS 2 - 230                                                        ;   15,561;         ;         ;         
2626; ASSIS 2 - 230;   15,561;;;
 4008; ASSIS III - 88                                                       ;   15,628;         ;         ;         
4008; ASSIS III - 88;   15,628;;;
 3083; ATIBAIA 1 - 138                                                      ;   17,543;         ;         ;         
3083; ATIBAIA 1 - 138;   17,543;;;
 2677; ATIBAIA 2 - 345                                                      ;   17,844;         ;         ;         
2677; ATIBAIA 2 - 345;   17,844;;;
 3107; ATIBAIA 3 - 138                                                      ;   17,454;         ;         ;         
3107; ATIBAIA 3 - 138;   17,454;;;
 7923; ATLANTIDA 2 - 230                                                    ;   16,986;         ;         ;         
7923; ATLANTIDA 2 - 230;   16,986;;;
 2358; AUXILIADORA - 138                                                    ;   17,584;         ;         ;         
2358; AUXILIADORA - 138;   17,584;;;
 2786; AVARE - 230                                                          ;   18,242;         ;         ;         
2786; AVARE - 230;   18,242;;;
 2617; AGUA VERMELHA - 500                                                  ;   13,544;         ;         ;         
2617; AGUA VERMELHA - 500;   13,544;;;
 2619; AGUA VERMELHA - 138                                                  ;   13,781;         ;         ;         
2619; AGUA VERMELHA - 138;   13,781;;;
 2618; AGUA VERMELHA - 440                                                  ;   13,667;         ;         ;         
2618; AGUA VERMELHA - 440;   13,667;;;
