BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    6,421
1206; AG.LINDAS230;    9,477
251; ACU II - 230;   11,511
11265; ACU III - 230;   11,325
11565; ACU III - 500;   11,146
7747; ABDON BATISTA - 230;    8,041
7744; ABDON BATISTA - 525;    7,487
9537; ABUNA - 230;    5,194
559; ACAILANDIA - 500;   10,551
55412; ACARAU II – 230;   10,247
12907; ACARAT CE - 230;   10,251
12902; ACARAT-CE500;   10,274
4475; ACESITA - 230;    7,872
3729; ADRIANOPOLIS - 345;    8,321
3728; ADRIANOPOLIS - 500;    8,569
1637; AIMORES - 230;   10,011
11760; ALAGOAS 2 - 230;    7,890
9002; ALEGRETE2 - 230;    7,104
56095; ALEX - 230;   11,378
362; ALTAMIRA - 230;    9,596
7758; ANASTACIO - 230;    7,714
2770; ANDIRA LESTE - 230;    7,069
540; ANGELIM - 500;    9,790
240; ANGELIM - 230;    9,651
3745; ANGRA - 500;    9,376
1172; ANHANGUERA GO - 230;    8,976
2901; ANHANGUERA SP - 230;    5,194
2900; ANHANGUERA - 345;    5,194
2957; APARECIDA - 230;    7,925
2758; ALTA PAULISTA - 400;    8,796
6601; APUCARANA - 230;    6,728
58771; LAGOA BARRO - 230;   11,145
11219; AQUIRAZ - 230;    9,304
1522; ARACUAI - 230;   12,277
11242; ARAPIRACA III - 230;    6,165
5203; ARARAQUARA 2 - 440;    8,278
5202; ARARAQUARA 2 - 500;    8,730
2630; ARARAQUARA - 440;    7,843
3852; ARARAQUARA - 500;    8,638
2673; ARARAS SP - 440;    6,938
38906; ARAXA 3 - 345;    9,851
12203; ARCOVERDE II - 230;    9,818
7749; AREIA - 230;    7,618
7748; AREIA - 525;    7,834
39813; ARINOS 2 - 500;   11,666
9520; ARIQUEMES - 230;    5,194
302; MOXOTO - 230;   10,898
2624; ASSIS - 440;    8,154
4282; ASSIS - 525;    7,996
2626; ASSIS 2 - 230;    7,806
2677; ATIBAIA 2 - 345;    5,527
7923; ATLANTIDA 2 - 230;    6,753
2786; AVARE - 230;    5,194
2617; AGUA VERMELHA - 500;    9,814
2618; AGUA VERMELHA - 440;    9,541
3947; BARRO ALTO - 230;   10,782
3605; BARRO BRANCO - 345;    8,464
4297; B. DOS COQUEIROS - 230;   11,698
229; B.ESPERANCA - 230;    9,907
4288; B. FLUMINENSE - 500;    9,011
7304; BARRA GRANDE - 230;    8,497
6608; BAIXO IGUACU PR - 230;    8,722
11050; B.JESUS II - 230;   10,172
3236; BARRA PEIXE - 230;    8,911
13103; BACAB - MA - 500;   10,273
9010; BAGE 2 - 230;    7,379
2733; BAGUACU - 440;    8,270
1645; BAGUARI - 230;   10,064
2920; B. SANTISTA - 230;    5,194
2919; B. SANTISTA - 345;    5,194
10410; BALBINA - 230;    7,798
215; BALSAS - 230;   10,448
222; BANABUIU - 230;   10,154
3909; BANDEIRANTE GO - 345;    9,797
2934; BANDEIRANTE SP - 345;    5,194
1480; BARBACENA - 345;    8,114
11286; BARREIRAS II - 230;    9,853
286; BARREIRAS - 230;    9,427
1482; BARREIRO - 345;    8,669
846; BARREIRAS - 500;   11,242
6627; BATEIAS - 230;    6,499
3696; BATEIAS 3 - 500;    7,031
6628; BATEIAS - 525;    7,219
2628; BAURU SP - 440;    7,276
1612; BARAO DE COCAIS 3 - 230;    8,046
1485; B.DESPACHO - 500;    9,778
529; B.ESPERANCA - 500;   10,689
26454; BETIM 6 -345;    8,909
7740; BAIXO IGUACU SC - 230;    6,062
7741; BIGUACU--525;    6,859
2638; BOM JARDIM - 440;    6,599
385; B.J.LAPA II - 230;   11,317
585; BJLAPAII - 500;   11,371
285; B.J.LAPA - 230;   11,317
35351; BRASILIA LESTE - 500;   10,377
7734; BLUMENAU - 230;    6,239
7733; BLUMENAU - 525;    6,830
220; BOM NOME - 230;   10,884
243; BONGI - 230;    7,720
2777; BOTUCATU - 230;    5,341
3936; BRASILIA GERAL - 230;    8,925
3920; BRAS. SUL - 230;    9,317
3919; BRAS. SUL -345;    9,892
3300; BRASNORTE - 230;    9,295
1600; BRAUNA - 230;    9,578
205; BROT.MACAUBAS - 230;   11,692
376; BRUMADO II - 230;    8,564
38913; HELIO VALGAS MG - 345;   11,528
12318; BURITIRAMA - 500;   11,375
9266; CRUZ ALTA 2 - 230;    7,422
4481; CANA BRAVA - 230;   11,633
6615; C.COMPRIDO - 230;    6,173
270; CIC.DANTAS - 230;    9,655
11461; CAMPO FORMOSO - 230;   11,182
9020; C.INDUSTRIAL - 230;    6,848
236; COELHO NETO - 230;    8,069
11253; CURRAIS NOVOS II - 230;   10,799
3720; C. PAULISTA - 500;    9,208
38871; CACU - 230;   11,698
2649; CABREUVA - 230;    5,194
2647; CABREUVA - 440;    6,079
58008; CAETES II - 230;    9,818
51457; CAMAQUA 3 - 230;    7,106
574; CAMACARI - 500;    8,992
284; CAMACARI IV - 230;    8,279
584; CAMACARI IV - 500;    8,969
9030; CAMAQUA - 230;    6,971
3701; CAMPINAS - 345;    6,177
3700; CAMPINAS - 500;    7,328
38951; CAMPOS 2 - 500;    9,418
9015; CAMPO BOM - 230;    6,290
3785; CAMPOS - 345;    9,564
38873; CANARANA CMT - 230;    6,716
