GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL ANGICOS II,0,10.878,9.942,10.1,10.325,11.542,11.618,12.008,11.89,11.908,11.888,11.868,11.848,11.828000000000001,11.808000000000002,11.788000000000002,11.768000000000002,11.748000000000003
EOL APELIOTES(RIACHAO VI),0,10.042,9.038,9.035,9.251,10.241,10.293,10.669,10.539,10.554,10.534,10.514000000000001,10.494000000000002,10.474000000000002,10.454000000000002,10.434000000000003,10.414000000000003,10.394000000000004
EOL AQUIBATA,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL ARAPAPA,0,10.528,10.847,10.616,10.966,11.467,11.528,11.95,11.737,11.754,11.734,11.714,11.694,11.674000000000001,11.654000000000002,11.634000000000002,11.614000000000003,11.594000000000003
EOL ARARINHA AZUL,0,10.528,10.847,10.616,10.966,11.467,11.528,11.95,11.737,11.754,11.734,11.714,11.694,11.674000000000001,11.654000000000002,11.634000000000002,11.614000000000003,11.594000000000003
EOL ARATUA 1,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL ARENA (RIACHAO VII),0,10.042,9.038,9.035,9.251,10.241,10.293,10.669,10.539,10.554,10.534,10.514000000000001,10.494000000000002,10.474000000000002,10.454000000000002,10.434000000000003,10.414000000000003,10.394000000000004
EOL ARIZONA 1,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL AROEIRA,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL AROEIRA 1,0,10.81,10.428,10.283,10.536,10.993,11.039,11.445,11.275,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL AROEIRA 2,0,10.81,10.428,10.283,10.536,10.993,11.039,11.445,11.275,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL AROEIRA 3,0,10.81,10.428,10.283,10.536,10.993,11.039,11.445,11.275,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL AROEIRA 4,0,10.81,10.428,10.283,10.536,10.993,11.039,11.445,11.275,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL AROEIRA 5,0,10.81,10.428,10.283,10.536,10.993,11.039,11.445,11.275,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL AROEIRA 6,0,10.81,10.428,10.283,10.536,10.993,11.039,11.445,11.275,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL AROEIRA 7,0,10.81,10.428,10.283,10.536,10.993,11.039,11.445,11.275,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL AROEIRA 8,0,10.81,10.428,10.283,10.536,10.993,11.039,11.445,11.275,11.292,11.272,11.252,11.232000000000001,11.212000000000002,11.192000000000002,11.172000000000002,11.152000000000003,11.132000000000003
EOL ASA BRANCA I,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL ASA BRANCA II,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL ASA BRANCA III,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL ASA BRANCA IV,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL ASA BRANCA V,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
EOL ASA BRANCA VI,0,10.64,9.792,9.851,10.079,10.828,10.892,11.302,11.179,11.195,11.175,11.155000000000001,11.135000000000002,11.115000000000002,11.095000000000002,11.075000000000003,11.055000000000003,11.035000000000004
