BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,210;         ;         ;         
2840; AGUA AZUL - 138;   17,210;;;
30951; AGUA AZUL - 440                                                      ;   16,918;         ;         ;         
30951; AGUA AZUL - 440;   16,918;;;
 1206; AG.LINDAS230                                                         ;   13,793;         ;         ;         
1206; AG.LINDAS230;   13,793;;;
 1943; ANGRA AMPLA - 138                                                    ;   14,363;         ;         ;         
1943; ANGRA AMPLA - 138;   14,363;;;
  151; ACU II - 138                                                         ;   12,112;         ;         ;         
151; ACU II - 138;   12,112;;;
  251; ACU II - 230                                                         ;   12,112;         ;         ;         
251; ACU II - 230;   12,112;;;
11265; ACU III - 230                                                        ;   12,314;         ;         ;         
11265; ACU III - 230;   12,314;;;
11565; ACU III - 500                                                        ;   12,449;         ;         ;         
11565; ACU III - 500;   12,449;;;
  600; ABAIXADORA - 69                                                      ;   13,091;         ;         ;         
600; ABAIXADORA - 69;   13,091;;;
 7747; ABDON BATISTA - 230                                                  ;   15,654;         ;         ;         
7747; ABDON BATISTA - 230;   15,654;;;
 7744; ABDON BATISTA - 525                                                  ;   16,185;         ;         ;         
7744; ABDON BATISTA - 525;   16,185;;;
 9590; ABUNA - 13,8                                                         ;   21,289;         ;         ;         
9590; ABUNA - 13,8;   21,289;;;
 9636; ABUNA - 138                                                          ;   21,289;         ;         ;         
9636; ABUNA - 138;   21,289;;;
 9537; ABUNA - 230                                                          ;   21,289;         ;         ;         
9537; ABUNA - 230;   21,289;;;
  559; ACAILANDIA - 500                                                     ;   13,008;         ;         ;         
559; ACAILANDIA - 500;   13,008;;;
55412; ACARAU II – 230                                                      ;   13,396;         ;         ;         
55412; ACARAU II – 230;   13,396;;;
12907; ACARAT CE - 230                                                      ;   13,391;         ;         ;         
12907; ACARAT CE - 230;   13,391;;;
12902; ACARAT-CE500                                                         ;   13,364;         ;         ;         
12902; ACARAT-CE500;   13,364;;;
 4475; ACESITA - 230                                                        ;   15,735;         ;         ;         
4475; ACESITA - 230;   15,735;;;
 3155; EMPLAL - 138                                                         ;   14,005;         ;         ;         
3155; EMPLAL - 138;   14,005;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,055;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,055;;;
 3729; ADRIANOPOLIS - 345                                                   ;   14,997;         ;         ;         
3729; ADRIANOPOLIS - 345;   14,997;;;
 3728; ADRIANOPOLIS - 500                                                   ;   14,623;         ;         ;         
3728; ADRIANOPOLIS - 500;   14,623;;;
 3031; AGUAI - 138                                                          ;   16,361;         ;         ;         
3031; AGUAI - 138;   16,361;;;
 1637; AIMORES - 230                                                        ;   13,533;         ;         ;         
1637; AIMORES - 230;   13,533;;;
 2336; AJINOMOTO VAL - 138                                                  ;   14,458;         ;         ;         
2336; AJINOMOTO VAL - 138;   14,458;;;
18761; ALAGOINHA 2 - 69                                                     ;   15,889;         ;         ;         
18761; ALAGOINHA 2 - 69;   15,889;;;
11760; ALAGOAS 2 - 230                                                      ;   15,889;         ;         ;         
11760; ALAGOAS 2 - 230;   15,889;;;
 7591; ALEGRETE2 - 69                                                       ;   16,765;         ;         ;         
7591; ALEGRETE2 - 69;   16,765;;;
 9002; ALEGRETE2 - 230                                                      ;   16,765;         ;         ;         
9002; ALEGRETE2 - 230;   16,765;;;
56095; ALEX - 230                                                           ;   12,246;         ;         ;         
56095; ALEX - 230;   12,246;;;
  862; ALTAMIRA - 69                                                        ;   14,028;         ;         ;         
862; ALTAMIRA - 69;   14,028;;;
  362; ALTAMIRA - 230                                                       ;   14,028;         ;         ;         
362; ALTAMIRA - 230;   14,028;;;
 2219; AMPARO - 138                                                         ;   16,986;         ;         ;         
2219; AMPARO - 138;   16,986;;;
46950; ANASTACIO - 138                                                      ;   15,707;         ;         ;         
46950; ANASTACIO - 138;   15,707;;;
 7758; ANASTACIO - 230                                                      ;   15,871;         ;         ;         
7758; ANASTACIO - 230;   15,871;;;
 2770; ANDIRA LESTE - 230                                                   ;   16,382;         ;         ;         
2770; ANDIRA LESTE - 230;   16,382;;;
 6834; ANDIRA LESTE - 138                                                   ;   16,523;         ;         ;         
6834; ANDIRA LESTE - 138;   16,523;;;
 3132; ANDRADINA - 138                                                      ;   14,055;         ;         ;         
3132; ANDRADINA - 138;   14,055;;;
  540; ANGELIM - 500                                                        ;   13,865;         ;         ;         
540; ANGELIM - 500;   13,865;;;
  640; ANGELIM - 69                                                         ;   14,011;         ;         ;         
640; ANGELIM - 69;   14,011;;;
  240; ANGELIM - 230                                                        ;   14,011;         ;         ;         
240; ANGELIM - 230;   14,011;;;
 3746; ANGRA 1 - 138                                                        ;   14,150;         ;         ;         
3746; ANGRA 1 - 138;   14,150;;;
 3745; ANGRA - 500                                                          ;   13,787;         ;         ;         
3745; ANGRA - 500;   13,787;;;
 1185; ANHANGUERA - 69                                                      ;   14,670;         ;         ;         
1185; ANHANGUERA - 69;   14,670;;;
 1171; ANHANGUERA - 138                                                     ;   14,656;         ;         ;         
1171; ANHANGUERA - 138;   14,656;;;
 1172; ANHANGUERA GO - 230                                                  ;   14,670;         ;         ;         
1172; ANHANGUERA GO - 230;   14,670;;;
 2901; ANHANGUERA SP - 230                                                  ;   19,746;         ;         ;         
2901; ANHANGUERA SP - 230;   19,746;;;
 2900; ANHANGUERA - 345                                                     ;   19,403;         ;         ;         
2900; ANHANGUERA - 345;   19,403;;;
 2958; APARECIDA - 88                                                       ;   15,405;         ;         ;         
2958; APARECIDA - 88;   15,405;;;
 2957; APARECIDA - 230                                                      ;   15,405;         ;         ;         
2957; APARECIDA - 230;   15,405;;;
 2758; ALTA PAULISTA - 400                                                  ;   14,453;         ;         ;         
2758; ALTA PAULISTA - 400;   14,453;;;
 6818; APUCARANA - 138                                                      ;   16,743;         ;         ;         
6818; APUCARANA - 138;   16,743;;;
 6601; APUCARANA - 230                                                      ;   16,845;         ;         ;         
6601; APUCARANA - 230;   16,845;;;
58771; LAGOA BARRO - 230                                                    ;   12,427;         ;         ;         
58771; LAGOA BARRO - 230;   12,427;;;
11619; AQUIRAZ II - 69                                                      ;   14,451;         ;         ;         
11619; AQUIRAZ II - 69;   14,451;;;
11219; AQUIRAZ - 230                                                        ;   14,451;         ;         ;         
11219; AQUIRAZ - 230;   14,451;;;
 2329; ARACATUBA - 138                                                      ;   14,912;         ;         ;         
2329; ARACATUBA - 138;   14,912;;;
 1647; ARACUAI 2 - 138                                                      ;   11,552;         ;         ;         
1647; ARACUAI 2 - 138;   11,552;;;
 1522; ARACUAI - 230                                                        ;   11,589;         ;         ;         
1522; ARACUAI - 230;   11,589;;;
17502; ARAPIRACA III - 69                                                   ;   17,664;         ;         ;         
17502; ARAPIRACA III - 69;   17,664;;;
11242; ARAPIRACA III - 230                                                  ;   17,664;         ;         ;         
11242; ARAPIRACA III - 230;   17,664;;;
 3033; ARARAS 2 - 138                                                       ;   16,211;         ;         ;         
3033; ARARAS 2 - 138;   16,211;;;
 5203; ARARAQUARA 2 - 440                                                   ;   14,880;         ;         ;         
5203; ARARAQUARA 2 - 440;   14,880;;;
 5202; ARARAQUARA 2 - 500                                                   ;   14,375;         ;         ;         
5202; ARARAQUARA 2 - 500;   14,375;;;
 2631; ARARAQUARA CTP - 138                                                 ;   15,350;         ;         ;         
2631; ARARAQUARA CTP - 138;   15,350;;;
 2630; ARARAQUARA - 440                                                     ;   15,359;         ;         ;         
2630; ARARAQUARA - 440;   15,359;;;
 3852; ARARAQUARA - 500                                                     ;   14,614;         ;         ;         
3852; ARARAQUARA - 500;   14,614;;;
 2673; ARARAS SP - 440                                                      ;   16,325;         ;         ;         
2673; ARARAS SP - 440;   16,325;;;
 3032; ARARAS 1 - 138                                                       ;   16,179;         ;         ;         
3032; ARARAS 1 - 138;   16,179;;;
38907; ARAXA 3 - 138                                                        ;   13,494;         ;         ;         
38907; ARAXA 3 - 138;   13,494;;;
38906; ARAXA 3 - 345                                                        ;   13,531;         ;         ;         
38906; ARAXA 3 - 345;   13,531;;;
12203; ARCOVERDE II - 230                                                   ;   13,836;         ;         ;         
12203; ARCOVERDE II - 230;   13,836;;;
47083; AREIA - 13,8                                                         ;   16,035;         ;         ;         
47083; AREIA - 13,8;   16,035;;;
 6826; AREIA - 138                                                          ;   15,999;         ;         ;         
6826; AREIA - 138;   15,999;;;
 7749; AREIA - 230                                                          ;   16,010;         ;         ;         
7749; AREIA - 230;   16,010;;;
 7748; AREIA - 525                                                          ;   15,833;         ;         ;         
7748; AREIA - 525;   15,833;;;
39813; ARINOS 2 - 500                                                       ;   12,138;         ;         ;         
39813; ARINOS 2 - 500;   12,138;;;
 9642; ARIQUEMES - 69                                                       ;   20,272;         ;         ;         
9642; ARIQUEMES - 69;   20,272;;;
 9520; ARIQUEMES - 230                                                      ;   20,272;         ;         ;         
9520; ARIQUEMES - 230;   20,272;;;
 3034; A.NOGUEIRA - 138                                                     ;   16,455;         ;         ;         
3034; A.NOGUEIRA - 138;   16,455;;;
 3082; ARUJA 2 - 138                                                        ;   17,345;         ;         ;         
3082; ARUJA 2 - 138;   17,345;;;
  302; MOXOTO - 230                                                         ;   12,708;         ;         ;         
302; MOXOTO - 230;   12,708;;;
 2624; ASSIS - 440                                                          ;   15,193;         ;         ;         
2624; ASSIS - 440;   15,193;;;
 4282; ASSIS - 525                                                          ;   15,475;         ;         ;         
4282; ASSIS - 525;   15,475;;;
 4006; ASSIS I - 88                                                         ;   16,138;         ;         ;         
4006; ASSIS I - 88;   16,138;;;
 2626; ASSIS 2 - 230                                                        ;   15,583;         ;         ;         
2626; ASSIS 2 - 230;   15,583;;;
 4008; ASSIS III - 88                                                       ;   15,651;         ;         ;         
4008; ASSIS III - 88;   15,651;;;
 3083; ATIBAIA 1 - 138                                                      ;   17,569;         ;         ;         
3083; ATIBAIA 1 - 138;   17,569;;;
 2677; ATIBAIA 2 - 345                                                      ;   17,870;         ;         ;         
2677; ATIBAIA 2 - 345;   17,870;;;
 3107; ATIBAIA 3 - 138                                                      ;   17,479;         ;         ;         
3107; ATIBAIA 3 - 138;   17,479;;;
 7923; ATLANTIDA 2 - 230                                                    ;   17,011;         ;         ;         
7923; ATLANTIDA 2 - 230;   17,011;;;
 2358; AUXILIADORA - 138                                                    ;   17,610;         ;         ;         
2358; AUXILIADORA - 138;   17,610;;;
 2786; AVARE - 230                                                          ;   18,268;         ;         ;         
2786; AVARE - 230;   18,268;;;
 2617; AGUA VERMELHA - 500                                                  ;   13,564;         ;         ;         
2617; AGUA VERMELHA - 500;   13,564;;;
 2619; AGUA VERMELHA - 138                                                  ;   13,801;         ;         ;         
2619; AGUA VERMELHA - 138;   13,801;;;
 2618; AGUA VERMELHA - 440                                                  ;   13,686;         ;         ;         
2618; AGUA VERMELHA - 440;   13,686;;;
 3947; BARRO ALTO - 230                                                     ;   11,877;         ;         ;         
3947; BARRO ALTO - 230;   11,877;;;
 3605; BARRO BRANCO - 345                                                   ;   14,968;         ;         ;         
3605; BARRO BRANCO - 345;   14,968;;;
 4297; B. DOS COQUEIROS - 230                                               ;   11,601;         ;         ;         
4297; B. DOS COQUEIROS - 230;   11,601;;;
  629; UB.ESPERANCA - 69                                                    ;   13,755;         ;         ;         
629; UB.ESPERANCA - 69;   13,755;;;
  229; B.ESPERANCA - 230                                                    ;   13,755;         ;         ;         
229; B.ESPERANCA - 230;   13,755;;;
 4288; B. FLUMINENSE - 500                                                  ;   14,196;         ;         ;         
4288; B. FLUMINENSE - 500;   14,196;;;
 7304; BARRA GRANDE - 230                                                   ;   15,215;         ;         ;         
7304; BARRA GRANDE - 230;   15,215;;;
 6608; BAIXO IGUACU PR - 230                                                ;   14,822;         ;         ;         
6608; BAIXO IGUACU PR - 230;   14,822;;;
 2639; BOM JARDIM - 138                                                     ;   16,938;         ;         ;         
2639; BOM JARDIM - 138;   16,938;;;
15203; BOM JESUS II - 69                                                    ;   13,529;         ;         ;         
15203; BOM JESUS II - 69;   13,529;;;
11050; B.JESUS II - 230                                                     ;   13,529;         ;         ;         
11050; B.JESUS II - 230;   13,529;;;
  620; BOM NOME - 69                                                        ;   12,728;         ;         ;         
620; BOM NOME - 69;   12,728;;;
  120; BOM NOME - 138                                                       ;   12,728;         ;         ;         
120; BOM NOME - 138;   12,728;;;
 1331; BARRA PEIXE - 138                                                    ;   14,924;         ;         ;         
1331; BARRA PEIXE - 138;   14,924;;;
 3236; BARRA PEIXE - 230                                                    ;   14,826;         ;         ;         
3236; BARRA PEIXE - 230;   14,826;;;
13103; BACAB - MA - 500                                                     ;   13,341;         ;         ;         
13103; BACAB - MA - 500;   13,341;;;
 9010; BAGE 2 - 230                                                         ;   16,381;         ;         ;         
9010; BAGE 2 - 230;   16,381;;;
 2732; BAGUACU - 138                                                        ;   14,912;         ;         ;         
2732; BAGUACU - 138;   14,912;;;
 2733; BAGUACU - 440                                                        ;   14,976;         ;         ;         
2733; BAGUACU - 440;   14,976;;;
 1645; BAGUARI - 230                                                        ;   13,647;         ;         ;         
1645; BAGUARI - 230;   13,647;;;
 2922; B. SANTISTA - 88                                                     ;   18,600;         ;         ;         
2922; B. SANTISTA - 88;   18,600;;;
 2920; B. SANTISTA - 230                                                    ;   18,964;         ;         ;         
2920; B. SANTISTA - 230;   18,964;;;
 2919; B. SANTISTA - 345                                                    ;   18,600;         ;         ;         
2919; B. SANTISTA - 345;   18,600;;;
10410; BALBINA - 230                                                        ;   15,947;         ;         ;         
10410; BALBINA - 230;   15,947;;;
  607; BALSAS - 69                                                          ;   13,117;         ;         ;         
607; BALSAS - 69;   13,117;;;
  215; BALSAS - 230                                                         ;   13,117;         ;         ;         
215; BALSAS - 230;   13,117;;;
  622; BANABUIU - 69                                                        ;   13,546;         ;         ;         
622; BANABUIU - 69;   13,546;;;
  222; BANABUIU - 230                                                       ;   13,546;         ;         ;         
222; BANABUIU - 230;   13,546;;;
 3332; ECH BANDEIRAN - 88                                                   ;   19,596;         ;         ;         
3332; ECH BANDEIRAN - 88;   19,596;;;
 3909; BANDEIRANTE GO - 345                                                 ;   13,792;         ;         ;         
3909; BANDEIRANTE GO - 345;   13,792;;;
 2934; BANDEIRANTE SP - 345                                                 ;   19,596;         ;         ;         
2934; BANDEIRANTE SP - 345;   19,596;;;
 1667; BARBACENA 2 - 138                                                    ;   15,224;         ;         ;         
1667; BARBACENA 2 - 138;   15,224;;;
 1480; BARBACENA - 345                                                      ;   15,277;         ;         ;         
1480; BARBACENA - 345;   15,277;;;
 2869; BARIRI - 138                                                         ;   16,180;         ;         ;         
2869; BARIRI - 138;   16,180;;;
 1547; BARREIRO 1 - 138                                                     ;   14,692;         ;         ;         
1547; BARREIRO 1 - 138;   14,692;;;
11286; BARREIRAS II - 230                                                   ;   13,884;         ;         ;         
11286; BARREIRAS II - 230;   13,884;;;
  686; BARREIRAS - 69                                                       ;   14,336;         ;         ;         
686; BARREIRAS - 69;   14,336;;;
  186; BARREIRAS - 138                                                      ;   14,474;         ;         ;         
186; BARREIRAS - 138;   14,474;;;
  286; BARREIRAS - 230                                                      ;   14,336;         ;         ;         
286; BARREIRAS - 230;   14,336;;;
 1482; BARREIRO - 345                                                       ;   14,793;         ;         ;         
1482; BARREIRO - 345;   14,793;;;
  846; BARREIRAS - 500                                                      ;   12,420;         ;         ;         
846; BARREIRAS - 500;   12,420;;;
 4019; BASTOS - 138                                                         ;   14,665;         ;         ;         
4019; BASTOS - 138;   14,665;;;
 6903; BATEIAS - 138                                                        ;   17,065;         ;         ;         
6903; BATEIAS - 138;   17,065;;;
 6627; BATEIAS - 230                                                        ;   16,940;         ;         ;         
6627; BATEIAS - 230;   16,940;;;
 3696; BATEIAS 3 - 500                                                      ;   16,427;         ;         ;         
3696; BATEIAS 3 - 500;   16,427;;;
 6628; BATEIAS - 525                                                        ;   16,317;         ;         ;         
6628; BATEIAS - 525;   16,317;;;
 2629; BAURU - 138                                                          ;   16,034;         ;         ;         
2629; BAURU - 138;   16,034;;;
 2628; BAURU SP - 440                                                       ;   16,022;         ;         ;         
2628; BAURU SP - 440;   16,022;;;
 2871; BARRA BONITA - 138                                                   ;   16,774;         ;         ;         
2871; BARRA BONITA - 138;   16,774;;;
 1612; BARAO DE COCAIS 3 - 230                                              ;   15,473;         ;         ;         
1612; BARAO DE COCAIS 3 - 230;   15,473;;;
 1485; B.DESPACHO - 500                                                     ;   13,655;         ;         ;         
1485; B.DESPACHO - 500;   13,655;;;
 2810; BERTIOGA II - 138                                                    ;   18,061;         ;         ;         
2810; BERTIOGA II - 138;   18,061;;;
 3084; BERTIOGA 1 - 138                                                     ;   18,192;         ;         ;         
3084; BERTIOGA 1 - 138;   18,192;;;
 3106; BERTIOGA 3 - 138                                                     ;   17,871;         ;         ;         
3106; BERTIOGA 3 - 138;   17,871;;;
 3213; BERTIOGA 4 - 138                                                     ;   18,004;         ;         ;         
3213; BERTIOGA 4 - 138;   18,004;;;
  529; B.ESPERANCA - 500                                                    ;   12,895;         ;         ;         
529; B.ESPERANCA - 500;   12,895;;;
15029; B. ESPERANCA - 69                                                    ;   14,056;         ;         ;         
15029; B. ESPERANCA - 69;   14,056;;;
26457; BETIM 6 - 138                                                        ;   14,536;         ;         ;         
26457; BETIM 6 - 138;   14,536;;;
26454; BETIM 6 -345                                                         ;   14,548;         ;         ;         
26454; BETIM 6 -345;   14,548;;;
 7740; BAIXO IGUACU SC - 230                                                ;   17,708;         ;         ;         
7740; BAIXO IGUACU SC - 230;   17,708;;;
 7741; BIGUACU--525                                                         ;   16,838;         ;         ;         
7741; BIGUACU--525;   16,838;;;
 7742; BIGUACU - 138                                                        ;   17,820;         ;         ;         
7742; BIGUACU - 138;   17,820;;;
 1057; BIRITIBA - 138                                                       ;   17,545;         ;         ;         
1057; BIRITIBA - 138;   17,545;;;
 2347; BIRIGUI 3 - 138                                                      ;   14,713;         ;         ;         
2347; BIRIGUI 3 - 138;   14,713;;;
 2638; BOM JARDIM - 440                                                     ;   16,699;         ;         ;         
2638; BOM JARDIM - 440;   16,699;;;
