NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;7,047;;16,970;;;;;;2
30256;#1AIRL-SP138; ;;6,488;;17,529;;;;;;2
30222;#1ASCH-SP138; ;;6,985;;17,032;;;;;;2
30244;#1ASCP-SP138; ;;6,488;;17,529;;;;;;2
30219;#1ASCS-SP138; ;;7,023;;16,994;;;;;;2
30143;#1BRAS-SP138; ;;6,488;;17,529;;;;;;2
2530;#1COSM-SP138; ;;7,047;;16,970;;;;;;2
30208;#1CRIS-SP138; ;;6,813;;17,203;;;;;;2
30214;#1ITAP-SP138; ;;6,813;;17,203;;;;;;2
30278;#1LIND-SP138; ;;6,813;;17,203;;;;;;2
30260;#1ORIO-SP138; ;;6,488;;17,529;;;;;;2
30265;#1PAU3-SP138; ;;6,488;;17,529;;;;;;2
30286;#1PIR2-SP138; ;;7,125;;16,892;;;;;;2
30269;#1PLAS-SP138; ;;6,488;;17,529;;;;;;2
30276;#1POLY-SP138; ;;7,047;;16,970;;;;;;2
30216;#1PRAD-SP138; ;;6,813;;17,203;;;;;;2
2391;#1REPL-SP138; ;;6,488;;17,529;;;;;;2
30254;#1RHOD-SP138; ;;6,488;;17,529;;;;;;2
30274;#1SANT-SP138; ;;7,047;;16,970;;;;;;2
30247;#1SYNG-SP138; ;;6,488;;17,529;;;;;;2
29983;#1USES-SP138; ;;7,047;;16,970;;;;;;2
30262;#1WMPA-SP138; ;;6,488;;17,529;;;;;;2
30252;#2ABL--SP138; ;;7,047;;16,970;;;;;;2
30257;#2AIRL-SP138; ;;6,488;;17,529;;;;;;2
30223;#2ASCH-SP138; ;;7,158;;16,859;;;;;;2
30245;#2ASCP-SP138; ;;6,488;;17,529;;;;;;2
30220;#2ASCS-SP138; ;;7,023;;16,994;;;;;;2
30142;#2BRAS-SP138; ;;6,488;;17,529;;;;;;2
30273;#2COSM-SP138; ;;7,047;;16,970;;;;;;2
30209;#2CRIS-SP138; ;;6,813;;17,203;;;;;;2
30271;#2INTP-SP138; ;;7,047;;16,970;;;;;;2
30215;#2ITAP-SP138; ;;6,813;;17,203;;;;;;2
30279;#2LIND-SP138; ;;6,813;;17,203;;;;;;2
30261;#2ORIO-SP138; ;;6,488;;17,529;;;;;;2
30266;#2PAU3-SP138; ;;6,488;;17,529;;;;;;2
30287;#2PIR2-SP138; ;;7,122;;16,894;;;;;;2
30270;#2PLAS-SP138; ;;7,047;;16,970;;;;;;2
30277;#2POLY-SP138; ;;7,047;;16,970;;;;;;2
30217;#2PRAD-SP138; ;;6,813;;17,203;;;;;;2
30255;#2RHOD-SP138; ;;6,488;;17,529;;;;;;2
30275;#2SABT-SP138; ;;7,047;;16,970;;;;;;2
30248;#2SYNG-SP138; ;;7,047;;16,970;;;;;;2
30272;#2USES-SP138; ;;7,047;;16,970;;;;;;2
30263;#2WMPA-SP138; ;;6,488;;17,529;;;;;;2
28516;#GALVA-RJ138; ;;9,107;;14,910;;;;;;2
28428;#ROSTR-RJ069; ;;9,312;;14,705;;;;;;2
7312;14JULH-RS230; ;;6,991;;17,025;;;;;;1
7313;14JULHUHE013;B;98,0;6,991;;17,025;;;8221,90;;;1
35025;2.VEND-ES069; ;;9,595;;14,422;;;;;;2
2084;2MARIA-SP034; ;;6,808;,8;17,208;;;;156,98;;2
6931;2VIZIN-PR138; ;;8,715;54,1;15,302;;;;9933,83;;1
33130;3LAG2--SP138; ;;9,452;15,5;14,565;;;;2702,02;;2
1412;3MAIO--MT138; ;;11,072;;12,945;;;;;;2
19582;3MAIO-PCH013;U;;;;12,945;;;;;;2
2294;3PONTE-SP138; ;;6,813;18,6;17,203;;;;3837,71;;2
7152;4BARRA-PR069; ;;6,165;53,6;17,851;;;;11482,04;;1
30068;79_331-SP138; ;;7,158;;16,859;;;;;;2
30069;79_332-SP138; ;;7,158;;16,859;;;;;;2
25808;7QUEDA-MT138; ;;8,355;;15,662;;;;;;2
25809;7QUEDAPCH013;U;;;;15,662;;;;;;2
1334;A-BOA1-MT138; ;;7,580;33,4;16,437;;;;6589,75;;2
22051;A.AZUL-SP088; ;;6,504;162,6;17,512;;;;34169,94;;2
2840;A.AZUL-SP138; ;;6,220;;17,796;;;;;;2
30951;A.AZUL-SP440; ;;6,504;;17,512;;;;;;2
56772;A.BEZ1EOL034;B;28,8;12,008;;12,009;;;4154,34;;;3
56773;A.BEZ2EOL034;B;28,8;12,008;;12,009;;;4154,34;;;3
56774;A.BEZ3EOL034;B;28,8;12,008;;12,009;;;4154,34;;;3
56775;A.BEZ4EOL034;B;16,5;12,008;;12,009;;;2374,73;;;3
56258;A.BRAN-RN230; ;;11,385;;12,632;;;;;;3
56255;A.BRANEOL034;B;27,3;11,385;;12,632;;;3725,60;;;3
59514;A.CAE1EOL034;B;27,0;11,960;;12,056;;;3873,72;;;3
59515;A.CAE2EOL034;B;36,0;11,960;;12,056;;;5165,44;;;3
59516;A.CAE3EOL034;B;36,0;11,960;;12,056;;;5165,44;;;3
59517;A.CAE4EOL034;B;22,5;11,960;;12,056;;;3229,30;;;3
35134;A.CLAU-ES069; ;;9,525;13,2;14,491;;;;2288,46;;2
26207;A.GU2-PCH006;D;;;;15,883;;;;;;2
1242;A.LIND-GO069; ;;10,135;56,4;13,882;;;;9395,14;;2
1206;A.LIND-GO230; ;;10,135;;13,882;;;;;;2
2522;A.MOG--SP138;U;;;;14,781;;;;;;2
29900;A.MOG-UTE013;U;;;5,3;14,781;;;;940,06;;2
1943;A.REIS-RJ138; ;;9,071;40,4;14,946;;;;7249,37;;2
59518;A.TAN1EOL034;B;27,0;11,960;;12,056;;;3873,72;;;3
59519;A.TAN2EOL034;B;18,0;11,960;;12,056;;;2583,44;;;3
59520;A.TAN3EOL034;B;13,5;11,960;;12,056;;;1937,58;;;3
60037;A.VERMUFV034; ;;9,674;;14,342;;;;;;2
151;A?U2---RN138; ;;11,896;14,5;12,121;;;;2108,98;;3
251;A?U2---RN230; ;;11,896;;12,121;;;;;;3
11265;A?U3---RN230;B;1095,6;11,696;;12,320;;;153773,90;;;3
11565;A?U3---RN500;B;576,5;11,564;;12,453;;;79992,28;;;3
6783;AALEG2-PR138; ;;7,114;;16,903;;;;;;1
6791;AALEG2UTE006;U;;;1,0;16,903;;;;202,83;;1
6811;AALEGR-PR138;U;;;2,5;16,903;;;;507,08;;1
43864;AALEGR-SC138; ;;8,086;;15,930;;;;;;1
50333;AALEGRPCH013;U;;;;15,930;;;;;;1
45065;AALEGRUTE013;U;;;4,5;16,903;;;;912,74;;1
7243;AALFLO-PR138; ;;6,942;;17,075;;;;;;1
7244;AALFLOUTE013;U;;;1,5;17,075;;;;307,35;;1
1994;ABADIA-RJ069; ;;9,724;,0;14,292;;;;3,43;;2
58845;ABAIAR-CE230; ;;11,219;;12,797;;;;;;3
600;ABAIXA-BA069; ;;10,938;7,8;13,079;;;;1218,71;;3
590;ABAIXB-SE069; ;;10,938;;13,079;;;;;;3
30152;ABBRAS-SP138; ;;6,976;7,4;17,041;;;;1503,39;;2
50244;ABDON2-RS525; ;;7,460;;16,556;;;;;;1
7747;ABDONB-SC230; ;;8,034;;15,983;;;;;;1
7744;ABDONB-SC525; ;;7,463;;16,554;;;;;;1
59359;ABIL I-BA230; ;;11,950;;12,067;;;;;;3
59354;ABIL--EOL034;B;23,1;11,950;;12,067;;;3313,98;;;3
59501;ABILII-BA230; ;;11,917;;12,100;;;;;;3
