NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
7739;EEAB--GO138; ;;9,597;;6,930;;6,792;;;;2
98251;U.LASA-ES13;U;;;;7,511;;7,388;;;;2
1168;14JUL-UHE002; ;;6,256;;8,543;;8,735;;;;1
1153;14JULH-RS230; ;;6,256;;8,543;;8,735;;;;1
2338;2CORRE-SP138; ;;7,960;13,9;7,721;14,0;7,707;;1292,46;1294,70;2
1184;2IRMAO-RS138; ;;5,239;;9,034;;9,316;;;;1
2627;2VENDA-ES069; ;;8,509;;7,456;;7,331;;;;2
7632;3.LAG2-SP138; ;;10,446;;6,521;;6,323;;;;2
3901;3.LAGO-SP138; ;;10,433;;6,527;;6,330;;;;2
1290;3COROA-RS138; ;;5,404;;8,954;;9,215;;;;1
3900;3IRMA--SP138; ;;10,569;;6,461;;6,249;;;;2
543;3IRMAO-SP138;U;;;6,9;6,461;10,0;6,249;;535,00;749,93;1
542;3IRMAO-SP440;B;803,3;10,755;;6,372;;6,143;103669,70;;;1
520;3IRMAOUHE005; ;;10,755;;6,372;;6,143;;;;2
17632;3L2-1Y-SP138; ;;10,446;;6,521;;6,323;;;;2
27632;3L2-2Y-SP138; ;;10,446;;6,521;;6,323;;;;2
1903;3LA-1Y-SP138; ;;10,433;47,0;6,527;53,0;6,330;;3681,22;4025,72;2
1940;3LA-2Y-SP138; ;;10,439;;6,524;;6,326;;;;2
2253;3M-----SP069; ;;7,924;;7,738;;7,727;;;;2
4970;3MAIO--MT138; ;;12,841;;5,365;;5,208;;;;2
4991;3MAIO-PCH013;U;;;;5,365;;5,208;;;;2
2246;3PONTA-SP138; ;;7,898;;7,751;;7,732;;;;2
4609;7QUED-PCH013;U;;;;5,993;;5,922;;;;2
96495;A. BELAS-138; ;;10,918;;6,293;;5,979;;;;3
96891;A.BONITA-GER;U;;;;7,470;;7,439;;;;2
1696;A.BRAN-RJ138; ;;8,229;;7,591;;7,516;;;;2
4973;A.FLOR-MT138; ;;13,022;;5,278;;5,096;;;;2
1638;A.FRAN-RJ138; ;;8,233;;7,589;;7,511;;;;2
1608;A.GRAN-RJ138; ;;8,172;;7,618;;7,544;;;;2
98361;A.INGAZEI138; ;;10,470;;6,509;;6,359;;;;3
2609;A.LAGE-ES138; ;;8,405;;7,506;;7,386;;;;2
97639;A.MACHA2-138; ;;9,674;;6,893;;6,764;;;;2
3881;A.VERM-SP138; ;;10,306;;6,588;;6,399;;;;2
500;A.VERMUHE006; ;;10,425;;6,531;;6,333;;;;2
2460;AALEGR-PR138; ;;7,065;;8,152;;8,279;;;;1
6040;AB-MT--RN230; ;;10,794;;6,353;;6,132;;;;3
1778;ABADIA-RJ069; ;;9,257;;7,095;;6,917;;;;2
8344;ABAIAR-CE230;B;163,7;10,737;;6,380;;6,196;21092,56;;;3
6203;ABAIXA-BA069; ;;10,304;67,7;6,590;69,5;6,426;;5349,48;5359,24;3
9739;ABATIS-SC230;B;330,0;6,843;;8,260;;8,393;27098,50;;;1
9738;ABATIS-SC525; ;;6,609;;8,373;;8,531;;;;1
9922;ABELUZ-SC138; ;;6,793;;8,284;;8,396;;;;1
2716;ABENO1-SC138; ;;5,193;;9,140;;9,509;;;;1
6281;ABILI__BA230; ;;10,528;;6,481;;6,241;;;;3
6043;ABMT-AEOL010; ;;10,794;;6,353;;6,132;;;;3
6042;ABMT-BEOL014; ;;10,794;;6,353;;6,132;;;;3
7709;ABOAVI-MT138; ;;7,492;;7,947;;7,971;;;;2
4694;ABOAVI-MT138; ;;7,492;;7,947;;7,971;;;;2
4912;ABRAN-PCH034; ;;11,541;;5,993;;5,921;;;;2
4404;ABRAV-PCH034;U;;;;5,993;;5,921;;;;2
4867;ABRE--PCH138;U;;;;5,480;;5,291;;;;2
280;ABRTAP-RJ138; ;;8,229;;7,591;;7,516;;;;2
6931;ABUNA--RO138; ;;15,174;34,6;4,239;35,3;3,682;;1757,98;1561,17;2
6930;ABUNA--RO230; ;;15,174;;4,239;;3,682;;;;2
6701;AC-MB1CAP500; ;;10,331;;6,576;;6,369;;;;4
6703;AC-MB2CAP500; ;;10,383;;6,551;;6,341;;;;4
6702;AC-PD3CAP500; ;;10,301;;6,591;;6,385;;;;4
1924;ACA-1Y-SP069; ;;10,133;;6,672;;6,495;;;;2
8213;ACACIA-BA230; ;;10,456;;6,516;;6,284;;;;3
6625;ACACIAEOL000; ;;10,456;;6,516;;6,284;;;;3
6700;ACAILA-MA500; ;;10,353;;6,566;;6,358;;;;4
3911;ACAMP--SP069; ;;10,133;;6,672;;6,495;;;;2
1655;ACAMPI-RJ138; ;;8,076;;7,665;;7,599;;;;2
1896;ACARAC-MS138; ;;9,347;;7,051;;6,974;;;;2
5923;ACARAT-CE230; ;;9,942;;6,764;;6,571;;;;3
5318;ACARAT-CE500; ;;9,904;;6,782;;6,591;;;;3
5486;ACARAU-CE230;B;343,3;9,957;41,6;6,757;52,0;6,563;41013,86;3373,05;4095,41;3
8796;ACAUA--RN230; ;;10,986;;6,260;;5,995;;;;3
6624;ACAUA-EOL000; ;;10,528;;6,481;;6,241;;;;3
8798;ACAUA-EOL026; ;;10,986;;6,260;;5,995;;;;3
1597;ACESIT-MG069; ;;6,308;;8,518;;8,583;;;;2
1596;ACESIT-MG230;B;,1;6,308;107,5;8,518;127,5;8,583;7,57;10988,43;13131,87;2
838;ACHATE-PR138; ;;7,231;;8,073;;8,163;;;;1
4405;ACLAR-PCH034;U;;;;5,993;;5,921;;;;2
1135;ACLARA-MS138; ;;10,168;;6,655;;6,507;;;;2
9552;ACLTAP-RS069; ;;5,193;;9,239;;9,530;;;;1
7007;ACRELA-AC069; ;;14,327;;4,648;;4,060;;;;2
3775;ACREUN-GO069; ;;11,161;;6,176;;6,070;;;;2
3706;ACREUN-GO138; ;;11,161;;6,176;;6,070;;;;2
11630;ACT-1Y-SP138; ;;9,916;;6,777;;6,615;;;;2
22630;ACT-2Y-SP138; ;;9,920;;6,775;;6,613;;;;2
3590;ACU----RJ138; ;;9,249;;7,099;;6,921;;;;2
5463;ACU2---RN069; ;;10,878;55,6;6,313;70,1;6,060;;4214,78;5093,74;3
5468;ACU2---RN138;U;;;14,1;6,376;15,5;6,133;;1076,47;1143,60;3
5461;ACU2---RN230;B;800,3;10,878;;6,313;;6,060;104463,70;;;3
5351;ACU3---RN230;B;440,4;10,810;;6,345;;6,097;57129,08;;;3
5350;ACU3---RN500;B;1637,1;10,680;;6,408;;6,165;209806,10;;;3
3177;ADAMANBIO069; ;;10,037;;6,719;;6,554;;;;2
2793;ADAMI--SC138; ;;6,329;;8,508;;8,667;;;;1
9070;ADELAI-MG138; ;;8,750;;7,339;;7,220;;;;2
7177;ADM-UB-MG138; ;;10,549;;6,471;;6,297;;;;2
10120;ADOCE-EOL034; ;;6,696;;8,331;;8,456;;;;1
173;ADRIAN-RJ138; ;;8,055;741,2;7,675;761,0;7,595;;68262,72;69354,21;2
140;ADRIAN-RJ345; ;;7,993;;7,705;;7,630;;;;2
106;ADRIAN-RJ500; ;;8,235;;7,588;;7,514;;;;2
14231;AER-1Y-SP138; ;;9,540;;6,958;;6,825;;;;2
24231;AER-2Y-SP138; ;;9,540;;6,958;;6,825;;;;2
3045;AERGUA-SP138; ;;7,414;;7,984;;7,984;;;;2
764;AEROP1-GO138; ;;9,211;;7,117;;7,083;;;;2
1680;AEROPO-RJ138; ;;8,172;;7,618;;7,544;;;;2
9256;AEROPO-RS069; ;;5,193;;9,203;;9,513;;;;1
4231;AEROPO-SP138; ;;9,540;;6,958;;6,825;;;;2
8747;AFBEZA-RN230; ;;10,878;;6,313;;6,060;;;;3
8749;AFBEZAEOL028; ;;10,878;;6,313;;6,060;;;;3
9313;AFLORE-PR138; ;;6,960;;8,203;;8,316;;;;1
9419;AFOPEN-PR069; ;;5,226;;9,040;;9,320;;;;1
1202;AFPIRA-RS069; ;;5,389;;8,962;;9,198;;;;1
2974;AG.LIN-GO069; ;;7,683;56,0;7,854;53,0;7,791;;5278,22;4955,05;2
2987;AG.LIN-GO230; ;;7,683;;7,854;;7,791;;;;2
3477;AGA+PE-SP088; ;;6,916;;8,225;;8,235;;;;2
95404;AGA------138; ;;8,204;;7,603;;7,526;;;;2
44852;AGA----RJ138; ;;8,204;;7,603;;7,526;;;;2
3124;AGA----SP088; ;;6,918;;8,224;;8,234;;;;2
13124;AGA-3Y-SP088; ;;6,918;;8,224;;8,234;;;;2
23124;AGA-4Y-SP088; ;;6,918;;8,224;;8,234;;;;2
9599;AGDO3P-SC138; ;;6,696;;8,331;;8,456;;;;1
9905;AGDOCEEOL138; ;;6,546;;8,403;;8,512;;;;1
7395;AGLGLD-MG230; ;;7,901;;7,749;;7,660;;;;2
5106;AGLTIP-PE013; ;;9,111;3,9;7,165;3,4;7,026;;333,62;283,30;3
4617;AGREN-BIO013; ;;11,251;;6,133;;6,055;;;;2
4612;AGRENC-MT138; ;;11,251;;6,133;;6,055;;;;2
2812;AGRONO-SC138; ;;5,193;;9,124;;9,437;;;;1
97778;AGROTRAF-GER;U;;;;6,432;;6,233;;;;4
6783;AGRPOT-RN500; ;;10,648;;6,423;;6,182;;;;3
6791;AGRPOTCGE015; ;;10,648;;6,423;;6,182;;;;3
11926;AGU-1Y-SP138; ;;7,987;;7,708;;7,678;;;;2
21926;AGU-2Y-SP138; ;;7,987;;7,708;;7,678;;;;2
4673;AGUA.B-MT138; ;;9,207;;7,119;;7,122;;;;2
9565;AGUAEM-MS138; ;;11,362;;6,079;;5,875;;;;2
9768;AGUAEMBIO013; ;;11,362;;6,079;;5,875;;;;2
3801;AGUAI--SP138; ;;7,987;22,0;7,708;20,4;7,678;;2034,82;1879,68;2
97786;AGUALIMP-GER;U;;;;6,432;;6,233;;;;4
3544;AGUAQ-PCH034; ;;13,146;;5,218;;5,088;;;;2
452;AGUAZUL--138; ;;7,414;62,5;7,984;61,4;7,984;;5990,28;5880,66;2
453;AGUAZUL--440; ;;7,462;;7,961;;7,961;;;;2
1149;AGUCGR-MS138; ;;9,907;;6,781;;6,680;;;;2
9275;AGUCLA-RS069; ;;5,193;;9,239;;9,530;;;;1
2146;AGUDOS-SP138; ;;8,696;;7,366;;7,293;;;;2
97762;AGUIARNO-138; ;;9,169;;7,137;;7,053;;;;4
9365;AGUVER-PR069; ;;5,277;;9,016;;9,300;;;;1
7634;AGVFV--SP138; ;;10,300;;6,591;;6,402;;;;2
4043;AIMORE-MG230;B;326,7;9,033;;7,203;;7,055;35413,71;;;2
4042;AIMOREUHE003; ;;9,033;;7,203;;7,055;;;;2
2170;AIRLIQ-SP138; ;;7,655;;7,868;;7,869;;;;2
7167;AIRLQD-MG138; ;;9,239;;7,104;;6,991;;;;2
97243;AIRPRODU-088; ;;7,345;;8,018;;8,006;;;;2
17626;AJ2-1Y-SP138; ;;7,396;;7,993;;7,992;;;;2
27626;AJ2-2Y-SP138; ;;7,396;;7,993;;7,992;;;;2
12041;AJI-1Y-SP138; ;;6,301;;8,522;;8,633;;;;2
22041;AJI-2Y-SP138; ;;6,301;;8,522;;8,633;;;;2
3934;AJINOM-SP138; ;;6,301;12,9;8,522;13,9;8,633;;1314,03;1440,00;2
5796;ALAGO2-BA069; ;;7,003;60,0;8,182;60,3;8,422;;5888,42;6099,00;3
6000;ALAGO2-BA230; ;;7,003;;8,182;;8,422;;;;3
1361;ALBARU-RS069; ;;5,249;;9,029;;9,303;;;;1
1379;ALBTAP-RS069; ;;5,249;;9,029;;9,303;;;;1
1723;ALCANT-RJ069; ;;8,129;;7,639;;7,551;;;;2
1730;ALCANT-RJ138; ;;8,129;;7,639;;7,551;;;;2
4110;ALCOA--MG138; ;;8,024;;7,690;;7,645;;;;2
3098;ALCON--ES138;U;;;;7,578;;7,458;;;;2
3099;ALCON-BIO138; ;;8,257;;7,578;;7,458;;;;2
5186;ALDEIA-PE230; ;;8,856;;7,288;;7,186;;;;3
1185;ALEGR2-RS069; ;;5,985;46,0;8,674;65,0;9,012;;4788,07;7029,74;1
