BARRA;NOME;TUST-RB
542; TRES IRMAOS - 440;    4,408
8344; ABAIARA - 230;   11,312
9739; ABDON BATISTA - 230;    4,408
9738; ABDON BATISTA - 525;    4,408
6930; ABUNA - 230;    5,152
6700; ACAILANDIA - 500;   10,615
5923; ACARAT CE - 230;   11,422
5318; ACARAT-CE500;   11,373
5486; ACARAU II – 230;   11,439
1596; ACESITA - 230;    4,408
5461; ACU II - 230;   12,633
5351; ACU III - 230;   12,760
5350; ACU III - 500;   12,424
140; ADRIANOPOLIS - 345;    4,408
106; ADRIANOPOLIS - 500;    4,408
2987; AG.LINDAS230;    6,307
453; AGUA AZUL - 440;    4,408
4043; AIMORES - 230;    5,358
6000; ALAGOAS 2 - 230;    7,508
1186; ALEGRETE2 - 230;    4,408
8163; ALEX - 230;   12,872
6521; ALTAMIRA - 230;    8,202
668; ALTA PAULISTA - 400;    4,408
1078; ANASTACIO - 230;    4,408
44594; ANEMUS - 230;   12,917
5100; ANGELIM - 500;   10,529
5101; ANGELIM - 230;   10,296
105; ANGRA - 500;    4,408
760; ANHANGUERA GO - 230;    4,475
431; ANHANGUERA SP - 230;    4,408
439; ANHANGUERA - 345;    4,408
458; APARECIDA - 230;    4,408
878; APUCARANA - 230;    4,408
5381; AQUIRAZ - 230;   11,149
4070; ARACUAI - 230;   10,092
6081; ARAPIRACA III - 230;    5,994
559; ARARAQUARA - 440;    4,408
101; ARARAQUARA - 500;    4,408
99; ARARAQUARA - 525;    4,408
589; ARARAS SP - 440;    4,408
7058; ARARAQUARA 2 - 440;    4,408
7057; ARARAQUARA 2 - 500;    4,408
5092; ARCOVERDE II - 230;   10,413
934; AREIA - 230;    4,408
933; AREIA - 525;    4,408
4349; ARINOS 2 - 500;   10,406
6880; ARIQUEMES - 230;    4,925
45680; ASOLO 2 - 230;    6,551
552; ASSIS - 440;    4,408
556; ASSIS - 525;    4,408
551; ASSIS 2 - 230;    4,408
697; ATIBAIA 2 - 345;    4,408
1330; ATLANTIDA 2 - 230;    4,408
629; AVARE - 230;    4,408
3150; AVARE NOVA - 230;    4,408
536; AGUA VERMELHA - 440;    4,408
535; AGUA VERMELHA - 500;    4,796
451; AVILLAR - 230;    4,408
9892; ANDIRA LESTE - 230;    4,408
229; BARRO ALTO - 230;    7,593
4040; BARRO BRANCO - 345;    4,408
9444; B. DOS COQUEIROS - 230;    6,525
5511; B.ESPERANCA - 230;   10,041
