CONCESSIONÁRIA;Cód. ANEEL;Cód. ONS;BARRA;NOME;PONTO DE CONEXÃO;TUST RB Ponta;TUST RB Fora Ponta;TUST FR Ponta;TUST FR Fora Ponta;MUST RB Ponta;MUST RB Fora Ponta
CEMIG-D;4950;2;386;OPRET2-MG138; OURO PRETO 2 - 138;  7,130;  6,944;       ;       ;461,0;461,0
CEMIG-D;4950;2;4066;PARAC4-MG138; PARACATU 4 - 138;  6,138;  6,138;       ;       ;280,0;349,0
CEMIG-D;4950;2;368;PIMENT-MG138; PIMENTA - 138;  7,371;  7,227;       ;       ;261,0;261,0
CEMIG-D;4950;2;1569;PIRAP2-MG138; PIRAPORA 2 - 138;  6,138;  6,138;       ;       ;353,0;399,0
CEMIG-D;4950;2;4095;SDUMO2-MG138; SANT.DUMONT 2 - 138;  7,802;  7,734;       ;       ;261,0;287,0
CEMIG-D;4950;2;377;SGONC-PCH138; S. G. DO PARA - 138;  6,968;  6,763;       ;       ;630,0;630,0
CEMIG-D;4950;2;9049;SGOTA2-MG138; SAO GOTARDO 2 - 138;  6,138;  6,138;       ;       ;175,0;175,0
CEMIG-D;4950;2;1478;SLAGO4-MG138; SETE LAGOAS 4 - 138;  6,660;  6,408;       ;       ;289,0;291,0
CEMIG-D;4950;2;376;TAQUAR-MG138; TAQUARIL - 138;  7,126;  6,933;       ;       ;287,0;303,0
CEMIG-D;4950;2;9031;TIMOT1-MG013; TIMOTEO 1 - 13,8;  7,693;  7,584;       ;       ;43,00;41,00
CEMIG-D;4950;2;4313;TIMOT2-MG069; TIMOTEO 2 - 69;  7,396;  7,228;       ;       ;40,00;40,00
CEMIG-D;4950;2;382;TMARIA-MG138; TRES MARIAS - 138;  6,138;  6,138;       ;       ; 0,00; 0,00
CEMIG-D;4950;2;7343;UBER10-MG138; UBERLANDIA 10 - 138;  6,621;  6,414;       ;       ;127,0;132,0
CEMIG-D;4950;2;348;VALADAPCH138; G.VALADARES 2 - 138;  6,957;  6,731;       ;       ;250,0;250,0
CEMIG-D;4950;2;4361;VARGI4-MG138; VARGINHA 4 - 138;  7,724;  7,623;       ;       ;220,0;220,0
CEMIG-D;4950;2;4028;VESPA2-MG500; VESPASIANO 2 - 500;  6,726;  6,487;       ;       ;429,0;439,0
CEMIG-D;4950;2;399;VPALM-PCH138; VARZEA PALMA 1 - 138;  6,138;  6,138;       ;       ;179,0;209,0
CEMIRIM;7467;68;3138;HOLAM1-SP138; CEMIRIM - 138;  8,247;  8,257;       ;       ;20,40;28,30
CERILUZ;2763;80;9674;IJUI1--RS023; IJUI 1 - 23;  9,512;  9,840;       ;       ;36,00;36,38
CERTEL ENERGIA;7371;53;9782;Lajeado3-069; LAJEADO 3 - 69; 10,023; 10,400;       ;       ;100,0;100,0
COPEL-DIS;2866;21;879;APUCAR-PR138; APUCARANA - 138;  8,864;  9,037;       ;       ;204,5;246,5
COPEL-DIS;2866;21;9336;AREIA--PR013; AREIA - 13,8;  9,165;  9,354;       ;       ; 9,00;11,00
COPEL-DIS;2866;21;823;AREIA--PR138; AREIA - 138;  9,167;  9,356;       ;       ;243,0;243,0
COPEL-DIS;2866;21;9891;AndiraLe-138; ANDIRA LESTE - 138;  8,789;  8,928;       ;       ;118,0;131,5
COPEL-DIS;2866;21;2359;BATEIA-PR138; BATEIAS - 138;  9,415;  9,721;       ;       ;179,5;200,0
COPEL-DIS;2866;21;840;CASCAV-PR138; CASCAVEL - 138;  8,992;  9,187;       ;       ;329,5;365,5
COPEL-DIS;2866;21;9539;CASNOR-PR138; CASCAVEL NORT - 138;  8,966;  9,157;       ;       ;204,5;234,0
COPEL-DIS;2866;21;9332;CASS-A-PR013; CAMPO ASSOBIO - 13,8;  9,774; 10,112;       ;       ;28,00;28,00
COPEL-DIS;2866;21;2354;CASSOB-PR138; CAMPO ASSOBIO - 138;  9,741; 10,073;       ;       ;130,5;130,5
COPEL-DIS;2866;21;2418;CASTRO-PR138; CASTRO NORTE - 138;  9,582;  9,844;       ;       ;129,5;129,5
COPEL-DIS;2866;21;10033;CBACEN-PR069; CURITIBA CENTRO - 138 (69kV);  9,744; 10,098;       ;       ;145,5;163,0
COPEL-DIS;2866;21;9698;CBANOR-PR138; CURITIBA NORT - 138;  9,519;  9,882;       ;       ;62,00;83,50
COPEL-DIS;2866;21;9321;CCOM-A-PR013; C.COMPRIDO - 13,8;  9,530;  9,856;       ;       ;34,00;39,00
COPEL-DIS;2866;21;2363;CCOMPR-PR069; C.COMPRIDO - 69;  9,650;  9,995;       ;       ;124,0;137,5
COPEL-DIS;2866;21;9342;CINDUA-PR013; C.I.CURITIBA - 13,8;  9,632;  9,980;       ;       ;53,50;69,50
COPEL-DIS;2866;21;2368;CINDUS-PR069; C.I.CURITIBA - 69;  9,654;  9,999;       ;       ;157,5;178,5
COPEL-DIS;2866;21;860;CMOURA-PR138; C.MOURAO - 138;  9,007;  9,201;       ;       ;209,5;221,5
COPEL-DIS;2866;21;9320;DISJP--PR069; D.S.J.PINHAIS - 69;  9,771; 10,119;       ;       ;159,0;169,5
COPEL-DIS;2866;21;9322;DISJPA-PR013; D.S.J.PINHAIS - 13,8;  9,753; 10,093;       ;       ;22,50;22,50
COPEL-DIS;2866;21;848;FCHOPI-PR138; FOZ DO CHOPIM - 138;  8,990;  9,172;       ;       ;195,0;212,5
COPEL-DIS;2866;21;2447;FIGUAN-PR138; F.IGUACUNORTE - 138;  9,693; 10,025;       ;       ;202,0;220,5
COPEL-DIS;2866;21;9334;FIGUEI-PR013; FIGUEIRA - 13,8;  9,041;  9,206;       ;       ;19,50;24,00
COPEL-DIS;2866;21;2485;FIGUEI-PR138; FIGUEIRA - 138;  9,045;  9,209;       ;       ;145,5;138,5
COPEL-DIS;2866;21;9338;GPSOUZ-PR013; PARIGOT SOUZA - 13,8; 10,151; 10,488;       ;       ; 9,50; 9,50
COPEL-DIS;2866;21;2373;GPSOUZ-PR138; PARIGOT SOUZA - 138; 10,160; 10,498;       ;       ;95,50;102,0
COPEL-DIS;2866;21;847;GUAIRA-PR138; GUAIRA - 138;  8,520;  8,627;       ;       ;69,35;68,92
COPEL-DIS;2866;21;10137;GUAOES-PR138; GUARAPUAVA OESTE - 138;  9,180;  9,364;       ;       ;108,5;107,5
COPEL-DIS;2866;21;887;IBIPOR-PR138; IBIPORA - 138;  8,971;  9,159;       ;       ;285,5;323,5
COPEL-DIS;2866;21;10259;IGUAT2-MS138; IGUATEMI 2 - 138;  8,415;  8,502;       ;       ;     ;
COPEL-DIS;2866;21;10141;IRATIN-PR138; IRATI NORTE - 138;  9,155;  9,373;       ;       ;     ;
COPEL-DIS;2866;21;2423;JAGUAR-PR138; JAGUARIAIVA - 138;  9,637;  9,917;       ;       ;216,5;250,5
COPEL-DIS;2866;21;890;LONDRI-PR138; LONDRINA COT - 138;  8,898;  9,072;       ;       ;286,5;300,0
COPEL-DIS;2866;21;10002;LONSUL-PR138; LONDRINA SUL - 138;  8,871;  9,042;       ;       ;92,50;100,0
COPEL-DIS;2866;21;869;MARING-PR138; MARINGA - 138;  8,861;  9,054;       ;       ;268,5;313,5
COPEL-DIS;2866;21;850;MEDIAN-PR138; MEDIANEIRA - 138;  9,526;  9,827;       ;       ;164,0;188,0
COPEL-DIS;2866;21;853;PBRANC-PR138; PATO BRANCO - 138;  9,023;  9,185;       ;       ;157,5;157,5
COPEL-DIS;2866;21;2383;PFISCA-PR138; POSTO FISCAL - 138; 10,401; 10,785;       ;       ;164,0;174,5
COPEL-DIS;2866;21;9329;PGRON1-PR013; PONTA G NORTE - 13,8;  9,705;  9,948;       ;       ;18,50;18,50
COPEL-DIS;2866;21;9328;PGRON2-PR034; PONTA G NORTE - 34,5;  9,705;  9,948;       ;       ;32,50;40,00
COPEL-DIS;2866;21;9326;PGROS1-PR013; PONTA G SUL - 13,8;  9,795; 10,074;       ;       ; 7,50; 9,50
COPEL-DIS;2866;21;9325;PGROS3-PR034; PONTA G SUL - 34,5;  9,795; 10,074;       ;       ;60,50;62,00
COPEL-DIS;2866;21;830;PGROSN-PR138; PONTA G NORTE - 138;  9,676;  9,930;       ;       ;212,5;209,0
COPEL-DIS;2866;21;2437;PGROSS-PR138; PONTA G SUL - 138;  9,722;  9,991;       ;       ;127,5;137,0
COPEL-DIS;2866;21;2387;PILARZ-PR069; PILARZINHO - 69;  9,682; 10,033;       ;       ;136,5;154,0
COPEL-DIS;2866;21;10004;PVINOR-PR138; PARANAVAI NORTE - 138;  8,815;  8,999;       ;       ;157,0;177,0
COPEL-DIS;2866;21;855;REALEZ-PR138; REALEZA - 138;  9,070;  9,270;       ;       ;185,5;207,5
COPEL-DIS;2866;21;546;ROSANA-SP138; ROSANA - 138;  7,668;  7,614;       ;       ; 4,40; 5,80
COPEL-DIS;2866;21;2472;SARAND-PR138; SARANDI - 138;  8,748;  8,916;       ;       ;206,5;257,0
COPEL-DIS;2866;21;9330;SMATT1-PR034; S.MATEUS SUL - 34,5;  9,456;  9,727;       ;       ;28,00;26,00
COPEL-DIS;2866;21;9331;SMATT2-PR013; S.MATEUS SUL - 13,8;  9,456;  9,727;       ;       ;16,50;18,50
COPEL-DIS;2866;21;2478;SMONIC-PR069; SANTA MONICA - 69;  9,814; 10,170;       ;       ;148,0;156,0
COPEL-DIS;2866;21;9535;SQUI-A-PR013; SANTAQUITERIA - 13,8;  9,810; 10,186;       ;       ;41,00;43,00
COPEL-DIS;2866;21;2397;SQUITE-PR069; SANTAQUITERIA - 69;  9,730; 10,086;       ;       ;162,0;186,0
COPEL-DIS;2866;21;9359;UBER-A-PR013; UBERABA - 13,8;  9,795; 10,150;       ;       ;46,50;46,50
COPEL-DIS;2866;21;2401;UBERAB-PR069; UBERABA - 69;  9,746; 10,097;       ;       ;139,0;149,0
COPEL-DIS;2866;21;2402;UMBA-A-PR069; UMBARA - 69;  9,633;  9,972;       ;       ;129,5;139,0
COPEL-DIS;2866;21;821;UMBAR2-PR230; UMBARA - 230;  9,502;  9,819;       ;       ;10,30; 1,75
COPEL-DIS;2866;21;9726;UMUSUL-PR138; UMUARAMA - 138;  8,828;  8,993;       ;       ;212,5;231,0
COPEL-DIS;2866;21;10135;UVNORT-PR138; U. VITORIA NORTE - 138;  9,286;  9,493;       ;       ;89,00;85,00
COPREL;2351;87;9675;CAL1-A-RS023; CRUZ ALTA 1 – 23;  9,404;  9,693;       ;       ;21,10;23,95
COPREL;2351;87;1333;PANAMB-RS013; PANAMBI – 13,8;  9,480;  9,792;       ;       ;14,25;14,93
COPREL;2351;87;1284;SMARTA-RS046; SANTA MARTA – 13,8;  9,882; 10,132;       ;       ; 2,00; 3,00
COPREL;2351;87;9921;VilaMari-138; VILA MARIA – 138;  9,814; 10,089;       ;       ;115,6;131,7
CPFL PAULISTA;63;7;2338;2CORRE-SP138; DOIS CORREGOS - 138;  8,359;  8,393;       ;       ;13,95;14,00
CPFL PAULISTA;63;7;2336;AMPAR1-SP138; AMPARO - 138;  8,359;  8,377;       ;       ;51,32;60,27
CPFL PAULISTA;63;7;2296;ARACAT-SP138; ARACATUBA - 138;  7,522;  7,425;       ;       ; 0,00; 0,00
CPFL PAULISTA;63;7;560;ARARAQ-SP138; ARARAQUARA CTP - 138;  7,846;  7,807;       ;       ;403,2;425,0
CPFL PAULISTA;63;7;2337;AUXILI-SP138; AUXILIADORA - 138;  8,884;  8,998;       ;       ;49,38;49,38
CPFL PAULISTA;63;7;479;BAGUAC-SP138; BAGUACU - 138;  7,522;  7,425;       ;       ;102,1;106,5
CPFL PAULISTA;63;7;633;BARIRI-SP138; BARIRI - 138;  8,129;  8,126;       ;       ;16,20;18,90
CPFL PAULISTA;63;7;562;BAURU--SP138; BAURU - 138;  8,007;  7,984;       ;       ;294,6;334,3
CPFL PAULISTA;63;7;3427;BBASSI-SP138; BADY BASSITT - 138;  7,526;  7,432;       ;       ;10,79;10,79
CPFL PAULISTA;63;7;635;BBONIT-SP138; BARRA BONITA - 138;  8,471;  8,521;       ;       ;41,40;36,20
CPFL PAULISTA;63;7;6584;BIRIG3-SP138; BIRIGUI 3 - 138;  7,452;  7,345;       ;       ;14,53;19,62
CPFL PAULISTA;63;7;2113;BNOVA-BIO138; BROTAS - 138;  8,471;  8,522;       ;       ;16,80;16,80
CPFL PAULISTA;63;7;626;BOTUCA-SP138; BOTUCATU - 138;  8,949;  9,074;       ;       ;141,8;142,4
CPFL PAULISTA;63;7;171;CAMPIN-SP138; CAMPINAS - 138;  8,406;  8,442;       ;       ;409,1;456,3
CPFL PAULISTA;63;7;498;DAMATA-SP138; DA MATA  - 138;  7,330;  7,206;       ;       ; 6,50; 6,50
CPFL PAULISTA;63;7;2339;DESCAL-SP138; DESCALVADO - 138;  8,002;  7,983;       ;       ;22,05;25,20
CPFL PAULISTA;63;7;4290;DOOSAN-SP138; DOOSAN DABO - 138;  8,219;  8,236;       ;       ; 0,10; 0,20
CPFL PAULISTA;63;7;3106;GETULI-SP138; GETULINA - 138;  7,665;  7,591;       ;       ;200,1;212,3
CPFL PAULISTA;63;7;4291;GU+TANBIO138; GUARA. TANABI - 138;  7,391;  7,277;       ;       ; 5,00; 5,00
CPFL PAULISTA;63;7;2311;GUA+BI-SP138; GUARANI - 138;  7,446;  7,339;       ;       ;34,35;40,80
CPFL PAULISTA;63;7;7686;GUARAR-SP138; GUARARAPES 2 - 138;  7,394;  7,279;       ;       ;15,88;15,15
CPFL PAULISTA;63;7;6582;IACANGBIO138; IACANGA - 138;  7,927;  7,893;       ;       ;11,70;12,70
CPFL PAULISTA;63;7;2341;IBI+IT-SP138; IBITINGA-SE - 138;  7,949;  7,918;       ;       ;44,00;48,00
CPFL PAULISTA;63;7;645;IBITIN-SP138; IBITINGA - 138;  7,931;  7,898;       ;       ; 3,36; 3,67
CPFL PAULISTA;63;7;2342;IPORA--SP138; IPORA - 138;  7,434;  7,325;       ;       ;42,48;53,65
CPFL PAULISTA;63;7;689;ITA-1Y-SP138; ITAIPAVA - 138;  7,826;  7,781;       ;       ;47,69;53,46
CPFL PAULISTA;63;7;6610;ITATIB-SP138; ITATIBA - 138;  8,194;  8,210;       ;       ;225,2;239,2
CPFL PAULISTA;63;7;2125;JA+ANT-SP138; JAU - 138;  8,284;  8,306;       ;       ;104,0;120,0
CPFL PAULISTA;63;7;7800;JBONI2-SP138; J BONIFACIO 2 - 138;  7,528;  7,434;       ;       ;15,15;17,10
CPFL PAULISTA;63;7;3111;MAGUDO---138; MORRO AGUDO - 138;  7,405;  7,305;       ;       ;408,7;431,0
CPFL PAULISTA;63;7;596;MIRAS2-SP138; MIRASSOL II - 138;  7,528;  7,435;       ;       ;379,4;416,2
CPFL PAULISTA;63;7;2291;ORIEN1-SP138; AJINOMOTO VAL - 138;  7,371;  7,255;       ;       ; 6,50; 7,50
CPFL PAULISTA;63;7;3112;PCOLO-DEF138; P. COLOMBIA - 138;  7,074;  6,921;       ;       ;400,0;400,0
CPFL PAULISTA;63;7;2345;PENAP--SP138; PENAPOLIS - 138;  7,591;  7,505;       ;       ;29,50;31,50
CPFL PAULISTA;63;7;654;PENAPO-SP138; PENAPOLIS 1 - 138;  7,581;  7,494;       ;       ;17,10;18,00
CPFL PAULISTA;63;7;2314;PINHAL-SP138; PINHAL - 138;  8,181;  8,177;       ;       ;17,91;17,50
CPFL PAULISTA;63;7;577;PIRACI-SP138; PIRACICABA - 138;  8,068;  8,079;       ;       ;335,8;430,3
CPFL PAULISTA;63;7;661;PROMIS-SP138; PROMISSAO - 138;  7,630;  7,550;       ;       ;210,0;210,0
CPFL PAULISTA;63;7;2182;QAMPAR-SP138; QUIMICA AMPAR - 138;  8,360;  8,379;       ;       ;18,50;18,50
CPFL PAULISTA;63;7;564;RIBPRE-SP138; RIBEIRAOPRETO - 138;  7,672;  7,608;       ;       ;492,3;545,5
CPFL PAULISTA;63;7;568;SBARBA-SP138; SANTA BARBARA - 138;  8,216;  8,233;       ;       ;590,0;645,3
CPFL PAULISTA;63;7;2346;SCARL--SP138; SAO CARLOS - 138;  8,027;  8,011;       ;       ;37,73;41,72
CPFL PAULISTA;63;7;703;SCARLO-SP138; SAO CARLOS II - 138;  8,035;  8,021;       ;       ;108,0;110,0
CPFL PAULISTA;63;7;665;SJRPRE-SP138; S.J.RIO PRETO - 138;  7,525;  7,431;       ;       ;250,0;250,0
CPFL PAULISTA;63;7;571;SUMARE-SP138; SUMARE - 138;  8,258;  8,280;       ;       ;449,5;504,8
CPFL PAULISTA;63;7;2550;TECUMS-SP138; TECUMSEH 1 - 138;  8,028;  8,013;       ;       ; 8,40;12,00
CPFL PAULISTA;63;7;2281;TRIANO-SP138; TRIANON - 138;  7,522;  7,425;       ;       ; 0,00; 0,00
CPFL PAULISTA;63;7;4284;UNIVAL-SP138; UTE UNIVALEM - 138;  7,372;  7,256;       ;       ; 6,00; 6,00
CPFL PAULISTA;63;7;673;VALPAI-SP138; VALPARAISO - 138;  7,356;  7,237;       ;       ; 8,06; 8,15
CPFL PAULISTA;63;7;2348;VILAVE-SP138; VILA VENTURA - 138;  7,586;  7,501;       ;       ;26,00;28,00
CPFL PAULISTA;63;7;2121;VOLKS1-SP138; VW SAO CARLOS - 138;  8,029;  8,014;       ;       ; 8,50; 9,50
CPFL PIRATININGA;2937;42;576;B.JARD-SP088; BOM JARDIM - 88;  8,360;  8,386;       ;       ;403,5;465,4
CPFL PIRATININGA;2937;42;575;B.JARD-SP138; BOM JARDIM - 138;  8,415;  8,441;       ;       ;56,43;56,43
CPFL PIRATININGA;2937;42;473;BAIXAD-SP088; B. SANTISTA - 88;  8,834;  8,888;       ;       ;618,8;634,3
CPFL PIRATININGA;2937;42;3423;BOI2-Y-SP138; BOITUVA 2 - 138;  9,463;  9,668;       ;       ;35,65;38,10
CPFL PIRATININGA;2937;42;3472;EMBRAP-SP138; EMBRAPORT - 138;  8,816;  8,869;       ;       ; 3,60; 4,00
CPFL PIRATININGA;2937;42;418;M.NOBR-SP088; MANOEL DA NOBREGA - 88;  9,077;  9,156;       ;       ;180,0;180,0
CPFL PIRATININGA;2937;42;3066;MANAH--SP138; MANAH - 138;  8,861;  8,918;       ;       ; 9,30; 9,30
