BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
2338; DOIS CORREGOS - 138;    8,706;    8,751;;
543; TRES IRMAOS - 138;    7,444;    7,296;;
542; TRES IRMAOS - 440;    7,351;    7,186;;
1903; TRES LAGOAS 1 - 138;    7,531;    7,401;;
8344; ABAIARA - 230;    6,332;    6,332;;
6203; ABAIXADORA - 69;    6,332;    6,332;;
9739; ABDON BATISTA - 230;    9,459;    9,714;;
9738; ABDON BATISTA - 525;    9,551;    9,825;;
6931; ABUNA - 138;    7,115;    6,713;;
6930; ABUNA - 230;    7,115;    6,713;;
6700; ACAILANDIA - 500;    6,332;    6,332;;
5923; ACARAT CE - 230;    6,332;    6,332;;
5318; ACARAT-CE500;    6,332;    6,332;;
5486; ACARAU II – 230;    6,332;    6,332;;
1596; ACESITA - 230;    8,134;    8,067;;
5463; ACU II - 69;    6,332;    6,332;;
5468; ACU II - 138;    6,332;    6,332;;
5461; ACU II - 230;    6,332;    6,332;;
5351; ACU III - 230;    6,332;    6,332;;
5350; ACU III - 500;    6,332;    6,332;;
173; ADRIANOPOLIS - 138;    8,139;    8,042;;
140; ADRIANOPOLIS - 345;    8,156;    8,062;;
106; ADRIANOPOLIS - 500;    8,121;    8,040;;
2974; AGUAS LINDAS - 69;    6,955;    6,689;;
2987; AG.LINDAS230;    6,955;    6,689;;
5106; ANGELIM - 13,8;    6,332;    6,332;;
3801; AGUAI - 138;    8,472;    8,470;;
452; AGUA AZUL - 138;    8,851;    8,891;;
453; AGUA AZUL - 440;    8,823;    8,862;;
4043; AIMORES - 230;    7,146;    6,905;;
3934; AJINOMOTO BIO - 138;    9,694;    9,891;;
5796; ALAGOINHA 2 - 69;    6,806;    6,773;;
6000; ALAGOAS 2 - 230;    6,806;    6,773;;
1185; ALEGRETE2 - 69;    9,760;   10,203;;
1186; ALEGRETE2 - 230;    9,759;   10,209;;
8163; ALEX - 230;    6,332;    6,332;;
6523; ALTAMIRA - 69;    6,332;    6,332;;
6521; ALTAMIRA - 230;    6,332;    6,332;;
668; ALTA PAULISTA - 400;    7,740;    7,644;;
2336; AMPARO - 138;    8,674;    8,698;;
1079; ANASTACIO - 138;    8,236;    8,332;;
1078; ANASTACIO - 230;    8,227;    8,321;;
3840; AVANTI N.CORT - 138;    7,523;    7,392;;
3882; ANDRADINA - 138;    7,518;    7,383;;
44594; ANEMUS - 230;    6,332;    6,332;;
5100; ANGELIM - 500;    6,332;    6,332;;
5103; ANGELIM - 69;    6,332;    6,332;;
5101; ANGELIM - 230;    6,332;    6,332;;
185; ANGRA 1 - 138;    8,072;    7,983;;
105; ANGRA - 500;    8,002;    7,906;;
1773; ANGRA AMPLA - 138;    8,106;    8,021;;
762; ANHANGUERA - 69;    7,522;    7,440;;
761; ANHANGUERA - 138;    7,514;    7,430;;
760; ANHANGUERA GO - 230;    7,522;    7,440;;
444; ANHANGUERA - 88;    9,155;    9,220;;
431; ANHANGUERA SP - 230;    9,535;    9,690;;
439; ANHANGUERA - 345;    9,155;    9,220;;
459; APARECIDA - 88;    8,510;    8,492;;
458; APARECIDA - 230;    8,510;    8,492;;
879; APUCARANA - 138;    9,262;    9,459;;
878; APUCARANA - 230;    9,260;    9,457;;
5383; AQUIRAZ II - 69;    6,332;    6,332;;
5381; AQUIRAZ - 230;    6,332;    6,332;;
2296; ARACATUBA - 138;    7,845;    7,758;;
4081; ARACUAI 2 - 138;    6,332;    6,332;;
4070; ARACUAI - 230;    6,332;    6,332;;
6083; ARAPIRACA III - 69;    7,589;    7,490;;
6081; ARAPIRACA III - 230;    7,589;    7,490;;
3802; ARARAS 1 - 138;    8,473;    8,481;;
3803; ARARAS 2 - 138;    8,484;    8,494;;
560; ARARAQUARA CTP - 138;    8,156;    8,123;;
559; ARARAQUARA - 440;    8,177;    8,146;;
101; ARARAQUARA - 500;    7,803;    7,727;;
99; ARARAQUARA - 525;    7,803;    7,727;;
589; ARARAS SP - 440;    8,540;    8,556;;
7058; ARARAQUARA 2 - 440;    7,951;    7,890;;
7057; ARARAQUARA 2 - 500;    7,831;    7,755;;
7411; ARAXA 3 - 138;    6,881;    6,661;;
7410; ARAXA 3 - 345;    6,839;    6,615;;
5093; ARCOVERDE II - 69;    6,332;    6,332;;
5092; ARCOVERDE II - 230;    6,332;    6,332;;
9336; AREIA - 13,8;    9,606;    9,832;;
823; AREIA - 138;    9,608;    9,835;;
934; AREIA - 230;    9,586;    9,811;;
933; AREIA - 525;    9,178;    9,370;;
4349; ARINOS 2 - 500;    6,332;    6,332;;
6881; ARIQUEMES - 69;    7,188;    6,868;;
6880; ARIQUEMES - 230;    7,188;    6,868;;
3804; A.NOGUEIRA - 138;    8,547;    8,567;;
3841; ARUJA - 138;    8,874;    8,916;;
7626; ARUJA 2 - 138;    8,869;    8,910;;
45680; ASOLO 2 - 230;    6,439;    6,332;;
552; ASSIS - 440;    8,109;    8,080;;
556; ASSIS - 525;    8,229;    8,235;;
3192; ASSIS I - 88;    8,592;    8,644;;
551; ASSIS 2 - 230;    8,548;    8,595;;
3193; ASSIS III - 88;    8,581;    8,632;;
4130; PETRO ATIBAIA - 138;    8,838;    8,875;;
3842; ATIBAIA 1 - 138;    8,837;    8,874;;
697; ATIBAIA 2 - 345;    8,897;    8,934;;
3843; ATIBAIA 3 - 138;    8,845;    8,882;;
1331; ATLANTIDA 2 - 69;   10,430;   10,849;;
1330; ATLANTIDA 2 - 230;   10,430;   10,849;;
2337; AUXILIADORA - 138;    9,269;    9,400;;
629; AVARE - 230;    9,561;    9,742;;
3150; AVARE NOVA - 230;    9,561;    9,742;;
537; AGUA VERMELHA - 138;    7,424;    7,276;;
536; AGUA VERMELHA - 440;    7,323;    7,160;;
535; AGUA VERMELHA - 500;    7,139;    6,961;;
