BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   16,924;         ;         ;         
2840; AGUA AZUL - 138;   16,924;;;
30951; AGUA AZUL - 440                                                      ;   16,625;         ;         ;         
30951; AGUA AZUL - 440;   16,625;;;
 1206; AG.LINDAS230                                                         ;   13,732;         ;         ;         
1206; AG.LINDAS230;   13,732;;;
 1943; ANGRA AMPLA - 138                                                    ;   15,130;         ;         ;         
1943; ANGRA AMPLA - 138;   15,130;;;
  151; ACU II - 138                                                         ;   12,662;         ;         ;         
151; ACU II - 138;   12,662;;;
  251; ACU II - 230                                                         ;   12,662;         ;         ;         
251; ACU II - 230;   12,662;;;
11265; ACU III - 230                                                        ;   12,662;         ;         ;         
11265; ACU III - 230;   12,662;;;
11565; ACU III - 500                                                        ;   12,662;         ;         ;         
11565; ACU III - 500;   12,662;;;
  600; ABAIXADORA - 69                                                      ;   12,662;         ;         ;         
600; ABAIXADORA - 69;   12,662;;;
 7747; ABDON BATISTA - 230                                                  ;   16,345;         ;         ;         
7747; ABDON BATISTA - 230;   16,345;;;
 7744; ABDON BATISTA - 525                                                  ;   16,598;         ;         ;         
7744; ABDON BATISTA - 525;   16,598;;;
 9590; ABUNA - 13,8                                                         ;   23,066;         ;         ;         
9590; ABUNA - 13,8;   23,066;;;
 9636; ABUNA - 138                                                          ;   23,066;         ;         ;         
9636; ABUNA - 138;   23,066;;;
 9537; ABUNA - 230                                                          ;   23,066;         ;         ;         
9537; ABUNA - 230;   23,066;;;
  559; ACAILANDIA - 500                                                     ;   12,662;         ;         ;         
559; ACAILANDIA - 500;   12,662;;;
55412; ACARAU II – 230                                                      ;   12,662;         ;         ;         
55412; ACARAU II – 230;   12,662;;;
12907; ACARAT CE - 230                                                      ;   12,662;         ;         ;         
12907; ACARAT CE - 230;   12,662;;;
12902; ACARAT-CE500                                                         ;   12,662;         ;         ;         
12902; ACARAT-CE500;   12,662;;;
 4475; ACESITA - 230                                                        ;   15,447;         ;         ;         
4475; ACESITA - 230;   15,447;;;
 3155; EMPLAL - 138                                                         ;   14,877;         ;         ;         
3155; EMPLAL - 138;   14,877;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,417;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,417;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,332;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,332;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,203;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,203;;;
 3031; AGUAI - 138                                                          ;   16,631;         ;         ;         
3031; AGUAI - 138;   16,631;;;
 1637; AIMORES - 230                                                        ;   13,732;         ;         ;         
1637; AIMORES - 230;   13,732;;;
 2336; AJINOMOTO VAL - 138                                                  ;   15,224;         ;         ;         
2336; AJINOMOTO VAL - 138;   15,224;;;
18761; ALAGOINHA 2 - 69                                                     ;   12,662;         ;         ;         
18761; ALAGOINHA 2 - 69;   12,662;;;
11760; ALAGOAS 2 - 230                                                      ;   12,662;         ;         ;         
11760; ALAGOAS 2 - 230;   12,662;;;
 7591; ALEGRETE2 - 69                                                       ;   17,966;         ;         ;         
7591; ALEGRETE2 - 69;   17,966;;;
 9002; ALEGRETE2 - 230                                                      ;   17,965;         ;         ;         
9002; ALEGRETE2 - 230;   17,965;;;
56095; ALEX - 230                                                           ;   12,662;         ;         ;         
56095; ALEX - 230;   12,662;;;
  862; ALTAMIRA - 69                                                        ;   12,662;         ;         ;         
862; ALTAMIRA - 69;   12,662;;;
  362; ALTAMIRA - 230                                                       ;   12,662;         ;         ;         
362; ALTAMIRA - 230;   12,662;;;
 2219; AMPARO - 138                                                         ;   16,966;         ;         ;         
2219; AMPARO - 138;   16,966;;;
46950; ANASTACIO - 138                                                      ;   15,786;         ;         ;         
46950; ANASTACIO - 138;   15,786;;;
 7758; ANASTACIO - 230                                                      ;   15,849;         ;         ;         
7758; ANASTACIO - 230;   15,849;;;
 2770; ANDIRA LESTE - 230                                                   ;   17,004;         ;         ;         
2770; ANDIRA LESTE - 230;   17,004;;;
 6834; ANDIRA LESTE - 138                                                   ;   17,067;         ;         ;         
6834; ANDIRA LESTE - 138;   17,067;;;
 3132; ANDRADINA - 138                                                      ;   14,880;         ;         ;         
3132; ANDRADINA - 138;   14,880;;;
  540; ANGELIM - 500                                                        ;   12,662;         ;         ;         
540; ANGELIM - 500;   12,662;;;
  640; ANGELIM - 69                                                         ;   12,662;         ;         ;         
640; ANGELIM - 69;   12,662;;;
  240; ANGELIM - 230                                                        ;   12,662;         ;         ;         
240; ANGELIM - 230;   12,662;;;
 3746; ANGRA 1 - 138                                                        ;   15,030;         ;         ;         
3746; ANGRA 1 - 138;   15,030;;;
 3745; ANGRA - 500                                                          ;   14,855;         ;         ;         
3745; ANGRA - 500;   14,855;;;
 1185; ANHANGUERA - 69                                                      ;   14,888;         ;         ;         
1185; ANHANGUERA - 69;   14,888;;;
 1171; ANHANGUERA - 138                                                     ;   14,856;         ;         ;         
1171; ANHANGUERA - 138;   14,856;;;
 1172; ANHANGUERA GO - 230                                                  ;   14,888;         ;         ;         
1172; ANHANGUERA GO - 230;   14,888;;;
 2901; ANHANGUERA SP - 230                                                  ;   19,391;         ;         ;         
2901; ANHANGUERA SP - 230;   19,391;;;
 2900; ANHANGUERA - 345                                                     ;   19,475;         ;         ;         
2900; ANHANGUERA - 345;   19,475;;;
 2958; APARECIDA - 88                                                       ;   16,318;         ;         ;         
2958; APARECIDA - 88;   16,318;;;
 2957; APARECIDA - 230                                                      ;   16,318;         ;         ;         
2957; APARECIDA - 230;   16,318;;;
 2758; ALTA PAULISTA - 400                                                  ;   15,269;         ;         ;         
2758; ALTA PAULISTA - 400;   15,269;;;
 6818; APUCARANA - 138                                                      ;   16,870;         ;         ;         
6818; APUCARANA - 138;   16,870;;;
 6601; APUCARANA - 230                                                      ;   16,887;         ;         ;         
6601; APUCARANA - 230;   16,887;;;
58771; LAGOA BARRO - 230                                                    ;   12,662;         ;         ;         
58771; LAGOA BARRO - 230;   12,662;;;
11619; AQUIRAZ II - 69                                                      ;   12,662;         ;         ;         
11619; AQUIRAZ II - 69;   12,662;;;
11219; AQUIRAZ - 230                                                        ;   12,662;         ;         ;         
11219; AQUIRAZ - 230;   12,662;;;
 2329; ARACATUBA - 138                                                      ;   15,516;         ;         ;         
2329; ARACATUBA - 138;   15,516;;;
 1647; ARACUAI 2 - 138                                                      ;   12,662;         ;         ;         
1647; ARACUAI 2 - 138;   12,662;;;
 1522; ARACUAI - 230                                                        ;   12,662;         ;         ;         
1522; ARACUAI - 230;   12,662;;;
17502; ARAPIRACA III - 69                                                   ;   14,292;         ;         ;         
17502; ARAPIRACA III - 69;   14,292;;;
11242; ARAPIRACA III - 230                                                  ;   14,292;         ;         ;         
11242; ARAPIRACA III - 230;   14,292;;;
 3033; ARARAS 2 - 138                                                       ;   16,261;         ;         ;         
3033; ARARAS 2 - 138;   16,261;;;
 5203; ARARAQUARA 2 - 440                                                   ;   15,123;         ;         ;         
5203; ARARAQUARA 2 - 440;   15,123;;;
 5202; ARARAQUARA 2 - 500                                                   ;   15,251;         ;         ;         
5202; ARARAQUARA 2 - 500;   15,251;;;
 2631; ARARAQUARA CTP - 138                                                 ;   15,602;         ;         ;         
2631; ARARAQUARA CTP - 138;   15,602;;;
 2630; ARARAQUARA - 440                                                     ;   15,551;         ;         ;         
2630; ARARAQUARA - 440;   15,551;;;
 3852; ARARAQUARA - 500                                                     ;   15,405;         ;         ;         
3852; ARARAQUARA - 500;   15,405;;;
 2673; ARARAS SP - 440                                                      ;   16,332;         ;         ;         
2673; ARARAS SP - 440;   16,332;;;
 3032; ARARAS 1 - 138                                                       ;   16,243;         ;         ;         
3032; ARARAS 1 - 138;   16,243;;;
38907; ARAXA 3 - 138                                                        ;   14,669;         ;         ;         
38907; ARAXA 3 - 138;   14,669;;;
38906; ARAXA 3 - 345                                                        ;   14,828;         ;         ;         
38906; ARAXA 3 - 345;   14,828;;;
12203; ARCOVERDE II - 230                                                   ;   12,662;         ;         ;         
12203; ARCOVERDE II - 230;   12,662;;;
47083; AREIA - 13,8                                                         ;   16,366;         ;         ;         
47083; AREIA - 13,8;   16,366;;;
 6826; AREIA - 138                                                          ;   16,463;         ;         ;         
6826; AREIA - 138;   16,463;;;
 7749; AREIA - 230                                                          ;   16,453;         ;         ;         
7749; AREIA - 230;   16,453;;;
 7748; AREIA - 525                                                          ;   16,191;         ;         ;         
7748; AREIA - 525;   16,191;;;
39813; ARINOS 2 - 500                                                       ;   12,662;         ;         ;         
39813; ARINOS 2 - 500;   12,662;;;
 9642; ARIQUEMES - 69                                                       ;   21,483;         ;         ;         
9642; ARIQUEMES - 69;   21,483;;;
 9520; ARIQUEMES - 230                                                      ;   21,483;         ;         ;         
9520; ARIQUEMES - 230;   21,483;;;
 3034; A.NOGUEIRA - 138                                                     ;   16,552;         ;         ;         
3034; A.NOGUEIRA - 138;   16,552;;;
 3082; ARUJA 2 - 138                                                        ;   17,040;         ;         ;         
3082; ARUJA 2 - 138;   17,040;;;
  302; MOXOTO - 230                                                         ;   12,662;         ;         ;         
302; MOXOTO - 230;   12,662;;;
 2624; ASSIS - 440                                                          ;   15,720;         ;         ;         
2624; ASSIS - 440;   15,720;;;
 4282; ASSIS - 525                                                          ;   15,711;         ;         ;         
4282; ASSIS - 525;   15,711;;;
 4006; ASSIS I - 88                                                         ;   16,837;         ;         ;         
4006; ASSIS I - 88;   16,837;;;
 2626; ASSIS 2 - 230                                                        ;   16,227;         ;         ;         
2626; ASSIS 2 - 230;   16,227;;;
 4008; ASSIS III - 88                                                       ;   16,359;         ;         ;         
4008; ASSIS III - 88;   16,359;;;
 3083; ATIBAIA 1 - 138                                                      ;   17,385;         ;         ;         
3083; ATIBAIA 1 - 138;   17,385;;;
 2677; ATIBAIA 2 - 345                                                      ;   17,701;         ;         ;         
2677; ATIBAIA 2 - 345;   17,701;;;
 3107; ATIBAIA 3 - 138                                                      ;   17,259;         ;         ;         
3107; ATIBAIA 3 - 138;   17,259;;;
 7923; ATLANTIDA 2 - 230                                                    ;   17,717;         ;         ;         
7923; ATLANTIDA 2 - 230;   17,717;;;
 2358; AUXILIADORA - 138                                                    ;   17,584;         ;         ;         
2358; AUXILIADORA - 138;   17,584;;;
 2786; AVARE - 230                                                          ;   18,381;         ;         ;         
2786; AVARE - 230;   18,381;;;
 2617; AGUA VERMELHA - 500                                                  ;   14,440;         ;         ;         
2617; AGUA VERMELHA - 500;   14,440;;;
 2619; AGUA VERMELHA - 138                                                  ;   14,794;         ;         ;         
2619; AGUA VERMELHA - 138;   14,794;;;
 2618; AGUA VERMELHA - 440                                                  ;   14,724;         ;         ;         
2618; AGUA VERMELHA - 440;   14,724;;;
 3947; BARRO ALTO - 230                                                     ;   12,695;         ;         ;         
3947; BARRO ALTO - 230;   12,695;;;
 3605; BARRO BRANCO - 345                                                   ;   15,244;         ;         ;         
3605; BARRO BRANCO - 345;   15,244;;;
 4297; B. DOS COQUEIROS - 230                                               ;   14,193;         ;         ;         
4297; B. DOS COQUEIROS - 230;   14,193;;;
  629; UB.ESPERANCA - 69                                                    ;   12,662;         ;         ;         
629; UB.ESPERANCA - 69;   12,662;;;
  229; B.ESPERANCA - 230                                                    ;   12,662;         ;         ;         
229; B.ESPERANCA - 230;   12,662;;;
 4288; B. FLUMINENSE - 500                                                  ;   15,196;         ;         ;         
4288; B. FLUMINENSE - 500;   15,196;;;
 7304; BARRA GRANDE - 230                                                   ;   16,009;         ;         ;         
7304; BARRA GRANDE - 230;   16,009;;;
 6608; BAIXO IGUACU PR - 230                                                ;   16,047;         ;         ;         
6608; BAIXO IGUACU PR - 230;   16,047;;;
 2639; BOM JARDIM - 138                                                     ;   16,868;         ;         ;         
2639; BOM JARDIM - 138;   16,868;;;
15203; BOM JESUS II - 69                                                    ;   12,662;         ;         ;         
15203; BOM JESUS II - 69;   12,662;;;
11050; B.JESUS II - 230                                                     ;   12,662;         ;         ;         
11050; B.JESUS II - 230;   12,662;;;
  620; BOM NOME - 69                                                        ;   12,662;         ;         ;         
620; BOM NOME - 69;   12,662;;;
  120; BOM NOME - 138                                                       ;   12,662;         ;         ;         
120; BOM NOME - 138;   12,662;;;
 1331; BARRA PEIXE - 138                                                    ;   15,083;         ;         ;         
1331; BARRA PEIXE - 138;   15,083;;;
 3236; BARRA PEIXE - 230                                                    ;   15,052;         ;         ;         
3236; BARRA PEIXE - 230;   15,052;;;
13103; BACAB - MA - 500                                                     ;   12,662;         ;         ;         
