BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,298
1206; AG.LINDAS230;    8,052
251; ACU II - 230;   12,687
11265; ACU III - 230;   12,380
11565; ACU III - 500;   12,153
7747; ABDON BATISTA - 230;    5,704
7744; ABDON BATISTA - 525;    5,445
9537; ABUNA - 230;    4,778
559; ACAILANDIA - 500;   10,284
55412; ACARAU II – 230;   11,321
12907; ACARAT CE - 230;   11,308
12902; ACARAT-CE500;   11,285
4475; ACESITA - 230;    6,368
3729; ADRIANOPOLIS - 345;    6,528
3728; ADRIANOPOLIS - 500;    6,658
1637; AIMORES - 230;    8,063
11760; ALAGOAS 2 - 230;    9,145
9002; ALEGRETE2 - 230;    4,778
56095; ALEX - 230;   12,335
362; ALTAMIRA - 230;    9,376
7758; ANASTACIO - 230;    6,083
2770; ANDIRA LESTE - 230;    4,985
540; ANGELIM - 500;   10,749
240; ANGELIM - 230;   10,639
3745; ANGRA - 500;    6,994
1172; ANHANGUERA GO - 230;    6,979
2901; ANHANGUERA SP - 230;    4,778
2900; ANHANGUERA - 345;    4,778
2957; APARECIDA - 230;    5,603
2758; ALTA PAULISTA - 400;    6,638
6601; APUCARANA - 230;    5,126
58771; LAGOA BARRO - 230;   11,602
11219; AQUIRAZ - 230;   10,998
1522; ARACUAI - 230;    9,895
11242; ARAPIRACA III - 230;    7,514
5203; ARARAQUARA 2 - 440;    6,752
5202; ARARAQUARA 2 - 500;    6,629
2630; ARARAQUARA - 440;    6,340
3852; ARARAQUARA - 500;    6,487
2673; ARARAS SP - 440;    5,584
38906; ARAXA 3 - 345;    7,081
12203; ARCOVERDE II - 230;   10,766
7749; AREIA - 230;    5,601
7748; AREIA - 525;    5,802
39813; ARINOS 2 - 500;    9,870
9520; ARIQUEMES - 230;    4,778
302; MOXOTO - 230;   11,603
2624; ASSIS - 440;    6,226
4282; ASSIS - 525;    6,255
2626; ASSIS 2 - 230;    5,738
2677; ATIBAIA 2 - 345;    4,778
7923; ATLANTIDA 2 - 230;    4,778
2786; AVARE - 230;    4,778
2617; AGUA VERMELHA - 500;    7,413
2618; AGUA VERMELHA - 440;    7,142
3947; BARRO ALTO - 230;    9,029
3605; BARRO BRANCO - 345;    6,583
4297; B. DOS COQUEIROS - 230;    7,649
229; B.ESPERANCA - 230;   10,708
4288; B. FLUMINENSE - 500;    6,665
7304; BARRA GRANDE - 230;    6,034
6608; BAIXO IGUACU PR - 230;    5,914
11050; B.JESUS II - 230;   10,293
3236; BARRA PEIXE - 230;    6,852
13103; BACAB - MA - 500;   10,686
9010; BAGE 2 - 230;    4,799
2733; BAGUACU - 440;    6,358
1645; BAGUARI - 230;    8,058
2920; B. SANTISTA - 230;    4,778
2919; B. SANTISTA - 345;    4,778
10410; BALBINA - 230;    7,189
215; BALSAS - 230;   10,135
222; BANABUIU - 230;   12,063
3909; BANDEIRANTE GO - 345;    7,980
2934; BANDEIRANTE SP - 345;    4,778
1480; BARBACENA - 345;    6,206
11286; BARREIRAS II - 230;   10,204
286; BARREIRAS - 230;   10,121
1482; BARREIRO - 345;    6,740
846; BARREIRAS - 500;   10,485
6627; BATEIAS - 230;    4,893
3696; BATEIAS 3 - 500;    5,505
6628; BATEIAS - 525;    5,534
2628; BAURU SP - 440;    5,626
1612; BARAO DE COCAIS 3 - 230;    6,533
1485; B.DESPACHO - 500;    7,992
529; B.ESPERANCA - 500;   10,663
26454; BETIM 6 -345;    6,975
7740; BAIXO IGUACU SC - 230;    4,778
7741; BIGUACU--525;    4,936
2638; BOM JARDIM - 440;    5,269
385; B.J.LAPA II - 230;   10,520
585; BJLAPAII - 500;   10,146
285; B.J.LAPA - 230;   10,520
35351; BRASILIA LESTE - 500;    8,611
7734; BLUMENAU - 230;    4,778
7733; BLUMENAU - 525;    4,942
220; BOM NOME - 230;   11,690
243; BONGI - 230;    9,682
2777; BOTUCATU - 230;    4,778
3936; BRASILIA GERAL - 230;    7,242
3920; BRAS. SUL - 230;    7,606
3919; BRAS. SUL -345;    8,147
30984; BRACEL - 440;    5,241
3300; BRASNORTE - 230;    6,324
1600; BRAUNA - 230;    7,794
205; BROT.MACAUBAS - 230;   11,936
376; BRUMADO II - 230;    7,970
38913; HELIO VALGAS MG - 345;    9,736
12318; BURITIRAMA - 500;   10,722
9266; CRUZ ALTA 2 - 230;    4,778
4481; CANA BRAVA - 230;    9,740
6615; C.COMPRIDO - 230;    4,868
270; CIC.DANTAS - 230;   10,263
11461; CAMPO FORMOSO - 230;   12,327
9020; C.INDUSTRIAL - 230;    4,778
236; COELHO NETO - 230;    8,847
11253; CURRAIS NOVOS II - 230;   12,269
3720; C. PAULISTA - 500;    6,548
38871; CACU - 230;    7,649
2649; CABREUVA - 230;    4,778
2647; CABREUVA - 440;    4,907
58008; CAETES II - 230;   10,766
51457; CAMAQUA 3 - 230;    4,778
574; CAMACARI - 500;    9,893
284; CAMACARI IV - 230;    9,200
584; CAMACARI IV - 500;    9,785
9030; CAMAQUA - 230;    4,778
3701; CAMPINAS - 345;    4,778
3700; CAMPINAS - 500;    5,958
38951; CAMPOS 2 - 500;    7,261
9015; CAMPO BOM - 230;    4,778
3785; CAMPOS - 345;    7,272
38873; CANARANA CMT - 230;    6,064
9283; CANDELARIA 2 - 230;    4,855
9040; CANDIOTA 2 - 230;    5,156
7753; CANDIOTA 2 - 525;    5,219
50209; CANDIOTA - 230;    5,157
9045; CANOA 1 - 230;    4,778
9050; CANOAS 2 - 230;    4,901
7778; CANOINHA - 230;    4,778
50215; CAPIVARI-230;    4,794
50212; CAPIVARI-525;    4,997
2622; CAPIVARA - 440;    6,505
1202; CARAJAS GO - 230;    6,947
916; CARAJAS PA - 230;    9,355
2966; CARBOCLORO - 230;    4,778
6624; CASCAVEL - 230;    5,807
44900; CASCAVEL NORT - 230;    5,545
6625; CASCAVEL OESTE - 230;    5,803
6626; CASCAVOE - 525;    6,282
6762; CAMPO ASSOBIO - 230;    4,778
235; CASTANHA - 230;    8,255
51704; CASTERTECH - 230;    4,778
7023; CASTRO NORTE - 230;    4,778
272; CATU - 230;    8,659
218; CAIUPE - 230;   10,928
9062; CAXIAS SUL 2 - 230;    4,778
9065; CAXIAS 5 -230;    4,778
9066; CAXIAS 6 - 230;    4,778
46948; CAXIAS - 230;    4,778
46947; CAXIAS NORTE - 525;    5,007
9060; CAXIAS NORTE - 230;    4,778
7751; CAXIAS RS - 525;    4,898
4532; CBA - 230;    4,778
2672; CBA TERM - 440;    4,778
7299; CBA LESTE - 230;    5,022
7300; CBA LESTE - 525;    5,433
44655; CURITIBA NORT - 230;    4,778
2802; CAPAO BONITO - 230;    4,778
1153; CACHOEIRA DOURADA - 230;    8,385
2941; TR.CENTRO 1 - 230;    4,778
2942; TR.CENTRO 2 - 230;    4,778
2943; CENTRO - 230;    4,778
44906; CERQUILHO 3 - 230;    4,778
39850; CAMPO GRANDE II - 230;    6,744
11244; CAMPINA GRANDE II - 230;   10,968
12244; CAMPINA GRANDE III - 230;   11,139
544; CAMPINA GRANDE III - 500;   11,434
58208; CHAPADA 1 PI - 230;   11,509
58217; CHAPADA 2 PI - 230;   11,745
58227; CHAPADA 3 PI - 230;   12,104
13020; CHAPADINHA II - 230;    9,064
38853; CHAPADAO - 230;    8,114
7882; CHARQUEADAS 3 - 230;    4,778
7780; CHARQUEADAS (SE) - 230;    4,778
2773; CHAVANTES - 230;    4,778
6617; C.IND. CURITIBA - 230;    4,872
4582; CLAUDIA - 500;    7,334
274; CAMACARI II - 230;    9,237
7776; C.MOURAO - 230;    5,279
11246; CEAMIRIM - 230;   11,849
11546; CEA.MIRIM II - 500;   11,826
12201; CURRAL NOVO PIAUI - 230;   11,521
12501; CURRAL NOVO PIAUI - 500;   11,333
7723; CAMPOS NOVOS - 230;    5,947
7736; CAMPOS NOVOS - 525;    5,537
40663; CODEMI GO- 230;    9,505
5201; C.PORTO VELHO - 500;   13,615
7850; CERRO CHATO - 230;    4,778
5199; C.PORTO VELHO - 230;    4,778
41172; COLIDER - 500;    7,334
591; COLINAS - 500;    9,988
4320; COMPERJ - 345;    6,655
7917; ENSEAD-SC2 - 30;    4,778
233; SE COREMAS II - 230;   11,628
3908; CORUMBA - 345;    8,102
38851; CORUMBA 2 - 30;    5,938
279; COTEGIPE - 230;    8,867
11033; COTEMINAS - 230;   10,803
3276; COXIPO - 230;    6,042
1616; CONSE. PENA - 230;    7,928
11217; CRATO 2 - 230;   11,463
10405; CRISTIANO ROCHA - 230;    6,885
4283; CUIABA - 230;    6,087
4284; CUIABA - 500;    6,415
7739; CURITIBA - 230;    4,883
7732; CURITIBA - 525;    5,455
60141; VEREDA - 345;    9,938
219; DELM. GOUVEIA - 230;   10,367
281; D.PITUACU - 230;    8,743
4361; DARDANELOS - 230;    6,651
7745; DESTERRO - 230;    4,778
9090; DONA FRANCISCA - 230;    5,256
6761; D. INDUSTRIAL SJP - 230;    4,778
2664; JANDIRA - 440;    4,778
7771; DOURADOS 2 - 230;    6,656
7757; DOURADOS - 230;    6,602
51003; J. BOTANICO 2 - 230;    4,778
51002; J. BOTANICO 1 - 230;    4,778
2923; DOMENICO RANGONI - 345;    4,778
287; E. MARTIN - 230;   11,239
2939; EDGARD SOUZA - 230;    4,778
38862; EDEIA - 230;    8,190
9097; ELDORADO - 230;    4,778
214; EMBASA - 230;    7,814
1509; EMBORCACAO - 500;    7,997
2645; EMBU-GUACU - 345;    4,778
2643; EMBU-GUACU - 440;    4,778
13230; ENCRUZO - 230;    9,481
3946; ESTREITO - 345;    6,727
4302; ESTREITO - 500;    6,810
269; EUNAPOLI - 230;    7,407
12546; EXTREMOZ II - 230;   11,550
7306; FOZ DO CHAPECO - 230;    6,157
6653; FCHOPIM--230;    6,116
4321; F.DIAS - 440;    5,869
4322; F.DIAS - 500;    6,118
7782; FARROUPILHA - 230;    4,778
9541; FEIJO - 230;    4,778
9095; FIBR-F RS - 230;    4,778
6651; FIGUEIRA - 230;    4,778
1194; FIRMINOPOLIS - 230;    8,040
212; FLORESTA II - 230;   11,587
21049; FORD - 230;    8,900
7743; FORQUILINHA - 230;    4,778
325; FORTALEZA II - 230;   10,945
525; FORTALEZA II - 500;   11,569
225; FORTALEZA - 230;   10,931
3642; F.IGUACU - 765;    6,449
6652; F.IGUACUNORTE - 230;    5,302
276; FUNIL - 230;    7,498
3808; FURNAS - 345;    6,449
58691; FUTURA - 500;   11,100
275; G. MANGABEIRA - 230;    8,476
58405; MLGICO CE - 230;   11,763
8720; GARABI 1 - 525;    5,605
8721; GARABI 2 - 525;    5,605
349; GARANHUNS II - 230;   10,766
549; GARANHUNS - 500;   10,914
9100; GARIBALDI - 230;    4,778
46942; GASPAR 2 -230;    4,778
7713; GASPAR 2 - 525;    4,923
4533; GERDAU SP - 440;    4,778
2675; GETULINA - 440;    6,109
11051; GILBUES - 230;   10,319
836; GILBUES II - 500;   10,767
23321; GOIANIA LESTE - 230;    6,514
247; GOIANINHA - 230;    9,980
11260; Gentio do Ouro II - 230;   11,197
11560; Gentio do Ouro II - 500;   10,453
6663; PARIGOT SOUZA - 230;    5,551
7021; GUARAPUAVA OESTE - 230;    5,578
3759; GRAJAU - 500;    6,537
6664; GRALHA AZUL - 230;    4,932
7750; GRAVATAI - 525;    5,025
9110; GRAVATA2 - 230;    4,778
7924; GRAVATAI3 - 230;    4,778
50214; GUAIBA3 - 230;    4,778
50213; GUAIBA3 - 525;    5,198
9120; GUAIBA - 230;    4,778
6665; GUAIRA F -230;    6,193
6630; GUAIRA F - 525;    6,223
390; GUAMA - 230;    8,970
9130; GUARITA - 230;    5,392
3831; GUARULHOS - 345;    4,778
1638; GUILMAN - 230;    7,741
39040; GURUPI - 230;    9,347
5002; GURUPI - 500;    9,305
2720; GV - 230;    5,239
1619; VALADARES - 230;    7,726
38921; VALADARES 6 - 500;    8,254
