Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
6601; APUCARANA - 230;;  7,426;  2,004;  4,715;  4,696;;;  4,696;
58771; LAGOA BARRO - 230;;  9,501; 13,622; 11,562; 11,543;;; 11,543;
11219; AQUIRAZ - 230;;  7,337; 14,044; 10,690; 10,672;;; 10,672;
1522; ARACUAI - 230;; 10,283;  8,998;  9,641;  9,622;;;  9,622;
11242; ARAPIRACA III - 230;;  4,227; 10,834;  7,531;  7,512;;;  7,512;
5203; ARARAQUARA 2 - 440;;  7,840;  4,547;  6,193;  6,174;;;  6,174;
5202; ARARAQUARA 2 - 500;;  7,768;  4,434;  6,101;  6,082;;;  6,082;
2630; ARARAQUARA - 440;;  7,496;  4,220;  5,858;  5,839;;;  5,839;
3852; ARARAQUARA - 500;;  7,794;  4,427;  6,111;  6,092;;;  6,092;
2673; ARARAS SP - 440;;  6,707;  3,680;  5,193;  5,174;;;  5,174;
38906; ARAXA 3 - 345;;  7,971;  5,519;  6,745;  6,726;;;  6,726;
12203; ARCOVERDE II - 230;;  7,406; 13,789; 10,597; 10,578;;; 10,578;
7749; AREIA - 230;;  8,910;  1,784;  5,347;  5,328;;;  5,328;
7748; AREIA - 525;;  9,038;  2,139;  5,588;  5,569;;;  5,569;
39813; ARINOS 2 - 500;; 10,215;  9,466;  9,841;  9,822;;;  9,822;
9520; ARIQUEMES - 230;;  2,887;  0,000;  1,444;  4,611;;;  4,611;
302; MOXOTO - 230;;  8,362; 14,310; 11,336; 11,317;;; 11,317;
2624; ASSIS - 440;;  8,182;  3,523;  5,852;  5,833;;;  5,833;
4282; ASSIS - 525;;  8,383;  3,410;  5,896;  5,878;;;  5,878;
2626; ASSIS 2 - 230;;  7,749;  3,041;  5,395;  5,376;;;  5,376;
2677; ATIBAIA 2 - 345;;  5,441;  2,653;  4,047;  4,611;;;  4,611;
7923; ATLANTIDA 2 - 230;;  8,110;  0,453;  4,281;  4,611;;;  4,611;
2786; AVARE - 230;;  5,281;  1,309;  3,295;  4,611;;;  4,611;
2617; AGUA VERMELHA - 500;;  8,659;  5,195;  6,927;  6,908;;;  6,908;
2618; AGUA VERMELHA - 440;;  8,554;  4,709;  6,631;  6,612;;;  6,612;
3947; BARRO ALTO - 230;;  8,587;  7,793;  8,190;  8,171;;;  8,171;
3605; BARRO BRANCO - 345;;  6,907;  5,609;  6,258;  6,239;;;  6,239;
4297; B. DOS COQUEIROS - 230;;  8,847;  5,472;  7,159;  7,140;;;  7,140;
229; B.ESPERANCA - 230;;  8,104; 12,597; 10,351; 10,332;;; 10,332;
4288; B. FLUMINENSE - 500;;  7,292;  5,274;  6,283;  6,264;;;  6,264;
7304; BARRA GRANDE - 230;;  9,895;  1,768;  5,832;  5,813;;;  5,813;
6608; BAIXO IGUACU PR - 230;;  9,502;  2,416;  5,959;  5,940;;;  5,940;
11050; B.JESUS II - 230;;  8,430; 12,167; 10,299; 10,280;;; 10,280;
3236; BARRA PEIXE - 230;;  8,094;  4,377;  6,235;  6,216;;;  6,216;
13103; BACAB - MA - 500;;  8,470; 12,350; 10,410; 10,391;;; 10,391;
9010; BAGE 2 - 230;;  9,148;  0,718;  4,933;  4,914;;;  4,914;
2733; BAGUACU - 440;;  7,874;  3,959;  5,916;  5,898;;;  5,898;
1645; BAGUARI - 230;;  8,106;  7,142;  7,624;  7,605;;;  7,605;
2920; B. SANTISTA - 230;;  4,575;  1,581;  3,078;  4,611;;;  4,611;
2919; B. SANTISTA - 345;;  5,076;  1,916;  3,496;  4,611;;;  4,611;
10410; BALBINA - 230;;  5,743;  8,706;  7,225;  7,206;;;  7,206;
215; BALSAS - 230;;  8,616; 11,429; 10,022; 10,003;;; 10,003;
222; BANABUIU - 230;;  8,270; 15,113; 11,691; 11,673;;; 11,673;
3909; BANDEIRANTE GO - 345;;  8,446;  6,637;  7,541;  7,522;;;  7,522;
2934; BANDEIRANTE SP - 345;;  3,524;  0,999;  2,261;  4,611;;;  4,611;
1480; BARBACENA - 345;;  6,704;  5,142;  5,923;  5,904;;;  5,904;
11286; BARREIRAS II - 230;;  9,215; 10,936; 10,076; 10,057;;; 10,057;
286; BARREIRAS - 230;;  9,080; 10,925; 10,003;  9,984;;;  9,984;
1482; BARREIRO - 345;;  7,193;  5,795;  6,494;  6,475;;;  6,475;
846; BARREIRAS - 500;;  9,691; 10,950; 10,320; 10,301;;; 10,301;
6627; BATEIAS - 230;;  7,783;  1,511;  4,647;  4,628;;;  4,628;
3696; BATEIAS 3 - 500;;  8,240;  2,271;  5,255;  5,237;;;  5,237;
6628; BATEIAS - 525;;  8,467;  2,113;  5,290;  5,271;;;  5,271;
2628; BAURU SP - 440;;  7,090;  3,419;  5,255;  5,236;;;  5,236;
1612; BARAO DE COCAIS 3 - 230;;  6,594;  5,835;  6,215;  6,196;;;  6,196;
1485; B.DESPACHO - 500;;  8,421;  6,888;  7,655;  7,636;;;  7,636;
529; B.ESPERANCA - 500;;  8,795; 12,049; 10,422; 10,403;;; 10,403;
26454; BETIM 6 -345;;  7,446;  5,971;  6,709;  6,690;;;  6,690;
7740; BAIXO IGUACU SC - 230;;  7,551;  0,697;  4,124;  4,611;;;  4,611;
7741; BIGUACU--525;;  8,264;  1,296;  4,780;  4,761;;;  4,761;
2638; BOM JARDIM - 440;;  6,347;  3,525;  4,936;  4,917;;;  4,917;
385; B.J.LAPA II - 230;;  9,906; 10,513; 10,209; 10,191;;; 10,191;
585; BJLAPAII - 500;;  9,870;  9,849;  9,859;  9,840;;;  9,840;
285; B.J.LAPA - 230;;  9,907; 10,511; 10,209; 10,190;;; 10,190;
35351; BRASILIA LESTE - 500;;  8,880;  7,814;  8,347;  8,328;;;  8,328;
7734; BLUMENAU - 230;;  7,686;  0,925;  4,306;  4,611;;;  4,611;
7733; BLUMENAU - 525;;  8,226;  1,327;  4,777;  4,758;;;  4,758;
220; BOM NOME - 230;;  8,627; 14,026; 11,327; 11,308;;; 11,308;
243; BONGI - 230;;  6,132; 13,076;  9,604;  9,585;;;  9,585;
2777; BOTUCATU - 230;;  5,468;  1,894;  3,681;  4,611;;;  4,611;
3936; BRASILIA GERAL - 230;;  7,393;  6,422;  6,907;  6,888;;;  6,888;
3920; BRAS. SUL - 230;;  7,782;  6,705;  7,243;  7,224;;;  7,224;
3919; BRAS. SUL -345;;  8,398;  7,315;  7,856;  7,837;;;  7,837;
30984; BRACEL - 440;;  6,642;  3,155;  4,898;  4,879;;;  4,879;
3300; BRASNORTE - 230;;  7,984;  3,725;  5,855;  5,836;;;  5,836;
1600; BRAUNA - 230;;  7,903;  6,935;  7,419;  7,400;;;  7,400;
205; BROT.MACAUBAS - 230;; 10,503; 12,694; 11,598; 11,580;;; 11,580;
376; BRUMADO II - 230;;  7,092;  8,638;  7,865;  7,846;;;  7,846;
38913; HELIO VALGAS MG - 345;; 10,199;  8,471;  9,335;  9,316;;;  9,316;
12318; BURITIRAMA - 500;;  9,626; 11,451; 10,538; 10,519;;; 10,519;
9266; CRUZ ALTA 2 - 230;;  9,472;  0,301;  4,886;  4,867;;;  4,867;
4481; CANA BRAVA - 230;;  9,682;  9,026;  9,354;  9,335;;;  9,335;
6615; C.COMPRIDO - 230;;  7,525;  1,223;  4,374;  4,611;;;  4,611;
270; CIC.DANTAS - 230;;  7,000; 13,270; 10,135; 10,116;;; 10,116;
11461; CAMPO FORMOSO - 230;;  9,453; 14,892; 12,173; 12,154;;; 12,154;
9020; C.INDUSTRIAL - 230;;  8,235;  0,561;  4,398;  4,611;;;  4,611;
236; COELHO NETO - 230;;  6,513; 10,972;  8,742;  8,724;;;  8,724;
11253; CURRAIS NOVOS II - 230;;  8,226; 15,783; 12,004; 11,986;;; 11,986;
3720; C. PAULISTA - 500;;  7,416;  4,941;  6,178;  6,159;;;  6,159;
38871; CACU - 230;;  8,847;  5,472;  7,159;  7,140;;;  7,140;
2649; CABREUVA - 230;;  5,030;  2,342;  3,686;  4,611;;;  4,611;
2647; CABREUVA - 440;;  6,004;  3,172;  4,588;  4,611;;;  4,611;
58008; CAETES II - 230;;  7,406; 13,789; 10,597; 10,578;;; 10,578;
51457; CAMAQUA 3 - 230;;  8,509;  0,690;  4,599;  4,611;;;  4,611;
574; CAMACARI - 500;;  7,344; 12,151;  9,748;  9,729;;;  9,729;
284; CAMACARI IV - 230;;  6,621; 11,700;  9,161;  9,142;;;  9,142;
584; CAMACARI IV - 500;;  7,294; 12,017;  9,655;  9,636;;;  9,636;
9030; CAMAQUA - 230;;  8,371;  0,538;  4,455;  4,611;;;  4,611;
3701; CAMPINAS - 345;;  5,802;  3,105;  4,454;  4,611;;;  4,611;
3700; CAMPINAS - 500;;  7,118;  4,064;  5,591;  5,573;;;  5,573;
38951; CAMPOS 2 - 500;;  7,627;  6,073;  6,850;  6,831;;;  6,831;
9015; CAMPO BOM - 230;;  7,718;  0,348;  4,033;  4,611;;;  4,611;
3785; CAMPOS - 345;;  7,799;  5,958;  6,878;  6,859;;;  6,859;
38873; CANARANA CMT - 230;;  6,643;  4,743;  5,693;  5,674;;;  5,674;
9283; CANDELARIA 2 - 230;;  9,547;  0,407;  4,977;  4,959;;;  4,959;
9040; CANDIOTA 2 - 230;;  9,171;  1,004;  5,088;  5,069;;;  5,069;
7753; CANDIOTA 2 - 525;;  9,046;  1,133;  5,089;  5,070;;;  5,070;
50209; CANDIOTA - 230;;  9,172;  1,004;  5,088;  5,069;;;  5,069;
9045; CANOA 1 - 230;;  7,999;  0,418;  4,208;  4,611;;;  4,611;
9050; CANOAS 2 - 230;;  8,796;  0,752;  4,774;  4,755;;;  4,755;
7778; CANOINHA - 230;;  6,854;  0,494;  3,674;  4,611;;;  4,611;
50215; CAPIVARI-230;;  8,449;  0,888;  4,669;  4,650;;;  4,650;
50212; CAPIVARI-525;;  8,590;  1,153;  4,872;  4,853;;;  4,853;
2622; CAPIVARA - 440;;  8,473;  3,728;  6,100;  6,081;;;  6,081;
1202; CARAJAS GO - 230;;  7,496;  4,604;  6,050;  6,031;;;  6,031;
916; CARAJAS PA - 230;;  8,244; 10,181;  9,213;  9,194;;;  9,194;
2966; CARBOCLORO - 230;;  4,431;  1,467;  2,949;  4,611;;;  4,611;
6624; CASCAVEL - 230;;  8,804;  2,020;  5,412;  5,393;;;  5,393;
44900; CASCAVEL NORT - 230;;  8,535;  1,971;  5,253;  5,234;;;  5,234;
6625; CASCAVEL OESTE - 230;;  8,973;  2,211;  5,592;  5,573;;;  5,573;
6626; CASCAVOE - 525;;  9,241;  2,818;  6,029;  6,011;;;  6,011;
6762; CAMPO ASSOBIO - 230;;  7,282;  0,960;  4,121;  4,611;;;  4,611;
235; CASTANHA - 230;;  6,848;  9,529;  8,188;  8,169;;;  8,169;
51704; CASTERTECH - 230;;  7,932;  0,472;  4,202;  4,611;;;  4,611;
7023; CASTRO NORTE - 230;;  6,760;  1,018;  3,889;  4,611;;;  4,611;
272; CATU - 230;;  6,007; 11,294;  8,651;  8,632;;;  8,632;
218; CAIUPE - 230;;  7,213; 13,950; 10,582; 10,563;;; 10,563;
9062; CAXIAS SUL 2 - 230;;  7,939;  0,482;  4,210;  4,611;;;  4,611;
9065; CAXIAS 5 -230;;  7,965;  0,515;  4,240;  4,611;;;  4,611;
9066; CAXIAS 6 - 230;;  7,937;  0,472;  4,205;  4,611;;;  4,611;
46948; CAXIAS - 230;;  8,270;  0,718;  4,494;  4,611;;;  4,611;
46947; CAXIAS NORTE - 525;;  8,625;  1,112;  4,868;  4,850;;;  4,850;
9060; CAXIAS NORTE - 230;;  8,069;  0,592;  4,331;  4,611;;;  4,611;
7751; CAXIAS RS - 525;;  8,529;  1,008;  4,769;  4,750;;;  4,750;
4532; CBA - 230;;  5,030;  2,342;  3,686;  4,611;;;  4,611;
2672; CBA TERM - 440;;  5,348;  2,457;  3,903;  4,611;;;  4,611;
7299; CBA LESTE - 230;;  7,866;  1,416;  4,641;  4,622;;;  4,622;
7300; CBA LESTE - 525;;  8,378;  1,931;  5,155;  5,136;;;  5,136;
44655; CURITIBA NORT - 230;;  7,431;  1,222;  4,326;  4,611;;;  4,611;
2802; CAPAO BONITO - 230;;  4,320;  0,424;  2,372;  4,611;;;  4,611;
1153; CACHOEIRA DOURADA - 230;;  9,498;  5,918;  7,708;  7,689;;;  7,689;
2941; TR.CENTRO 1 - 230;;  3,275;  0,939;  2,107;  4,611;;;  4,611;
2942; TR.CENTRO 2 - 230;;  3,275;  0,939;  2,107;  4,611;;;  4,611;
2943; CENTRO - 230;;  3,044;  0,771;  1,907;  4,611;;;  4,611;
44906; CERQUILHO 3 - 230;;  4,508;  1,383;  2,946;  4,611;;;  4,611;
39850; CAMPO GRANDE II - 230;;  8,628;  4,012;  6,320;  6,301;;;  6,301;
11244; CAMPINA GRANDE II - 230;;  7,338; 14,283; 10,810; 10,791;;; 10,791;
12244; CAMPINA GRANDE III - 230;;  7,521; 14,423; 10,972; 10,953;;; 10,953;
544; CAMPINA GRANDE III - 500;;  8,005; 14,508; 11,257; 11,238;;; 11,238;
58208; CHAPADA 1 PI - 230;;  9,270; 13,539; 11,405; 11,386;;; 11,386;
58217; CHAPADA 2 PI - 230;;  9,392; 14,032; 11,712; 11,693;;; 11,693;
58227; CHAPADA 3 PI - 230;;  9,831; 14,581; 12,206; 12,187;;; 12,187;
13020; CHAPADINHA II - 230;;  6,785; 11,099;  8,942;  8,924;;;  8,924;
38853; CHAPADAO - 230;;  9,822;  5,207;  7,514;  7,496;;;  7,496;
7882; CHARQUEADAS 3 - 230;;  8,421;  0,624;  4,523;  4,611;;;  4,611;
7780; CHARQUEADAS (SE) - 230;;  8,232;  0,507;  4,369;  4,611;;;  4,611;
2773; CHAVANTES - 230;;  6,356;  1,874;  4,115;  4,611;;;  4,611;
6617; C.IND. CURITIBA - 230;;  7,363;  1,063;  4,213;  4,611;;;  4,611;
4582; CLAUDIA - 500;;  8,398;  4,967;  6,682;  6,663;;;  6,663;
274; CAMACARI II - 230;;  6,532; 11,599;  9,065;  9,047;;;  9,047;
7776; C.MOURAO - 230;;  8,378;  1,680;  5,029;  5,010;;;  5,010;
11246; CEAMIRIM - 230;;  8,093; 15,109; 11,601; 11,582;;; 11,582;
11546; CEA.MIRIM II - 500;;  8,273; 14,900; 11,586; 11,568;;; 11,568;
12201; CURRAL NOVO PIAUI - 230;;  9,394; 13,322; 11,358; 11,339;;; 11,339;
12501; CURRAL NOVO PIAUI - 500;;  9,295; 12,982; 11,139; 11,120;;; 11,120;
7723; CAMPOS NOVOS - 230;;  9,753;  1,784;  5,768;  5,750;;;  5,750;
7736; CAMPOS NOVOS - 525;;  9,009;  1,701;  5,355;  5,337;;;  5,337;
40663; CODEMI GO- 230;;  9,274;  8,704;  8,989;  8,970;;;  8,970;
5201; C.PORTO VELHO - 500;; 16,118;  8,896; 12,507; 12,488;;; 12,488;
7850; CERRO CHATO - 230;; 10,542;  0,471;  5,507;  5,488;;;  5,488;
5199; C.PORTO VELHO - 230;;  2,419;  0,000;  1,210;  4,611;;;  4,611;
41172; COLIDER - 500;;  8,398;  4,967;  6,682;  6,663;;;  6,663;
591; COLINAS - 500;;  9,102; 10,636;  9,869;  9,850;;;  9,850;
4320; COMPERJ - 345;;  7,209;  5,392;  6,300;  6,282;;;  6,282;
7917; ENSEAD-SC2 - 30;;  7,209;  0,427;  3,818;  4,611;;;  4,611;
233; SE COREMAS II - 230;;  7,872; 14,763; 11,318; 11,299;;; 11,299;
3908; CORUMBA - 345;;  8,633;  6,676;  7,655;  7,636;;;  7,636;
38851; CORUMBA 2 - 30;;  7,765;  3,436;  5,601;  5,582;;;  5,582;
279; COTEGIPE - 230;;  6,185; 11,338;  8,762;  8,743;;;  8,743;
11033; COTEMINAS - 230;;  7,183; 14,123; 10,653; 10,634;;; 10,634;
3276; COXIPO - 230;;  7,299;  3,696;  5,497;  5,479;;;  5,479;
1616; CONSE. PENA - 230;;  8,036;  6,997;  7,517;  7,498;;;  7,498;
11217; CRATO 2 - 230;;  7,382; 13,285; 10,333; 10,315;;; 10,315;
10405; CRISTIANO ROCHA - 230;;  5,480;  8,410;  6,945;  6,926;;;  6,926;
4283; CUIABA - 230;;  7,350;  3,752;  5,551;  5,532;;;  5,532;
4284; CUIABA - 500;;  7,635;  4,114;  5,874;  5,855;;;  5,855;
7739; CURITIBA - 230;;  7,689;  1,241;  4,465;  4,611;;;  4,611;
7732; CURITIBA - 525;;  8,391;  1,928;  5,159;  5,140;;;  5,140;
60141; VEREDA - 345;; 10,500;  8,505;  9,503;  9,484;;;  9,484;
219; DELM. GOUVEIA - 230;;  6,772; 13,358; 10,065; 10,046;;; 10,046;
281; D.PITUACU - 230;;  5,900; 11,146;  8,523;  8,504;;;  8,504;
4361; DARDANELOS - 230;;  8,402;  3,918;  6,160;  6,141;;;  6,141;
7745; DESTERRO - 230;;  6,492;  0,000;  3,246;  4,611;;;  4,611;
9090; DONA FRANCISCA - 230;; 10,614;  0,535;  5,575;  5,556;;;  5,556;
6761; D. INDUSTRIAL SJP - 230;;  7,443;  1,072;  4,257;  4,611;;;  4,611;
2664; JANDIRA - 440;;  5,594;  2,836;  4,215;  4,611;;;  4,611;
7771; DOURADOS 2 - 230;;  8,750;  3,757;  6,254;  6,235;;;  6,235;
7757; DOURADOS - 230;;  8,719;  3,694;  6,207;  6,188;;;  6,188;
51003; J. BOTANICO 2 - 230;;  7,205;  0,113;  3,659;  4,611;;;  4,611;
51002; J. BOTANICO 1 - 230;;  7,415;  0,160;  3,788;  4,611;;;  4,611;
2923; DOMENICO RANGONI - 345;;  5,218;  2,059;  3,638;  4,611;;;  4,611;
287; E. MARTIN - 230;;  8,719; 13,739; 11,229; 11,210;;; 11,210;
2939; EDGARD SOUZA - 230;;  4,306;  1,769;  3,037;  4,611;;;  4,611;
38862; EDEIA - 230;;  9,362;  5,450;  7,406;  7,387;;;  7,387;
9097; ELDORADO - 230;;  8,104;  0,513;  4,309;  4,611;;;  4,611;
214; EMBASA - 230;;  5,502; 10,206;  7,854;  7,835;;;  7,835;
1509; EMBORCACAO - 500;;  8,682;  6,542;  7,612;  7,593;;;  7,593;
2645; EMBU-GUACU - 345;;  4,443;  1,604;  3,024;  4,611;;;  4,611;
2643; EMBU-GUACU - 440;;  5,274;  2,473;  3,873;  4,611;;;  4,611;
13230; ENCRUZO - 230;;  7,455; 11,209;  9,332;  9,313;;;  9,313;
3946; ESTREITO - 345;;  7,624;  5,094;  6,359;  6,340;;;  6,340;
4302; ESTREITO - 500;;  7,664;  5,206;  6,435;  6,416;;;  6,416;
269; EUNAPOLI - 230;;  7,083;  7,274;  7,179;  7,160;;;  7,160;
12546; EXTREMOZ II - 230;;  7,743; 14,905; 11,324; 11,305;;; 11,305;
7306; FOZ DO CHAPECO - 230;; 10,282;  1,628;  5,955;  5,936;;;  5,936;
6653; FCHOPIM--230;;  9,428;  2,101;  5,765;  5,746;;;  5,746;
4321; F.DIAS - 440;;  6,884;  4,130;  5,507;  5,488;;;  5,488;
4322; F.DIAS - 500;;  7,130;  4,349;  5,740;  5,721;;;  5,721;
7782; FARROUPILHA - 230;;  7,996;  0,424;  4,210;  4,611;;;  4,611;
9541; FEIJO - 230;;  0,000;  0,000;  0,000;  4,611;;;  4,611;
9095; FIBR-F RS - 230;;  8,056;  0,482;  4,269;  4,611;;;  4,611;
6651; FIGUEIRA - 230;;  6,849;  1,473;  4,161;  4,611;;;  4,611;
1194; FIRMINOPOLIS - 230;;  8,932;  5,275;  7,104;  7,085;;;  7,085;
212; FLORESTA II - 230;;  8,811; 13,990; 11,401; 11,382;;; 11,382;
21049; FORD - 230;;  6,197; 11,558;  8,878;  8,859;;;  8,859;
7743; FORQUILINHA - 230;;  7,738;  0,497;  4,118;  4,611;;;  4,611;
325; FORTALEZA II - 230;;  7,390; 13,804; 10,597; 10,578;;; 10,578;
525; FORTALEZA II - 500;;  8,187; 14,129; 11,158; 11,139;;; 11,139;
225; FORTALEZA - 230;;  7,359; 13,822; 10,591; 10,572;;; 10,572;
3642; F.IGUACU - 765;;  9,102;  3,147;  6,124;  6,106;;;  6,106;
6652; F.IGUACUNORTE - 230;;  7,318;  1,057;  4,187;  4,611;;;  4,611;
276; FUNIL - 230;;  3,259; 12,576;  7,918;  7,899;;;  7,899;
3808; FURNAS - 345;;  7,292;  4,939;  6,115;  6,096;;;  6,096;
58691; FUTURA - 500;;  8,978; 12,818; 10,898; 10,879;;; 10,879;
275; G. MANGABEIRA - 230;;  6,198; 10,710;  8,454;  8,435;;;  8,435;
58405; MLGICO CE - 230;;  8,522; 14,345; 11,434; 11,415;;; 11,415;
8720; GARABI 1 - 525;;  9,572;  1,579;  5,575;  5,556;;;  5,556;
8721; GARABI 2 - 525;;  9,572;  1,579;  5,575;  5,556;;;  5,556;
349; GARANHUNS II - 230;;  7,406; 13,789; 10,597; 10,578;;; 10,578;
549; GARANHUNS - 500;;  7,669; 13,814; 10,742; 10,723;;; 10,723;
9100; GARIBALDI - 230;;  7,659;  0,118;  3,888;  4,611;;;  4,611;
46942; GASPAR 2 -230;;  7,734;  0,700;  4,217;  4,611;;;  4,611;
7713; GASPAR 2 - 525;;  8,208;  1,308;  4,758;  4,739;;;  4,739;
4533; GERDAU SP - 440;;  5,647;  2,849;  4,248;  4,611;;;  4,611;
2675; GETULINA - 440;;  7,656;  3,731;  5,694;  5,675;;;  5,675;
11051; GILBUES - 230;;  9,260; 11,219; 10,239; 10,221;;; 10,221;
836; GILBUES II - 500;;  9,584; 11,619; 10,602; 10,583;;; 10,583;
23321; GOIANIA LESTE - 230;;  7,018;  4,560;  5,789;  5,770;;;  5,770;
247; GOIANINHA - 230;;  6,350; 13,427;  9,889;  9,870;;;  9,870;
11260; Gentio do Ouro II - 230;; 10,240; 11,656; 10,948; 10,929;;; 10,929;
11560; Gentio do Ouro II - 500;;  9,766; 10,766; 10,266; 10,247;;; 10,247;
6663; PARIGOT SOUZA - 230;;  9,135;  1,029;  5,082;  5,063;;;  5,063;
7021; GUARAPUAVA OESTE - 230;;  8,908;  1,738;  5,323;  5,304;;;  5,304;
3759; GRAJAU - 500;;  7,152;  5,169;  6,160;  6,141;;;  6,141;
6664; GRALHA AZUL - 230;;  8,107;  1,411;  4,759;  4,740;;;  4,740;
7750; GRAVATAI - 525;;  8,691;  1,092;  4,892;  4,873;;;  4,873;
9110; GRAVATA2 - 230;;  8,200;  0,679;  4,440;  4,611;;;  4,611;
7924; GRAVATAI3 - 230;;  8,105;  0,544;  4,325;  4,611;;;  4,611;
50214; GUAIBA3 - 230;;  8,517;  0,767;  4,642;  4,623;;;  4,623;
50213; GUAIBA3 - 525;;  8,947;  1,174;  5,060;  5,042;;;  5,042;
9120; GUAIBA - 230;;  8,494;  0,725;  4,610;  4,611;;;  4,611;
6665; GUAIRA F -230;;  8,918;  2,835;  5,877;  5,858;;;  5,858;
6630; GUAIRA F - 525;;  8,942;  2,885;  5,914;  5,895;;;  5,895;
390; GUAMA - 230;;  7,609; 10,068;  8,839;  8,820;;;  8,820;
9130; GUARITA - 230;;  9,593;  1,044;  5,319;  5,300;;;  5,300;
3831; GUARULHOS - 345;;  3,830;  1,367;  2,599;  4,611;;;  4,611;
1638; GUILMAN - 230;;  7,782;  6,920;  7,351;  7,332;;;  7,332;
39040; GURUPI - 230;;  9,189;  9,344;  9,266;  9,248;;;  9,248;
5002; GURUPI - 500;;  9,232;  9,222;  9,227;  9,208;;;  9,208;
2720; GV - 230;;  6,302;  3,599;  4,951;  4,932;;;  4,932;
1619; VALADARES - 230;;  7,803;  6,862;  7,332;  7,313;;;  7,313;
38921; VALADARES 6 - 500;;  8,236;  7,301;  7,768;  7,749;;;  7,749;
3384; HENRY BORDEN - 230;;  4,400;  1,440;  2,920;  4,611;;;  4,611;
44652; HUBNER - 230;;  7,140;  0,842;  3,991;  4,611;;;  4,611;
38856; ILHA SOLTEIRA 2 - 230;;  9,749;  5,205;  7,477;  7,458;;;  7,458;
38876; ILHA SOLTEIRA 2 - 440;;  8,928;  4,682;  6,805;  6,786;;;  6,786;
2611; ILHA SOLTEIRA - 440;;  8,898;  4,663;  6,781;  6,762;;;  6,762;
365; IBIAPINA II – 230;;  8,216; 13,246; 10,731; 10,712;;; 10,712;
288; IBICOARA - 230;;  8,251;  9,741;  8,996;  8,977;;;  8,977;
588; IBICOARA - 500;;  8,667;  9,728;  9,197;  9,178;;;  9,178;
6680; IBIPORA - 230;;  6,983;  1,872;  4,428;  4,611;;;  4,611;
3691; IBIUNA - 345;;  3,839;  1,465;  2,652;  4,611;;;  4,611;
3690; IBIUNA - 500;;  5,272;  2,622;  3,947;  4,611;;;  4,611;
217; ICO - 230;;  8,090; 14,481; 11,285; 11,266;;; 11,266;
394; IGAPORA II - 230;;  9,932; 10,165; 10,049; 10,030;;; 10,030;
11394; IGAPORA III - 230;;  9,873; 10,011;  9,942;  9,923;;;  9,923;
11594; IGAPORA III - 500;;  9,730;  9,681;  9,706;  9,687;;;  9,687;
