BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   17,266;         ;         ;         
2840; AGUA AZUL - 138;   17,266;;;
30951; AGUA AZUL - 440                                                      ;   16,979;         ;         ;         
30951; AGUA AZUL - 440;   16,979;;;
 1206; AG.LINDAS230                                                         ;   14,225;         ;         ;         
1206; AG.LINDAS230;   14,225;;;
 1943; ANGRA AMPLA - 138                                                    ;   15,551;         ;         ;         
1943; ANGRA AMPLA - 138;   15,551;;;
  151; ACU II - 138                                                         ;   12,928;         ;         ;         
151; ACU II - 138;   12,928;;;
  251; ACU II - 230                                                         ;   12,928;         ;         ;         
251; ACU II - 230;   12,928;;;
11265; ACU III - 230                                                        ;   12,928;         ;         ;         
11265; ACU III - 230;   12,928;;;
11565; ACU III - 500                                                        ;   12,928;         ;         ;         
11565; ACU III - 500;   12,928;;;
  600; ABAIXADORA - 69                                                      ;   12,928;         ;         ;         
600; ABAIXADORA - 69;   12,928;;;
 7747; ABDON BATISTA - 230                                                  ;   16,573;         ;         ;         
7747; ABDON BATISTA - 230;   16,573;;;
 7744; ABDON BATISTA - 525                                                  ;   16,832;         ;         ;         
7744; ABDON BATISTA - 525;   16,832;;;
 9590; ABUNA - 13,8                                                         ;   23,016;         ;         ;         
9590; ABUNA - 13,8;   23,016;;;
 9636; ABUNA - 138                                                          ;   23,016;         ;         ;         
9636; ABUNA - 138;   23,016;;;
 9537; ABUNA - 230                                                          ;   23,016;         ;         ;         
9537; ABUNA - 230;   23,016;;;
  559; ACAILANDIA - 500                                                     ;   12,928;         ;         ;         
559; ACAILANDIA - 500;   12,928;;;
55412; ACARAU II – 230                                                      ;   12,928;         ;         ;         
55412; ACARAU II – 230;   12,928;;;
12907; ACARAT CE - 230                                                      ;   12,928;         ;         ;         
12907; ACARAT CE - 230;   12,928;;;
12902; ACARAT-CE500                                                         ;   12,928;         ;         ;         
12902; ACARAT-CE500;   12,928;;;
 4475; ACESITA - 230                                                        ;   15,910;         ;         ;         
4475; ACESITA - 230;   15,910;;;
 3155; EMPLAL - 138                                                         ;   15,277;         ;         ;         
3155; EMPLAL - 138;   15,277;;;
 3730; ADRIANOPOLIS - 138                                                   ;   15,831;         ;         ;         
3730; ADRIANOPOLIS - 138;   15,831;;;
 3729; ADRIANOPOLIS - 345                                                   ;   15,749;         ;         ;         
3729; ADRIANOPOLIS - 345;   15,749;;;
 3728; ADRIANOPOLIS - 500                                                   ;   15,619;         ;         ;         
3728; ADRIANOPOLIS - 500;   15,619;;;
 3031; AGUAI - 138                                                          ;   16,985;         ;         ;         
3031; AGUAI - 138;   16,985;;;
 1637; AIMORES - 230                                                        ;   14,214;         ;         ;         
1637; AIMORES - 230;   14,214;;;
 2336; AJINOMOTO VAL - 138                                                  ;   15,605;         ;         ;         
2336; AJINOMOTO VAL - 138;   15,605;;;
18761; ALAGOINHA 2 - 69                                                     ;   13,132;         ;         ;         
18761; ALAGOINHA 2 - 69;   13,132;;;
11760; ALAGOAS 2 - 230                                                      ;   13,132;         ;         ;         
11760; ALAGOAS 2 - 230;   13,132;;;
 7591; ALEGRETE2 - 69                                                       ;   18,115;         ;         ;         
7591; ALEGRETE2 - 69;   18,115;;;
 9002; ALEGRETE2 - 230                                                      ;   18,115;         ;         ;         
9002; ALEGRETE2 - 230;   18,115;;;
56095; ALEX - 230                                                           ;   12,928;         ;         ;         
56095; ALEX - 230;   12,928;;;
  862; ALTAMIRA - 69                                                        ;   12,928;         ;         ;         
862; ALTAMIRA - 69;   12,928;;;
  362; ALTAMIRA - 230                                                       ;   12,928;         ;         ;         
362; ALTAMIRA - 230;   12,928;;;
 2219; AMPARO - 138                                                         ;   17,305;         ;         ;         
2219; AMPARO - 138;   17,305;;;
46950; ANASTACIO - 138                                                      ;   16,133;         ;         ;         
46950; ANASTACIO - 138;   16,133;;;
 7758; ANASTACIO - 230                                                      ;   16,194;         ;         ;         
7758; ANASTACIO - 230;   16,194;;;
 2770; ANDIRA LESTE - 230                                                   ;   17,293;         ;         ;         
2770; ANDIRA LESTE - 230;   17,293;;;
 6834; ANDIRA LESTE - 138                                                   ;   17,341;         ;         ;         
6834; ANDIRA LESTE - 138;   17,341;;;
 3132; ANDRADINA - 138                                                      ;   15,280;         ;         ;         
3132; ANDRADINA - 138;   15,280;;;
  540; ANGELIM - 500                                                        ;   12,928;         ;         ;         
540; ANGELIM - 500;   12,928;;;
  640; ANGELIM - 69                                                         ;   12,928;         ;         ;         
640; ANGELIM - 69;   12,928;;;
  240; ANGELIM - 230                                                        ;   12,928;         ;         ;         
240; ANGELIM - 230;   12,928;;;
 3746; ANGRA 1 - 138                                                        ;   15,453;         ;         ;         
3746; ANGRA 1 - 138;   15,453;;;
 3745; ANGRA - 500                                                          ;   15,283;         ;         ;         
3745; ANGRA - 500;   15,283;;;
 1185; ANHANGUERA - 69                                                      ;   15,298;         ;         ;         
1185; ANHANGUERA - 69;   15,298;;;
 1171; ANHANGUERA - 138                                                     ;   15,266;         ;         ;         
1171; ANHANGUERA - 138;   15,266;;;
 1172; ANHANGUERA GO - 230                                                  ;   15,298;         ;         ;         
1172; ANHANGUERA GO - 230;   15,298;;;
 2901; ANHANGUERA SP - 230                                                  ;   19,653;         ;         ;         
2901; ANHANGUERA SP - 230;   19,653;;;
 2900; ANHANGUERA - 345                                                     ;   19,713;         ;         ;         
2900; ANHANGUERA - 345;   19,713;;;
 2958; APARECIDA - 88                                                       ;   16,675;         ;         ;         
2958; APARECIDA - 88;   16,675;;;
 2957; APARECIDA - 230                                                      ;   16,675;         ;         ;         
2957; APARECIDA - 230;   16,675;;;
 2758; ALTA PAULISTA - 400                                                  ;   15,639;         ;         ;         
2758; ALTA PAULISTA - 400;   15,639;;;
