NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;7,150;;16,494;;;;;;2
30256;#1AIRL-SP138; ;;6,766;;16,878;;;;;;2
30222;#1ASCH-SP138; ;;7,079;;16,565;;;;;;2
30244;#1ASCP-SP138; ;;6,766;;16,879;;;;;;2
30219;#1ASCS-SP138; ;;7,125;;16,519;;;;;;2
30143;#1BRAS-SP138; ;;6,766;;16,878;;;;;;2
2530;#1COSM-SP138; ;;7,150;;16,494;;;;;;2
30208;#1CRIS-SP138; ;;6,958;;16,686;;;;;;2
30214;#1ITAP-SP138; ;;6,958;;16,686;;;;;;2
30278;#1LIND-SP138; ;;6,958;;16,686;;;;;;2
30260;#1ORIO-SP138; ;;6,766;;16,878;;;;;;2
30265;#1PAU3-SP138; ;;6,766;;16,879;;;;;;2
30286;#1PIR2-SP138; ;;7,207;;16,437;;;;;;2
30269;#1PLAS-SP138; ;;6,766;;16,878;;;;;;2
30276;#1POLY-SP138; ;;7,150;;16,494;;;;;;2
30216;#1PRAD-SP138; ;;6,958;;16,686;;;;;;2
2391;#1REPL-SP138; ;;6,766;;16,878;;;;;;2
30254;#1RHOD-SP138; ;;6,766;;16,878;;;;;;2
30274;#1SANT-SP138; ;;7,150;;16,494;;;;;;2
30247;#1SYNG-SP138; ;;6,766;;16,878;;;;;;2
29983;#1USES-SP138; ;;7,150;;16,494;;;;;;2
30262;#1WMPA-SP138; ;;6,766;;16,878;;;;;;2
30252;#2ABL--SP138; ;;7,150;;16,494;;;;;;2
30257;#2AIRL-SP138; ;;6,766;;16,878;;;;;;2
30223;#2ASCH-SP138; ;;7,377;;16,267;;;;;;2
30245;#2ASCP-SP138; ;;6,766;;16,878;;;;;;2
30220;#2ASCS-SP138; ;;7,126;;16,518;;;;;;2
30142;#2BRAS-SP138; ;;6,766;;16,878;;;;;;2
30273;#2COSM-SP138; ;;7,150;;16,494;;;;;;2
30209;#2CRIS-SP138; ;;6,958;;16,686;;;;;;2
30271;#2INTP-SP138; ;;7,150;;16,494;;;;;;2
30215;#2ITAP-SP138; ;;6,958;;16,686;;;;;;2
30279;#2LIND-SP138; ;;6,958;;16,686;;;;;;2
30261;#2ORIO-SP138; ;;6,766;;16,878;;;;;;2
30266;#2PAU3-SP138; ;;6,766;;16,878;;;;;;2
30287;#2PIR2-SP138; ;;7,203;;16,441;;;;;;2
30270;#2PLAS-SP138; ;;7,150;;16,494;;;;;;2
30277;#2POLY-SP138; ;;7,150;;16,494;;;;;;2
30217;#2PRAD-SP138; ;;6,958;;16,686;;;;;;2
30255;#2RHOD-SP138; ;;6,766;;16,878;;;;;;2
30275;#2SABT-SP138; ;;7,150;;16,494;;;;;;2
30248;#2SYNG-SP138; ;;7,150;;16,494;;;;;;2
30272;#2USES-SP138; ;;7,150;;16,494;;;;;;2
30263;#2WMPA-SP138; ;;6,766;;16,878;;;;;;2
30412;#D1AGU-SP138; ;;7,301;;16,343;;;;;;2
28516;#GALVA-RJ138; ;;8,173;;15,471;;;;;;2
28428;#ROSTR-RJ069; ;;8,494;;15,150;;;;;;2
7312;14JULH-RS230; ;;5,769;;17,875;;;;;;1
7313;14JULHUHE013;B;98,0;5,769;;17,875;;;6784,23;;;1
35025;2.VEND-ES069; ;;9,098;;14,546;;;;;;2
2084;2MARIA-SP034; ;;6,967;1,3;16,677;;;;258,16;;2
6931;2VIZIN-PR138; ;;7,218;82,3;16,426;;;;16222,49;;1
33130;3LAG2--SP138; ;;8,674;19,2;14,970;;;;3456,26;;2
1412;3MAIO--MT138; ;;8,624;;15,020;;;;;;2
19582;3MAIO-PCH013;U;;;;15,020;;;;;;2
2294;3PONTE-SP138; ;;6,958;16,9;16,686;;;;3383,93;;2
7152;4BARRA-PR069; ;;5,930;55,3;17,714;;;;11754,89;;1
30068;79_331-SP138; ;;7,377;;16,267;;;;;;2
30069;79_332-SP138; ;;7,377;;16,267;;;;;;2
25808;7QUEDA-MT138; ;;7,768;;15,876;;;;;;2
25809;7QUEDAPCH013;U;;;;15,876;;;;;;2
1334;A-BOA1-MT138; ;;7,952;33,8;15,692;;;;6368,61;;2
22051;A.AZUL-SP088; ;;7,011;134,4;16,633;;;;26825,21;;2
2840;A.AZUL-SP138; ;;6,745;;16,899;;;;;;2
30951;A.AZUL-SP440; ;;7,011;;16,633;;;;;;2
56772;A.BEZ1EOL034;B;28,8;14,349;;9,295;;;4964,29;;;3
56773;A.BEZ2EOL034;B;28,8;14,349;;9,295;;;4964,29;;;3
56774;A.BEZ3EOL034;B;28,8;14,349;;9,295;;;4964,29;;;3
56775;A.BEZ4EOL034;B;16,5;14,349;;9,295;;;2837,72;;;3
56258;A.BRAN-RN230; ;;14,459;;9,185;;;;;;3
56255;A.BRANEOL034;B;27,3;14,459;;9,185;;;4731,57;;;3
59514;A.CAE1EOL034;B;27,0;11,455;;12,189;;;3709,91;;;3
59515;A.CAE2EOL034;B;36,0;11,455;;12,189;;;4947,01;;;3
59516;A.CAE3EOL034;B;36,0;11,455;;12,189;;;4947,01;;;3
59517;A.CAE4EOL034;B;22,5;11,455;;12,189;;;3092,74;;;3
35134;A.CLAU-ES069; ;;9,028;14,9;14,616;;;;2618,66;;2
26207;A.GU2-PCH006;D;;;;16,141;;;;;;2
1242;A.LIND-GO069; ;;9,693;39,1;13,951;;;;6545,90;;2
1206;A.LIND-GO230; ;;9,693;;13,951;;;;;;2
2522;A.MOG--SP138;U;;;;15,292;;;;;;2
29900;A.MOG-UTE013;U;;;5,3;15,292;;;;972,60;;2
1943;A.REIS-RJ138; ;;8,381;45,0;15,263;;;;8236,63;;2
59518;A.TAN1EOL034;B;27,0;11,455;;12,189;;;3709,91;;;3
59519;A.TAN2EOL034;B;18,0;11,455;;12,189;;;2474,19;;;3
59520;A.TAN3EOL034;B;13,5;11,455;;12,189;;;1855,64;;;3
60037;A.VERMUFV034; ;;8,745;;14,899;;;;;;2
151;A?U2---RN138; ;;14,202;12,1;9,442;;;;1368,73;;3
251;A?U2---RN230; ;;14,202;;9,442;;;;;;3
11265;A?U3---RN230;B;261,7;13,784;;9,860;;;43281,30;;;3
11565;A?U3---RN500;B;560,5;13,497;;10,147;;;90778,84;;;3
6783;AALEG2-PR138; ;;6,554;;17,090;;;;;;1
6791;AALEG2UTE006;U;;;1,0;17,090;;;;205,08;;1
6811;AALEGR-PR138;U;;;2,5;17,090;;;;512,70;;1
43864;AALEGR-SC138; ;;6,854;;16,790;;;;;;1
50333;AALEGRPCH013;U;;;;16,790;;;;;;1
45065;AALEGRUTE013;U;;;4,5;17,090;;;;922,87;;1
7243;AALFLO-PR138; ;;6,232;;17,412;;;;;;1
7244;AALFLOUTE013;U;;;1,5;17,412;;;;313,42;;1
1994;ABADIA-RJ069; ;;8,801;;14,843;;;;;;2
58845;ABAIAR-CE230; ;;12,919;;10,725;;;;;;3
600;ABAIXA-BA069; ;;12,590;34,3;11,054;;;;4556,34;;3
590;ABAIXB-SE069; ;;12,590;;11,054;;;;;;3
30152;ABBRAS-SP138; ;;6,977;7,4;16,667;;;;1470,42;;2
50244;ABDON2-RS525; ;;6,623;;17,021;;;;;;1
7747;ABDONB-SC230; ;;6,882;;16,762;;;;;;1
7744;ABDONB-SC525; ;;6,605;17,2;17,039;;;;3508,73;;1
59359;ABIL I-BA230; ;;11,569;;12,075;;;;;;3
59354;ABIL--EOL034;B;23,1;11,569;;12,075;;;3208,30;;;3
59501;ABILII-BA230; ;;11,352;;12,292;;;;;;3
30253;ABL----SP138; ;;7,150;4,4;16,494;;;;880,78;;2
6445;ABLLUZ-SC138; ;;7,098;21,3;16,546;;;;4225,24;;1
4009;ABONIT-SP088; ;;7,113;;16,531;;;;;;2
37730;ABONITUTE013;U;;;4,5;16,531;;;;892,67;;2
4131;ABRAN1-RJ138; ;;8,193;78,1;15,451;;;;14473,39;;2
25740;ABRANCPCH034;D;;;;15,879;;;;;;2
25815;ABRAV-PCH034;U;;;;15,879;;;;;;2
38055;ABRTAP-RJ138; ;;8,193;;15,451;;;;;;2
