BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,182
1206; AG.LINDAS230;    8,004
251; ACU II - 230;   12,623
11265; ACU III - 230;   12,321
11565; ACU III - 500;   12,099
7747; ABDON BATISTA - 230;    5,748
7744; ABDON BATISTA - 525;    5,473
9537; ABUNA - 230;    4,753
559; ACAILANDIA - 500;   10,238
55412; ACARAU II – 230;   11,268
12907; ACARAT CE - 230;   11,255
12902; ACARAT-CE500;   11,232
4475; ACESITA - 230;    6,325
3729; ADRIANOPOLIS - 345;    6,453
3728; ADRIANOPOLIS - 500;    6,575
1637; AIMORES - 230;    7,971
11760; ALAGOAS 2 - 230;    9,146
9002; ALEGRETE2 - 230;    5,684
56095; ALEX - 230;   12,273
362; ALTAMIRA - 230;    9,347
7758; ANASTACIO - 230;    5,976
2770; ANDIRA LESTE - 230;    4,930
540; ANGELIM - 500;   10,719
240; ANGELIM - 230;   10,611
3745; ANGRA - 500;    6,899
1172; ANHANGUERA GO - 230;    6,909
2901; ANHANGUERA SP - 230;    4,753
2900; ANHANGUERA - 345;    4,753
2957; APARECIDA - 230;    5,520
2758; ALTA PAULISTA - 400;    6,512
6601; APUCARANA - 230;    5,091
58771; LAGOA BARRO - 230;   11,570
11219; AQUIRAZ - 230;   10,954
1522; ARACUAI - 230;    9,977
11242; ARAPIRACA III - 230;    7,517
5203; ARARAQUARA 2 - 440;    6,496
5202; ARARAQUARA 2 - 500;    6,399
2630; ARARAQUARA - 440;    6,141
3852; ARARAQUARA - 500;    6,414
2673; ARARAS SP - 440;    5,427
38906; ARAXA 3 - 345;    6,939
12203; ARCOVERDE II - 230;   10,736
7749; AREIA - 230;    5,611
7748; AREIA - 525;    5,830
39813; ARINOS 2 - 500;   10,157
9520; ARIQUEMES - 230;    4,753
302; MOXOTO - 230;   11,564
2624; ASSIS - 440;    6,127
4282; ASSIS - 525;    6,162
2626; ASSIS 2 - 230;    5,650
2677; ATIBAIA 2 - 345;    4,753
7923; ATLANTIDA 2 - 230;    4,753
2786; AVARE - 230;    4,753
2617; AGUA VERMELHA - 500;    7,297
2618; AGUA VERMELHA - 440;    6,978
3947; BARRO ALTO - 230;    8,950
3605; BARRO BRANCO - 345;    6,512
4297; B. DOS COQUEIROS - 230;    7,542
229; B.ESPERANCA - 230;   10,666
4288; B. FLUMINENSE - 500;    6,582
7304; BARRA GRANDE - 230;    6,078
6608; BAIXO IGUACU PR - 230;    5,920
11050; B.JESUS II - 230;   10,291
3236; BARRA PEIXE - 230;    6,736
13103; BACAB - MA - 500;   10,639
9010; BAGE 2 - 230;    5,161
2733; BAGUACU - 440;    6,216
1645; BAGUARI - 230;    8,006
2920; B. SANTISTA - 230;    4,753
2919; B. SANTISTA - 345;    4,753
10410; BALBINA - 230;    7,178
215; BALSAS - 230;   10,118
222; BANABUIU - 230;   12,005
3909; BANDEIRANTE GO - 345;    7,927
2934; BANDEIRANTE SP - 345;    4,753
1480; BARBACENA - 345;    6,142
11286; BARREIRAS II - 230;   10,235
286; BARREIRAS - 230;   10,157
1482; BARREIRO - 345;    6,703
846; BARREIRAS - 500;   10,529
6627; BATEIAS - 230;    4,969
3696; BATEIAS 3 - 500;    5,607
6628; BATEIAS - 525;    5,604
2628; BAURU SP - 440;    5,507
1612; BARAO DE COCAIS 3 - 230;    6,489
1485; B.DESPACHO - 500;    7,963
529; B.ESPERANCA - 500;   10,619
26454; BETIM 6 -345;    6,935
7740; BAIXO IGUACU SC - 230;    4,753
7741; BIGUACU--525;    5,003
2638; BOM JARDIM - 440;    5,155
385; B.J.LAPA II - 230;   10,525
585; BJLAPAII - 500;   10,150
285; B.J.LAPA - 230;   10,525
35351; BRASILIA LESTE - 500;    8,583
7734; BLUMENAU - 230;    4,753
7733; BLUMENAU - 525;    5,014
220; BOM NOME - 230;   11,652
243; BONGI - 230;    9,662
2777; BOTUCATU - 230;    4,753
3936; BRASILIA GERAL - 230;    7,213
3920; BRAS. SUL - 230;    7,572
3919; BRAS. SUL -345;    8,117
30984; BRACEL - 440;    5,127
3300; BRASNORTE - 230;    6,258
1600; BRAUNA - 230;    7,753
205; BROT.MACAUBAS - 230;   11,903
376; BRUMADO II - 230;    7,973
38913; HELIO VALGAS MG - 345;    9,717
12318; BURITIRAMA - 500;   10,737
9266; CRUZ ALTA 2 - 230;    5,114
4481; CANA BRAVA - 230;    9,690
6615; C.COMPRIDO - 230;    4,937
270; CIC.DANTAS - 230;   10,252
11461; CAMPO FORMOSO - 230;   12,296
9020; C.INDUSTRIAL - 230;    4,753
236; COELHO NETO - 230;    8,842
11253; CURRAIS NOVOS II - 230;   12,212
3720; C. PAULISTA - 500;    6,461
38871; CACU - 230;    7,542
2649; CABREUVA - 230;    4,753
2647; CABREUVA - 440;    4,792
58008; CAETES II - 230;   10,736
51457; CAMAQUA 3 - 230;    4,805
574; CAMACARI - 500;    9,878
284; CAMACARI IV - 230;    9,196
584; CAMACARI IV - 500;    9,771
9030; CAMAQUA - 230;    4,753
3701; CAMPINAS - 345;    4,753
3700; CAMPINAS - 500;    5,862
38951; CAMPOS 2 - 500;    7,187
9015; CAMPO BOM - 230;    4,753
3785; CAMPOS - 345;    7,190
38873; CANARANA CMT - 230;    6,013
