BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    4,963
1206; AG.LINDAS230;    7,471
251; ACU II - 230;   12,386
11265; ACU III - 230;   12,109
11565; ACU III - 500;   11,824
7747; ABDON BATISTA - 230;    5,484
7744; ABDON BATISTA - 525;    5,243
9537; ABUNA - 230;    4,611
559; ACAILANDIA - 500;   10,058
55412; ACARAU II – 230;   10,942
12907; ACARAT CE - 230;   10,930
12902; ACARAT-CE500;   10,909
4475; ACESITA - 230;    6,022
3729; ADRIANOPOLIS - 345;    6,152
3728; ADRIANOPOLIS - 500;    6,257
1637; AIMORES - 230;    7,631
11760; ALAGOAS 2 - 230;    9,073
9002; ALEGRETE2 - 230;    5,398
56095; ALEX - 230;   11,975
362; ALTAMIRA - 230;    9,241
7758; ANASTACIO - 230;    5,715
2770; ANDIRA LESTE - 230;    4,680
540; ANGELIM - 500;   10,565
240; ANGELIM - 230;   10,464
3745; ANGRA - 500;    6,552
1172; ANHANGUERA GO - 230;    6,273
2901; ANHANGUERA SP - 230;    4,611
2900; ANHANGUERA - 345;    4,611
2957; APARECIDA - 230;    5,277
2758; ALTA PAULISTA - 400;    6,180
6601; APUCARANA - 230;    4,696
58771; LAGOA BARRO - 230;   11,543
11219; AQUIRAZ - 230;   10,672
1522; ARACUAI - 230;    9,622
11242; ARAPIRACA III - 230;    7,512
5203; ARARAQUARA 2 - 440;    6,174
5202; ARARAQUARA 2 - 500;    6,082
2630; ARARAQUARA - 440;    5,839
3852; ARARAQUARA - 500;    6,092
2673; ARARAS SP - 440;    5,174
38906; ARAXA 3 - 345;    6,726
12203; ARCOVERDE II - 230;   10,578
7749; AREIA - 230;    5,328
7748; AREIA - 525;    5,569
39813; ARINOS 2 - 500;    9,822
9520; ARIQUEMES - 230;    4,611
302; MOXOTO - 230;   11,317
2624; ASSIS - 440;    5,833
4282; ASSIS - 525;    5,878
2626; ASSIS 2 - 230;    5,376
2677; ATIBAIA 2 - 345;    4,611
7923; ATLANTIDA 2 - 230;    4,611
2786; AVARE - 230;    4,611
2617; AGUA VERMELHA - 500;    6,908
2618; AGUA VERMELHA - 440;    6,612
3947; BARRO ALTO - 230;    8,171
3605; BARRO BRANCO - 345;    6,239
4297; B. DOS COQUEIROS - 230;    7,140
229; B.ESPERANCA - 230;   10,332
4288; B. FLUMINENSE - 500;    6,264
7304; BARRA GRANDE - 230;    5,813
6608; BAIXO IGUACU PR - 230;    5,940
11050; B.JESUS II - 230;   10,280
3236; BARRA PEIXE - 230;    6,216
13103; BACAB - MA - 500;   10,391
9010; BAGE 2 - 230;    4,914
2733; BAGUACU - 440;    5,898
1645; BAGUARI - 230;    7,605
2920; B. SANTISTA - 230;    4,611
2919; B. SANTISTA - 345;    4,611
10410; BALBINA - 230;    7,206
215; BALSAS - 230;   10,003
222; BANABUIU - 230;   11,673
3909; BANDEIRANTE GO - 345;    7,522
2934; BANDEIRANTE SP - 345;    4,611
1480; BARBACENA - 345;    5,904
11286; BARREIRAS II - 230;   10,057
286; BARREIRAS - 230;    9,984
1482; BARREIRO - 345;    6,475
846; BARREIRAS - 500;   10,301
6627; BATEIAS - 230;    4,628
3696; BATEIAS 3 - 500;    5,237
6628; BATEIAS - 525;    5,271
2628; BAURU SP - 440;    5,236
1612; BARAO DE COCAIS 3 - 230;    6,196
1485; B.DESPACHO - 500;    7,636
529; B.ESPERANCA - 500;   10,403
26454; BETIM 6 -345;    6,690
7740; BAIXO IGUACU SC - 230;    4,611
7741; BIGUACU--525;    4,761
2638; BOM JARDIM - 440;    4,917
385; B.J.LAPA II - 230;   10,191
585; BJLAPAII - 500;    9,840
285; B.J.LAPA - 230;   10,190
35351; BRASILIA LESTE - 500;    8,328
7734; BLUMENAU - 230;    4,611
7733; BLUMENAU - 525;    4,758
220; BOM NOME - 230;   11,308
243; BONGI - 230;    9,585
2777; BOTUCATU - 230;    4,611
3936; BRASILIA GERAL - 230;    6,888
3920; BRAS. SUL - 230;    7,224
3919; BRAS. SUL -345;    7,837
30984; BRACEL - 440;    4,879
3300; BRASNORTE - 230;    5,836
1600; BRAUNA - 230;    7,400
205; BROT.MACAUBAS - 230;   11,580
376; BRUMADO II - 230;    7,846
38913; HELIO VALGAS MG - 345;    9,316
12318; BURITIRAMA - 500;   10,519
9266; CRUZ ALTA 2 - 230;    4,867
4481; CANA BRAVA - 230;    9,335
6615; C.COMPRIDO - 230;    4,611
270; CIC.DANTAS - 230;   10,116
11461; CAMPO FORMOSO - 230;   12,154
9020; C.INDUSTRIAL - 230;    4,611
236; COELHO NETO - 230;    8,724
11253; CURRAIS NOVOS II - 230;   11,986
3720; C. PAULISTA - 500;    6,159
38871; CACU - 230;    7,140
2649; CABREUVA - 230;    4,611
2647; CABREUVA - 440;    4,611
