CONCESSIONÁRIA;Cód. ANEEL;Cód. ONS;BARRA;NOME;PONTO DE CONEXÃO;TUST RB Ponta;TUST RB Fora Ponta;TUST FR Ponta;TUST FR Fora Ponta;MUST RB Ponta;MUST RB Fora Ponta
CPFL PAULISTA;63;7;564;RIBPRE-SP138; RIBEIRAOPRETO - 138;  7,715;  7,653;       ;       ;492,3;545,5
CPFL PAULISTA;63;7;568;SBARBA-SP138; SANTA BARBARA - 138;  8,164;  8,199;       ;       ;590,0;645,3
CPFL PAULISTA;63;7;2346;SCARL--SP138; SAO CARLOS - 138;  8,002;  7,999;       ;       ;37,73;41,72
CPFL PAULISTA;63;7;703;SCARLO-SP138; SAO CARLOS II - 138;  8,007;  8,006;       ;       ;108,0;110,0
CPFL PAULISTA;63;7;665;SJRPRE-SP138; S.J.RIO PRETO - 138;  7,523;  7,450;       ;       ;250,0;250,0
CPFL PAULISTA;63;7;571;SUMARE-SP138; SUMARE - 138;  8,183;  8,227;       ;       ;449,5;504,8
CPFL PAULISTA;63;7;2550;TECUMS-SP138; TECUMSEH 1 - 138;  8,003;  8,000;       ;       ; 8,40;12,00
CPFL PAULISTA;63;7;2281;TRIANO-SP138; TRIANON - 138;  7,496;  7,427;       ;       ; 0,00; 0,00
CPFL PAULISTA;63;7;4284;UNIVAL-SP138; UTE UNIVALEM - 138;  7,309;  7,229;       ;       ; 6,00; 6,00
CPFL PAULISTA;63;7;673;VALPAI-SP138; VALPARAISO - 138;  7,305;  7,220;       ;       ; 8,06; 8,15
CPFL PAULISTA;63;7;2348;VILAVE-SP138; VILA VENTURA - 138;  7,572;  7,509;       ;       ;26,00;28,00
CPFL PAULISTA;63;7;2121;VOLKS1-SP138; VW SAO CARLOS - 138;  8,004;  8,001;       ;       ; 8,50; 9,50
CPFL PIRATININGA;2937;42;576;B.JARD-SP088; BOM JARDIM - 88;  8,319;  8,360;       ;       ;403,5;465,4
CPFL PIRATININGA;2937;42;575;B.JARD-SP138; BOM JARDIM - 138;  8,366;  8,407;       ;       ;56,43;56,43
CPFL PIRATININGA;2937;42;473;BAIXAD-SP088; B. SANTISTA - 88;  8,651;  8,739;       ;       ;618,8;634,3
CPFL PIRATININGA;2937;42;3423;BOI2-Y-SP138; BOITUVA 2 - 138;  9,198;  9,444;       ;       ;35,65;38,10
CPFL PIRATININGA;2937;42;3472;EMBRAP-SP138; EMBRAPORT - 138;  8,664;  8,744;       ;       ; 3,60; 4,00
CPFL PIRATININGA;2937;42;418;M.NOBR-SP088; MANOEL DA NOBREGA - 88;  8,913;  9,015;       ;       ;180,0;180,0
CPFL PIRATININGA;2937;42;3066;MANAH--SP138; MANAH - 138;  8,707;  8,790;       ;       ; 9,30; 9,30
CPFL PIRATININGA;2937;42;415;OESTE--SP088; OESTE - 88;  8,480;  8,528;       ;       ;789,0;816,1
CPFL PIRATININGA;2937;42;3418;PROGAM-SP138; PROCTER GAMBL - 138;  8,370;  8,411;       ;       ;11,00;12,00
CPFL PIRATININGA;2937;42;528;SALTO--SP088; SALTO - 88;  8,370;  8,421;       ;       ;331,9;370,6
CPFL PIRATININGA;2937;42;3420;ULTFVA-SP138; T.ULTRAFERTIL - 138;  8,695;  8,778;       ;       ; 7,00; 7,00
CPFL PIRATININGA;2937;42;3087;VCARV--SP013; VIC. CARVALHO - 13,8;  8,647;  8,726;       ;       ; 9,30;11,00
CPFL PIRATININGA;2937;42;2034;ZANC-Y-SP138; ZANCHETTA - 138;  9,210;  9,460;       ;       ; 9,20;10,70
CPFL SANTA CRUZ;69;85;3150;AVARE-BIO230; AVARE NOVA - 230;  8,869;  9,057;       ;       ;48,70;47,00
CPFL SANTA CRUZ;69;85;3146;B.CAMP-SP088; BERNAR.CAMPOS - 88;  8,417;  8,569;       ;       ;48,37;48,37
CPFL SANTA CRUZ;69;85;683;CACOND-SP138; CACONDE - 138;  8,028;  8,013;       ;       ;18,10;18,00
CPFL SANTA CRUZ;69;85;6603;CBRAN5-SP138; CASA BRANCA 5 - 138;  8,015;  8,000;       ;       ;12,60;11,30
CPFL SANTA CRUZ;69;85;3132;CBRANC-SP138; CASA BRANCA - 138;  8,015;  8,000;       ;       ;15,32;16,00
CPFL SANTA CRUZ;69;85;3149;CEC2---SP088; CERQUEIRA CESAR 2 - 88;  8,495;  8,647;       ;       ;16,13;17,13
CPFL SANTA CRUZ;69;85;3127;DURATE-SP138; DURATEX ITAP - 138;  9,359;  9,661;       ;       ;24,00;24,00
CPFL SANTA CRUZ;69;85;9116;IPAUSS-SP088; UTE IPAUSSU - 88;  8,417;  8,569;       ;       ; 6,00; 6,00
CPFL SANTA CRUZ;69;85;3147;ITAI2--SP138; ITAI 2 - 138;  9,062;  9,322;       ;       ;50,50;65,00
CPFL SANTA CRUZ;69;85;741;ITAPE2-SP138; ITAPETININGA2 - 138;  9,356;  9,657;       ;       ;45,00;45,00
CPFL SANTA CRUZ;69;85;3128;ITAPE4-SP138; ITAPETININGA 4 - 138;  9,355;  9,656;       ;       ;57,00;57,00
CPFL SANTA CRUZ;69;85;4277;ITAPE9-SP138; ITAPETININGA9 - 138;  9,336;  9,630;       ;       ;20,00;17,36
CPFL SANTA CRUZ;69;85;3137;JA-ANT-SP138; ANTARTICA JAG - 138;  8,220;  8,242;       ;       ;44,00;47,00
CPFL SANTA CRUZ;69;85;1968;JAG--Y-SP138; JAGUARIUNA - 138;  8,220;  8,242;       ;       ;18,00;18,00
CPFL SANTA CRUZ;69;85;4217;JAGUA5-SP138; JAGUARIUNA 5 - 138;  8,220;  8,242;       ;       ;26,00;26,00
CPFL SANTA CRUZ;69;85;3130;MOCOC-BIO138; MOCOCA - 138;  7,990;  7,969;       ;       ;35,64;34,02
CPFL SANTA CRUZ;69;85;6601;MOCOC4-SP138; MOCOCA 4 - 138;  8,028;  8,013;       ;       ;31,50;30,60
CPFL SANTA CRUZ;69;85;3148;OURIN1-SP088; OURINHOS 1 - 88;  8,314;  8,469;       ;       ;29,00;33,00
CPFL SANTA CRUZ;69;85;3140;OURIN2-SP088; OURINHOS 2 - 88;  8,340;  8,494;       ;       ;66,00;66,00
CPFL SANTA CRUZ;69;85;3135;PEDRE-BIO138; ETU PEDREIRA - 138;  8,220;  8,242;       ;       ;33,50;38,50
CPFL SANTA CRUZ;69;85;3133;SJRPA-BIO138; S.J.RIOPARDO - 138;  8,028;  8,013;       ;       ;50,00;50,00
CPFL SANTA CRUZ;69;85;7690;US.MOCOCA138; MOCOCA 5 - 138;  7,918;  7,886;       ;       ; 5,00; 5,00
EDP ES;380;11;3036;JNEIVA-2-138; JOAO NEIVA 2 - 138;  7,664;  7,417;       ;       ;313,0;314,8
EDP ES;380;11;3024;LINHA2-ES138; LINHARES - 138;  7,731;  7,491;       ;       ;52,27;48,71
EDP ES;380;11;2655;MASCAR-ES138; MASCARENHAS - 138;  7,601;  7,352;       ;       ;76,10;96,90
EDP ES;380;11;3033;R.N.SUL--138; RIO NOVO SUL - 138;  7,665;  7,428;       ;       ;189,7;214,5
EDP ES;380;11;3030;SMATEUS2-138; SAO MATEUS 2 - 138;  7,844;  7,610;       ;       ;52,27;44,80
EDP ES;380;11;2909;VERONA-ES138; VERONA - 138;  7,834;  7,604;       ;       ;87,66;82,74
EDP ES;380;11;2619;VIANA--ES138; VIANA - 138;  7,738;  7,506;       ;       ;319,8;334,0
EDP ES;380;11;177;VITORI-ES138; VITORIA - 138;  7,771;  7,540;       ;       ;537,4;567,4
EDP SAO PAULO;391;29;452;AGUAZUL--138; AGUA AZUL - 138;  8,466;  8,513;       ;       ;61,67;60,55
EDP SAO PAULO;391;29;459;APAREC-SP088; APARECIDA - 88;  8,192;  8,180;       ;       ;96,19;103,5
EDP SAO PAULO;391;29;3058;AVP----SP088; VILA DE PAIVA - 88;  8,683;  8,736;       ;       ;19,24;17,22
EDP SAO PAULO;391;29;3056;BARRAU-SP138; BARRA DO UNA - 138;  8,535;  8,595;       ;       ;27,34;28,35
EDP SAO PAULO;391;29;3051;BIRITI-SP138; BIRITIBA - 138;  8,490;  8,542;       ;       ;22,29;22,13
EDP SAO PAULO;391;29;3054;BOISSU-SP138; BOISSUCANGA - 138;  8,511;  8,566;       ;       ;34,43;33,42
EDP SAO PAULO;391;29;3057;CARAGU-SP138; CARAGUATATUBA - 88;  8,449;  8,493;       ;       ;61,77;60,75
EDP SAO PAULO;391;29;3081;CEBRA--SP088; CEBRASP - 88;  8,658;  8,710;       ;       ;10,84;11,65
EDP SAO PAULO;391;29;3401;DCTA---SP088; ETC DCTA SP - 088;  8,698;  8,751;       ;       ; 2,21; 5,87
EDP SAO PAULO;391;29;3063;EMBRAE-SP138; EMBRAER - 88;  8,356;  8,383;       ;       ; 8,10; 9,82
EDP SAO PAULO;391;29;3084;GLEB-Y-SP138; GLEBA - 138;  8,480;  8,530;       ;       ;28,15;28,96
EDP SAO PAULO;391;29;445;ITAPET-SP088; ITAPETI - 88;  8,438;  8,488;       ;       ;318,9;318,9
EDP SAO PAULO;391;29;3060;JAMBEI-SP138; JAMBEIRO - 88;  8,381;  8,414;       ;       ; 5,18; 6,30
EDP SAO PAULO;391;29;3077;JUQUEH-SP138; JUQUEHY - 138;  8,526;  8,585;       ;       ;16,20;16,20
EDP SAO PAULO;391;29;3046;MANUEL-SP138; MANUEL AREIAS - 138;  8,479;  8,528;       ;       ;23,40;27,34
EDP SAO PAULO;391;29;3055;MARESI-SP138; MARESIAS - 138;  8,504;  8,559;       ;       ;16,20;15,19
EDP SAO PAULO;391;29;3090;MASSAG-SP138; MASSAGUACU - 138;  8,449;  8,493;       ;       ;24,30;24,30
EDP SAO PAULO;391;29;3082;MFOODS-SP088; MASTERFOODS - 88;  8,635;  8,686;       ;       ;15,70;15,19
EDP SAO PAULO;391;29;447;MOG-EP-SP088; MOGI - 88;  8,895;  9,015;       ;       ;212,6;217,4
EDP SAO PAULO;391;29;3076;OLARIA-SP138; OLARIA - 138;  8,471;  8,520;       ;       ; 5,10; 5,10
EDP SAO PAULO;391;29;3059;P.NOVO-SP138; PORTO NOVO - 138;  8,461;  8,508;       ;       ;24,05;23,29
EDP SAO PAULO;391;29;3069;PET-RP-SP138; RIO PARDO - 138;  8,484;  8,534;       ;       ;17,52;17,92
EDP SAO PAULO;391;29;3048;PETROM-SP138; PETROM - 138;  8,491;  8,542;       ;       ; 6,58; 6,58
EDP SAO PAULO;391;29;3047;POLIMX-SP138; POLIMIX - 138;  8,481;  8,530;       ;       ; 0,00; 0,00
EDP SAO PAULO;391;29;462;S.CAB1-SP088; SANTA CABECA - 88;  8,360;  8,389;       ;       ;141,8;144,3
EDP SAO PAULO;391;29;455;S.JOSE-SP088; S.JOSE CAMPOS - 88;  8,699;  8,753;       ;       ;493,9;503,9
EDP SAO PAULO;391;29;3072;SIFAO--SP138; SIFAO - 138;  8,535;  8,595;       ;       ; 3,45; 3,45
EDP SAO PAULO;391;29;3075;SKOL---SP088; SKOL - 88;  8,564;  8,614;       ;       ;17,22;17,22
EDP SAO PAULO;391;29;3073;SLUZIA-SP138; SANTA LUZIA -138;  8,360;  8,388;       ;       ;12,00;12,00
ENEL CEARA;39;66;5486;ACARAU-CE230; ACARAU II – 230;  6,042;  5,596;       ;       ;43,25;53,00
ENEL CEARA;39;66;5383;AQUIR2-CE069; AQUIRAZ II - 69;  6,396;  6,028;       ;       ;255,0;282,7
ENEL CEARA;39;66;5423;BANABU-CE069; BANABUIU - 69;  5,980;  5,547;       ;       ;117,0;116,0
ENEL CEARA;39;66;5653;CAUIPE-CE069; CAUIPE - 69;  6,320;  5,918;       ;       ;158,0;164,0
ENEL CEARA;39;66;8320;CRATO2-CE069; CRATO - 69;  5,952;  5,496;       ;       ;109,2;118,2
ENEL CEARA;39;66;5473;D.GOUV-CE069; DELM. GOUVEIA- 69;  6,787;  6,520;       ;       ;278,8;320,8
ENEL CEARA;39;66;5453;FORTAL-CE069; FORTALEZA - 69;  6,340;  5,953;       ;       ;205,7;229,9
ENEL CEARA;39;66;6011;IBIAPI-CE230; IBIAPINA II – 230;  6,303;  5,879;       ;       ;61,00;62,00
ENEL CEARA;39;66;5633;ICO----CE000; ICO - 69;  6,035;  5,581;       ;       ;29,43;30,45
ENEL CEARA;39;66;5083;MARACANAU069; MARACANAU - 69;  6,415;  6,033;       ;       ;212,0;227,0
ENEL CEARA;39;66;5413;MILAGR-CE069; MILAGRES - 69;  5,795;  5,326;       ;       ;174,0;184,1
ENEL CEARA;39;66;5855;PACABA-CE069; PACATUBA - 69;  6,050;  5,598;       ;       ;185,0;185,0
ENEL CEARA;39;66;5643;PICI2--CE069; PICI II - 69;  6,542;  6,174;       ;       ;311,0;320,0
ENEL CEARA;39;66;5433;RUSSAS-CE069; RUSSAS II - 69;  5,819;  5,365;       ;       ;108,0;136,0
ENEL CEARA;39;66;5483;SOBRAL-CE069; SOBRAL II - 69;  6,290;  5,869;       ;       ;202,0;209,0
ENEL CEARA;39;66;5613;TAUA2--CE069; TAUA II - 69;  5,969;  5,495;       ;       ;70,00;68,00
ENEL RIO;383;10;173;ADRIAN-RJ138; ADRIANOPOLIS - 138;  8,090;  7,964;       ;       ; 0,33; 0,90
ENEL RIO;383;10;185;ANGRA--RJ138; ANGRA 1 - 138;  7,893;  7,783;       ;       ;61,02;67,22
ENEL RIO;383;10;1773;ANGRAE-RJ138; ANGRA AMPLA - 138;  7,936;  7,830;       ;       ;39,75;37,88
ENEL RIO;383;10;175;CAMPOS-RJ138; CAMPOS - 138;  7,594;  7,341;       ;       ;608,4;608,4
ENEL RIO;383;10;1771;JACUAC-RJ138; JACUACANGA - 138;  7,944;  7,839;       ;       ;29,01;32,02
ENEL RIO;383;10;9505;LAGOS--RJ138; LAGOS - 138;  7,703;  7,479;       ;       ;520,0;520,0
ENEL RIO;383;10;1770;MURIQU-RJ138; MURIQUI - 138;  7,984;  7,881;       ;       ;40,33;40,33
ENEL RIO;383;10;1780;RESEND-RJ138; RESENDE - 138;  7,927;  7,850;       ;       ;194,9;197,1
ENEL RIO;383;10;169;SJOSE1-RJ138; SAO JOSE - 138;  8,007;  7,898;       ;       ; 1220; 1220
ENEL RIO;383;10;1736;V.PEDR-RJ138; VENDA PEDRAS - 138;  8,065;  7,921;       ;       ;472,6;479,9
ENEL SAO PAULO;390;28;444;ANHANG-SP088; ANHANGUERA - 88;  8,657;  8,729;       ;       ;518,6;516,3
ENEL SAO PAULO;390;28;3494;BANDE1-SP034; BANDEIRANTES - 34,5;  8,733;  8,826;       ;       ;191,4;224,6
ENEL SAO PAULO;390;28;493;BANDEI-SP088; ECH BANDEIRAN - 88;  8,733;  8,826;       ;       ;696,6;736,7
ENEL SAO PAULO;390;28;3429;CENTR--SP020; CENTRO-CTR - 20;  9,318;  9,554;       ;       ;119,2;137,6
ENEL SAO PAULO;390;28;428;CENTRO-SP088; CENTRO-CTR - 88;  9,318;  9,554;       ;       ;131,0;162,8
ENEL SAO PAULO;390;28;583;EMBUG--SP138; EMBU-GUACU - 138;  8,668;  8,737;       ;       ;289,7;276,2
ENEL SAO PAULO;390;28;411;ESOUZA-SP088; EDGARD SOUZA - 88;  8,983;  9,127;       ;       ;269,9;292,2
ENEL SAO PAULO;390;28;588;JANDI--SP088; JANDIRA - 88;  8,627;  8,689;       ;       ;535,4;519,7
ENEL SAO PAULO;390;28;465;LESTE--SP088; LESTE - 88;  8,663;  8,751;       ;       ;718,4;709,5
ENEL SAO PAULO;390;28;496;M.FORN-SP088; M. FORNASARO - 88;  8,669;  8,743;       ;       ;703,1;709,7
ENEL SAO PAULO;390;28;3440;MREAL--SP020; MIGUEL REALE - 20;  8,831;  8,921;       ;       ;74,83;84,51
ENEL SAO PAULO;390;28;441;MREALE-SP088; MIGUEL REALE - 88;  8,831;  8,921;       ;       ;229,0;219,2
ENEL SAO PAULO;390;28;443;NORDES-SP088; NORDESTE - 88;  8,688;  8,775;       ;       ;208,1;211,2
ENEL SAO PAULO;390;28;436;NORTE2-SP088; NORTE - 88;  8,624;  8,691;       ;       ;579,2;578,4
ENEL SAO PAULO;390;28;3739;PARELH-SP138; PARELHEIROS - 138;  8,696;  8,770;       ;       ;54,55;51,07
ENEL SAO PAULO;390;28;486;PIRA2--SP088; PIRATININGA 2 - 88;  8,628;  8,702;       ;       ;496,8;480,9
ENEL SAO PAULO;390;28;485;PIRATI-SP088; PIRATININGA - 88;  8,555;  8,585;       ;       ;246,0;242,8
ENEL SAO PAULO;390;28;422;PIRITU-SP088; PIRITUBA - 88;  9,216;  9,392;       ;       ;266,6;274,4
ENEL SAO PAULO;390;28;467;RAMORF-SP088; RAM REBERT F - 88;  8,714;  8,804;       ;       ;657,3;638,4
ENEL SAO PAULO;390;28;3475;SUL--1-SP088; SUL - 88;  8,827;  8,923;       ;       ;823,6;831,3
ENERGISA ACRE;26;94;6991;FEIJO--AC069; FEIJO - 69;  7,082;  6,318;       ;       ; 9,73; 9,95
ENERGISA ACRE;26;94;6952;R.BRAN-AC069; RIO BRANCO 1 - 69;  6,884;  6,100;       ;       ;167,2;170,4
ENERGISA ACRE;26;94;6951;R.BRAN-AC138; RIO BRANCO 1 – 138;  6,884;  6,100;       ;       ;18,80;20,40
ENERGISA M.G. DO SUL - EMS;404;26;1079;ANAS-A-MS138; ANASTACIO - 138;  8,111;  8,239;       ;       ;101,5;112,0
ENERGISA M.G. DO SUL - EMS;404;26;1890;CGIMBI-MS138; C.G.IMBIRUSSU - 138;  7,576;  7,572;       ;       ;225,5;262,0
ENERGISA M.G. DO SUL - EMS;404;26;1026;CGRAN2-MS138; CAMPO GRANDE2 - 138;  7,544;  7,532;       ;       ;204,0;225,5
ENERGISA M.G. DO SUL - EMS;404;26;1089;CHAPAD-MS230; CHAPADAO - 230;  6,939;  6,775;       ;       ;33,50;35,50
ENERGISA M.G. DO SUL - EMS;404;26;1019;CORUM2-MS138; CORUMBA - 138;  8,164;  8,309;       ;       ;66,00;85,50
ENERGISA M.G. DO SUL - EMS;404;26;10102;DOURA2-MS138; DOURADOS 2 - 138;  7,668;  7,695;       ;       ;180,0;180,0
ENERGISA M.G. DO SUL - EMS;404;26;1142;DOUSCR-MS138; DOURADOS - 138;  7,673;  7,703;       ;       ;153,5;158,5
ENERGISA M.G. DO SUL - EMS;404;26;1093;IVINHE-MS138; IVINHEMA 2 - 138;  7,561;  7,555;       ;       ;95,00;95,00
ENERGISA M.G. DO SUL - EMS;404;26;1087;RBRILH-MS230; RIO BRILHANTE - 230;  7,555;  7,550;       ;       ; 8,50; 8,50
ENERGISA M.G. DO SUL - EMS;404;26;1853;SELVIR-MS138; SELVIRIA - 138;  7,145;  7,027;       ;       ;49,00;49,00
ENERGISA M.G. DO SUL - EMS;404;26;1075;SIDRO2-MS138; SIDROLANDIA - 138;  7,772;  7,813;       ;       ;77,00;77,00
ENERGISA MATO GROSSO - EMT;405;49;4503;B.PEIX-MT138; BARRA PEIXE - 138;  6,794;  6,568;       ;       ;114,8;114,8
ENERGISA MATO GROSSO - EMT;405;49;4506;BPEIX2PCH013; BARRA PEIXE - 13,8;  6,798;  6,573;       ;       ; 4,18; 4,18
ENERGISA MATO GROSSO - EMT;405;49;4871;BRASRB-MT138; BRASNORTE - 138;  6,261;  6,006;       ;       ;36,78;50,09
ENERGISA MATO GROSSO - EMT;405;49;4513;C.MAG-PCH138; C. MAGALHAES - 138;  6,741;  6,509;       ;       ;18,50;18,50
ENERGISA MATO GROSSO - EMT;405;49;4683;CANARA-MT138; CANARANA CMT - 138;  7,723;  7,611;       ;       ;81,39;90,79
ENERGISA MATO GROSSO - EMT;405;49;4533;COXIPO-MT138; COXIPO - 138;  6,701;  6,473;       ;       ;464,3;521,7
ENERGISA MATO GROSSO - EMT;405;49;4643;JACIAR-MT138; JACIARA CMT - 138;  6,595;  6,352;       ;       ;15,13;17,74
ENERGISA MATO GROSSO - EMT;405;49;4807;JAURU--MT138; JAURU - 138;  6,520;  6,224;       ;       ; 0,00; 0,00
ENERGISA MATO GROSSO - EMT;405;49;4870;JUBA---MT138; JUBA - 138;  6,392;  6,109;       ;       ;20,87;31,31
ENERGISA MATO GROSSO - EMT;405;49;4895;JUINA--MT138; JUINA - 138;  6,163;  5,896;       ;       ;42,46;52,32
ENERGISA MATO GROSSO - EMT;405;49;4894;JUINA--MT230; JUINA - 230;  6,103;  5,829;       ;       ;14,65;18,80
ENERGISA MATO GROSSO - EMT;405;49;4575;LUC-RV-MT138; LUCAS R.VERDE - 138;  6,740;  6,651;       ;       ;67,83;82,44
ENERGISA MATO GROSSO - EMT;405;49;4554;N.MUTU-MT069; NOVA MUTUM - 69;  6,426;  6,238;       ;       ;44,87;75,13
ENERGISA MATO GROSSO - EMT;405;49;4544;NOB-EL-MT138; NOBRES - 138;  6,622;  6,404;       ;       ;104,3;135,7
ENERGISA MATO GROSSO - EMT;405;49;4978;PARAN--MT138; PARANAITA - 138;  6,216;  5,969;       ;       ;84,52;102,3
ENERGISA MATO GROSSO - EMT;405;49;4874;PARECI-MT138; PARECIS - 138;  5,885;  5,567;       ;       ; 0,00; 0,00
ENERGISA MATO GROSSO - EMT;405;49;4613;PETROV-MT138; PETROVINA - 138;  6,538;  6,287;       ;       ;11,00;12,50
ENERGISA MATO GROSSO - EMT;405;49;4623;RONDON-MT138; RONDONOPOLIS1 - 138;  6,534;  6,282;       ;       ;281,7;318,3
ENERGISA MATO GROSSO - EMT;405;49;4583;SINOP--MT138; SINOP - 138;  6,471;  6,294;       ;       ;219,1;269,2
ENERGISA MATO GROSSO - EMT;405;49;4586;SNP-EL-MT013; SINOP - 13,8;  6,470;  6,292;       ;       ; 0,00; 0,00
ENERGISA MATO GROSSO - EMT;405;49;4564;SOR-EL-MT069; SORRISO - 69;  6,550;  6,402;       ;       ;68,87;84,52
ENERGISA MATO GROSSO - EMT;405;49;4712;VGRAND-MT138; VZ.GRANDE CMT - 138;  6,704;  6,474;       ;       ;271,3;281,7
ENERGISA MINAS GERAIS - EMG;6585;93;3338;P.FIAL-MG138; PADRE FIALHO - 138;  7,888;  7,686;       ;       ;127,0;127,0
ENERGISA PARAIBA - EPB;6600;70;5226;CGRAN2-PB069; C.GRANDE II - 69;  6,224;  5,800;       ;       ;207,8;210,0
ENERGISA PARAIBA - EPB;6600;70;5623;COREMA-PB069; COREMAS - 69;  6,004;  5,587;       ;       ;184,8;206,7
ENERGISA PARAIBA - EPB;6600;70;5838;JPSEII-PB069; JOAO PESSOA 2 - 69;  6,745;  6,442;       ;       ;56,26;67,78
ENERGISA PARAIBA - EPB;6600;70;5213;MUSSU2-PB069; MUSSURE II - 69;  6,946;  6,696;       ;       ;261,6;283,7
ENERGISA PARAIBA - EPB;6600;70;5249;PILOES-PB138; PILOES - 138;  5,974;  5,515;       ;       ;79,00;83,00
ENERGISA PARAIBA - EPB;6600;70;5273;SRITA2-PB069; SANTA RITA II - 69;  6,912;  6,627;       ;       ;233,4;254,2
ENERGISA RONDONIA;369;95;6931;ABUNA--RO138; ABUNA - 138;  6,471;  5,647;       ;       ;35,85;36,21
ENERGISA RONDONIA;369;95;6881;ARIQU-PCH069; ARIQUEMES - 69;  6,650;  5,982;       ;       ;89,19;92,48
ENERGISA RONDONIA;369;95;7049;C.PVELHO-069; C. PORTO VELHO - 138;  6,090;  5,217;       ;       ;66,01;72,17
ENERGISA RONDONIA;369;95;6869;JARU-----138; JARU - 138;  6,941;  6,345;       ;       ;22,55;22,24
ENERGISA RONDONIA;369;95;6871;JARU---RO069; JARU - 69;  6,941;  6,345;       ;       ;32,33;33,11
ENERGISA RONDONIA;369;95;6842;JIPAR2-RO069; JI PARANA - 69;  6,870;  6,315;       ;       ;112,9;111,8
ENERGISA RONDONIA;369;95;6841;JIPARA-RO138; JI PARANA - 138;  6,870;  6,315;       ;       ;136,7;134,2
ENERGISA RONDONIA;369;95;6863;NMPARA-RO069; JIRAU - 69;  6,340;  5,503;       ;       ;10,70;10,14
ENERGISA RONDONIA;369;95;6821;P.BUEN-RO138; PIMENTA BUENO - 138;  6,807;  6,297;       ;       ;46,56;27,82
ENERGISA RONDONIA;369;95;6901;P.VELH-RO069; PORTO VELHO - 69;  6,183;  5,328;       ;       ;298,6;293,1
ENERGISA RONDONIA;369;95;6801;VILHEN-RO069; VILHENA - 69;  6,737;  6,301;       ;       ;53,25;53,24
ENERGISA SERGIPE - ESE;6587;69;5713;ITABAI-SE069; ITABAIANA - 69;  6,804;  6,529;       ;       ;174,0;183,0
ENERGISA SERGIPE - ESE;6587;69;5723;JARDIM-SE069; JARDIM SE - 69;  6,699;  6,397;       ;       ;191,5;200,0
ENERGISA SERGIPE - ESE;6587;69;5743;NSSOCO-SE069; N.S.SOCORRO - 69;  6,759;  6,466;       ;       ;119,0;125,0
ENERGISA SERGIPE - ESE;6587;69;6253;ZEBU-RS--069; ZEBU - 69;  5,999;  5,610;       ;       ;23,99;33,75
ENERGISA SUL SUDESTE - ESS;5216;79;3192;ASSIS1-SP088; ASSIS I - 88;  7,912;  8,011;       ;       ;36,45;36,15
ENERGISA SUL SUDESTE - ESS;5216;79;3193;ASSIS3BIO088; ASSIS III - 88;  7,904;  8,001;       ;       ;31,30;31,50
ENERGISA SUL SUDESTE - ESS;5216;79;3190;BASTOS-SP138; BASTOS - 138;  7,401;  7,337;       ;       ;15,55;18,60
ENERGISA SUL SUDESTE - ESS;5216;79;3155;BORBOR-SP138; BORBOREMA - 138;  7,803;  7,782;       ;       ;23,90;24,40
ENERGISA SUL SUDESTE - ESS;5216;79;7770;BPERES-SP138; BRANCO PERES - 138;  7,315;  7,239;       ;       ; 4,29; 4,29
ENERGISA SUL SUDESTE - ESS;5216;79;3158;BRAGA-PCH138; BRA. PAULISTA - 138;  8,397;  8,437;       ;       ;164,1;170,3
ENERGISA SUL SUDESTE - ESS;5216;79;3197;C.MOT-PCH088; CANDIDO MOTA - 88;  8,113;  8,243;       ;       ;16,35;17,25
ENERGISA SUL SUDESTE - ESS;5216;79;638;CATAN2-SP138; CATANDUVA - 138;  7,644;  7,595;       ;       ;75,20;84,20
ENERGISA SUL SUDESTE - ESS;5216;79;9513;COCAL--SP088; UTE COCAL - 88;  7,823;  7,900;       ;       ; 4,00; 4,00
ENERGISA SUL SUDESTE - ESS;5216;79;9112;DECASA-SP088; DECASA - 88;  8,012;  8,126;       ;       ; 2,50; 2,50
ENERGISA SUL SUDESTE - ESS;5216;79;3175;ENEIDA-SP138; ENEIDA - 138;  7,317;  7,246;       ;       ; 2,80; 2,80
ENERGISA SUL SUDESTE - ESS;5216;79;3180;FLORE-BIO138; ALTO ALEGRE - 138;  7,317;  7,246;       ;       ; 3,00; 3,50
ENERGISA SUL SUDESTE - ESS;5216;79;9519;GMARAC-SP088; MARACAI - 88;  7,853;  7,938;       ;       ; 6,50; 6,50
ENERGISA SUL SUDESTE - ESS;5216;79;3184;HALOTE-SP088; HALOTEK FADEL - 88;  7,969;  8,077;       ;       ; 7,00; 7,00
ENERGISA SUL SUDESTE - ESS;5216;79;3199;IBIRAR-SP088; IBIRAREMA - 88;  8,040;  8,159;       ;       ;12,30;12,30
ENERGISA SUL SUDESTE - ESS;5216;79;3167;ITAJO2-SP138; ITAJOBI 2 - 138;  7,705;  7,668;       ;       ;11,50;12,70
ENERGISA SUL SUDESTE - ESS;5216;79;3173;MARTIN-SP088; MARTINOPOLIS - 88;  7,566;  7,576;       ;       ;17,30;18,50
ENERGISA SUL SUDESTE - ESS;5216;79;3174;O.CRU-BIO138; OSVALDO CRUZ - 138;  7,372;  7,306;       ;       ;23,30;23,10
ENERGISA SUL SUDESTE - ESS;5216;79;3198;PALMIT-SP088; PALMITAL - 88;  7,978;  8,087;       ;       ;10,35;11,15
