NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
7739;EEAB--GO138; ;;8,359;;6,989;;6,677;;;;2
98251;U.LASA-ES13;U;;;;7,938;;7,704;;;;2
1168;14JUL-UHE002; ;;5,061;;8,979;;9,641;;;;1
1153;14JULH-RS230; ;;5,061;;8,979;;9,641;;;;1
2338;2CORRE-SP138; ;;4,982;13,9;8,930;14,0;9,035;;1494,89;1517,95;2
1184;2IRMAO-RS138; ;;4,982;;9,432;;10,189;;;;1
2627;2VENDA-ES069; ;;6,525;;7,874;;7,636;;;;2
7632;3.LAG2-SP138; ;;6,517;;7,878;;7,829;;;;2
3901;3.LAGO-SP138; ;;6,505;;7,884;;7,835;;;;2
1290;3COROA-RS138; ;;4,982;;9,362;;10,101;;;;1
3900;3IRMA--SP138; ;;6,636;;7,821;;7,757;;;;2
543;3IRMAO-SP138;U;;;6,9;7,821;10,0;7,757;;647,54;930,89;2
542;3IRMAO-SP440;B;803,3;6,786;;7,748;;7,671;65418,48;;;2
520;3IRMAOUHE005; ;;6,786;;7,748;;7,671;;;;2
17632;3L2-1Y-SP138; ;;6,517;;7,878;;7,829;;;;2
27632;3L2-2Y-SP138; ;;6,517;;7,878;;7,829;;;;2
1903;3LA-1Y-SP138; ;;6,506;47,0;7,883;53,0;7,835;;4446,28;4982,98;2
1940;3LA-2Y-SP138; ;;6,522;;7,876;;7,824;;;;2
2253;3M-----SP069; ;;4,982;;8,791;;8,883;;;;2
4970;3MAIO--MT138; ;;8,342;;6,997;;6,843;;;;2
4991;3MAIO-PCH013;U;;;;6,997;;6,843;;;;2
2246;3PONTA-SP138; ;;4,982;;8,830;;8,895;;;;2
4609;7QUED-PCH013;U;;;;7,290;;7,119;;;;2
96495;A. BELAS-138; ;;11,824;;5,317;;4,709;;;;3
96891;A.BONITA-GER;U;;;;8,658;;8,806;;;;2
1696;A.BRAN-RJ138; ;;5,337;;8,448;;8,383;;;;2
4973;A.FLOR-MT138; ;;8,511;;6,916;;6,738;;;;2
1638;A.FRAN-RJ138; ;;5,287;;8,472;;8,403;;;;2
1608;A.GRAN-RJ138; ;;5,277;;8,476;;8,410;;;;2
98361;A.INGAZEI138; ;;12,569;;4,957;;4,452;;;;3
2609;A.LAGE-ES138; ;;6,270;;7,997;;7,777;;;;2
97639;A.MACHA2-138; ;;5,931;;8,161;;8,190;;;;2
3881;A.VERM-SP138; ;;6,646;;7,816;;7,736;;;;2
500;A.VERMUHE006; ;;6,826;;7,729;;7,631;;;;2
2460;AALEGR-PR138; ;;4,982;;9,008;;9,398;;;;1
6040;AB-MT--RN230; ;;13,928;;4,301;;4,009;;;;3
1778;ABADIA-RJ069; ;;6,305;;7,980;;7,758;;;;2
8344;ABAIAR-CE230;B;163,7;12,863;;4,815;;4,278;25268,41;;;3
6203;ABAIXA-BA069; ;;12,261;67,7;5,106;69,5;4,593;;4144,81;3830,93;3
9739;ABATIS-SC230;B;330,0;5,368;;8,728;;9,318;21258,89;;;1
9738;ABATIS-SC525; ;;5,057;;8,890;;9,475;;;;1
9922;ABELUZ-SC138; ;;5,487;;8,700;;9,293;;;;1
2716;ABENO1-SC138; ;;4,982;;9,625;;10,435;;;;1
6281;ABILI__BA230; ;;10,849;;5,787;;5,269;;;;3
6043;ABMT-AEOL010; ;;13,928;;4,301;;4,009;;;;3
6042;ABMT-BEOL014; ;;13,928;;4,301;;4,009;;;;3
7709;ABOAVI-MT138; ;;6,144;;8,058;;7,900;;;;2
4694;ABOAVI-MT138; ;;6,144;;8,058;;7,900;;;;2
4912;ABRAN-PCH034; ;;7,745;;7,285;;7,115;;;;2
4404;ABRAV-PCH034;U;;;;7,285;;7,115;;;;2
4867;ABRE--PCH138;U;;;;7,264;;7,050;;;;2
280;ABRTAP-RJ138; ;;5,337;;8,448;;8,383;;;;2
6931;ABUNA--RO138; ;;7,262;34,6;7,518;35,3;6,850;;3118,01;2904,05;2
6930;ABUNA--RO230; ;;7,262;;7,518;;6,850;;;;2
6701;AC-MB1CAP500; ;;11,942;;5,260;;4,699;;;;4
6703;AC-MB2CAP500; ;;11,955;;5,253;;4,692;;;;4
6702;AC-PD3CAP500; ;;11,934;;5,264;;4,703;;;;4
1924;ACA-1Y-SP069; ;;6,450;;7,910;;7,847;;;;2
8213;ACACIA-BA230; ;;10,772;;5,825;;5,314;;;;3
6625;ACACIAEOL000; ;;10,772;;5,825;;5,314;;;;3
6700;ACAILA-MA500; ;;11,906;;5,277;;4,720;;;;4
3911;ACAMP--SP069; ;;6,450;;7,910;;7,847;;;;2
1655;ACAMPI-RJ138; ;;5,187;;8,520;;8,462;;;;2
1896;ACARAC-MS138; ;;5,574;;8,334;;8,394;;;;2
5923;ACARAT-CE230; ;;12,541;;4,971;;4,359;;;;3
5318;ACARAT-CE500; ;;12,481;;5,000;;4,391;;;;3
5486;ACARAU-CE230;B;343,3;12,562;41,6;4,960;52,0;4,347;51744,30;2476,28;2712,80;3
8796;ACAUA--RN230; ;;14,043;;4,246;;4,009;;;;3
6624;ACAUA-EOL000; ;;10,849;;5,787;;5,269;;;;3
8798;ACAUA-EOL026; ;;14,043;;4,246;;4,009;;;;3
1597;ACESIT-MG069; ;;4,982;;8,677;;8,592;;;;2
1596;ACESIT-MG230;B;,1;4,982;107,5;8,677;127,5;8,592;5,98;11192,98;13146,31;2
838;ACHATE-PR138; ;;4,982;;8,917;;9,280;;;;1
4405;ACLAR-PCH034;U;;;;7,285;;7,115;;;;2
1135;ACLARA-MS138; ;;6,292;;7,987;;7,965;;;;2
9552;ACLTAP-RS069; ;;4,982;;9,646;;10,415;;;;1
7007;ACRELA-AC069; ;;6,934;;7,677;;7,024;;;;2
3775;ACREUN-GO069; ;;7,756;;7,280;;7,085;;;;2
3706;ACREUN-GO138; ;;7,756;;7,280;;7,085;;;;2
11630;ACT-1Y-SP138; ;;6,076;;8,091;;8,070;;;;2
22630;ACT-2Y-SP138; ;;6,080;;8,089;;8,068;;;;2
3590;ACU----RJ138; ;;6,295;;7,985;;7,765;;;;2
5463;ACU2---RN069; ;;13,799;55,6;4,363;70,1;4,009;;2913,28;3370,28;3
5468;ACU2---RN138;U;;;14,1;4,505;15,5;4,009;;760,56;747,67;3
5461;ACU2---RN230;B;800,3;13,799;;4,363;;4,009;132522,30;;;3
5351;ACU3---RN230;B;1374,3;13,843;;4,342;;4,009;228285,20;;;3
5350;ACU3---RN500;B;3069,2;13,505;;4,505;;4,009;497391,10;;;3
3177;ADAMANBIO069; ;;6,182;;8,040;;8,027;;;;2
2793;ADAMI--SC138; ;;5,133;;8,938;;9,573;;;;1
9070;ADELAI-MG138; ;;7,179;;7,559;;7,305;;;;2
7177;ADM-UB-MG138; ;;8,097;;7,116;;6,854;;;;2
10120;ADOCE-EOL034; ;;5,399;;8,755;;9,358;;;;1
173;ADRIAN-RJ138; ;;5,186;741,2;8,521;761,0;8,425;;75786,86;76941,18;2
140;ADRIAN-RJ345; ;;5,147;;8,539;;8,448;;;;2
106;ADRIAN-RJ500; ;;5,369;;8,432;;8,366;;;;2
14231;AER-1Y-SP138; ;;5,862;;8,194;;8,176;;;;2
24231;AER-2Y-SP138; ;;5,862;;8,194;;8,176;;;;2
3045;AERGUA-SP138; ;;4,982;;9,086;;9,178;;;;2
764;AEROP1-GO138; ;;6,345;;7,961;;7,852;;;;2
1680;AEROPO-RJ138; ;;5,277;;8,477;;8,410;;;;2
9256;AEROPO-RS069; ;;4,982;;9,614;;10,398;;;;1
4231;AEROPO-SP138; ;;5,862;;8,194;;8,176;;;;2
8747;AFBEZA-RN230; ;;13,799;;4,363;;4,009;;;;3
8749;AFBEZAEOL028; ;;13,799;;4,363;;4,009;;;;3
9313;AFLORE-PR138; ;;4,982;;9,159;;9,503;;;;1
9419;AFOPEN-PR069; ;;4,982;;9,656;;10,304;;;;1
1202;AFPIRA-RS069; ;;4,982;;9,345;;10,065;;;;1
2974;AG.LIN-GO069; ;;7,869;56,0;7,226;53,0;6,872;;4855,55;4370,81;2
2987;AG.LIN-GO230; ;;7,869;;7,226;;6,872;;;;2
3477;AGA+PE-SP088; ;;4,982;;9,372;;9,508;;;;2
95404;AGA------138; ;;5,261;;8,484;;8,416;;;;2
44852;AGA----RJ138; ;;5,261;;8,484;;8,416;;;;2
3124;AGA----SP088; ;;4,982;;9,370;;9,507;;;;2
13124;AGA-3Y-SP088; ;;4,982;;9,370;;9,507;;;;2
23124;AGA-4Y-SP088; ;;4,982;;9,370;;9,507;;;;2
9599;AGDO3P-SC138; ;;5,399;;8,755;;9,358;;;;1
9905;AGDOCEEOL138; ;;4,982;;8,976;;9,481;;;;1
7395;AGLGLD-MG230; ;;6,588;;7,844;;7,593;;;;2
5106;AGLTIP-PE013; ;;11,502;3,9;5,472;3,4;4,945;;254,79;199,40;3
4617;AGREN-BIO013; ;;7,668;;7,322;;7,149;;;;2
4612;AGRENC-MT138; ;;7,668;;7,322;;7,149;;;;2
2812;AGRONO-SC138; ;;4,982;;9,632;;10,373;;;;1
97778;AGROTRAF-GER;U;;;;5,457;;4,953;;;;4
6783;AGRPOT-RN500; ;;13,442;;4,536;;4,009;;;;3
6791;AGRPOTCGE015; ;;13,442;;4,536;;4,009;;;;3
11926;AGU-1Y-SP138; ;;4,982;;8,754;;8,799;;;;2
21926;AGU-2Y-SP138; ;;4,982;;8,754;;8,799;;;;2
4673;AGUA.B-MT138; ;;6,420;;7,925;;7,818;;;;2
9565;AGUAEM-MS138; ;;7,229;;7,534;;7,406;;;;2
9768;AGUAEMBIO013; ;;7,229;;7,534;;7,406;;;;2
3801;AGUAI--SP138; ;;4,982;22,0;8,754;20,4;8,799;;2311,08;2153,88;2
97786;AGUALIMP-GER;U;;;;5,457;;4,953;;;;4
3544;AGUAQ-PCH034; ;;8,288;;7,023;;6,852;;;;2
452;AGUAZUL--138; ;;4,982;62,5;9,086;61,4;9,178;;6816,78;6759,95;2
453;AGUAZUL--440; ;;4,982;;9,071;;9,160;;;;2
1149;AGUCGR-MS138; ;;6,082;;8,088;;8,093;;;;2
9275;AGUCLA-RS069; ;;4,982;;9,646;;10,415;;;;1
2146;AGUDOS-SP138; ;;4,996;;8,612;;8,669;;;;2
97762;AGUIARNO-138; ;;10,434;;5,987;;5,574;;;;4
9365;AGUVER-PR069; ;;4,982;;9,641;;10,288;;;;1
7634;AGVFV--SP138; ;;6,628;;7,825;;7,747;;;;2
4043;AIMORE-MG230;B;326,7;7,037;;7,627;;7,361;27588,88;;;2
4042;AIMOREUHE003; ;;7,037;;7,627;;7,361;;;;2
2170;AIRLIQ-SP138; ;;4,982;;8,896;;9,003;;;;2
7167;AIRLQD-MG138; ;;6,263;;8,001;;7,893;;;;2
97243;AIRPRODU-088; ;;4,982;;9,017;;9,099;;;;2
17626;AJ2-1Y-SP138; ;;4,982;;9,097;;9,190;;;;2
27626;AJ2-2Y-SP138; ;;4,982;;9,097;;9,190;;;;2
12041;AJI-1Y-SP138; ;;4,982;;9,787;;10,053;;;;2
22041;AJI-2Y-SP138; ;;4,982;;9,787;;10,053;;;;2
3934;AJINOM-SP138; ;;4,982;12,9;9,787;13,9;10,053;;1509,13;1676,85;2
5796;ALAGO2-BA069; ;;8,746;60,0;6,803;60,3;6,655;;4895,37;4819,56;3
6000;ALAGO2-BA230; ;;8,746;;6,803;;6,655;;;;3
1361;ALBARU-RS069; ;;4,982;;9,445;;10,193;;;;1
1379;ALBTAP-RS069; ;;4,982;;9,445;;10,193;;;;1
1723;ALCANT-RJ069; ;;5,222;;8,503;;8,401;;;;2
1730;ALCANT-RJ138; ;;5,222;;8,503;;8,401;;;;2
4110;ALCOA--MG138; ;;4,982;;8,642;;8,644;;;;2
3098;ALCON--ES138;U;;;;8,040;;7,816;;;;2
3099;ALCON-BIO138; ;;6,182;;8,040;;7,816;;;;2
5186;ALDEIA-PE230; ;;11,373;;5,535;;5,034;;;;3
1185;ALEGR2-RS069; ;;5,465;46,0;8,829;65,0;9,669;;4873,48;7542,10;1
1186;ALEGR2-RS230; ;;5,454;;8,832;;9,678;;;;1
1182;ALEGRE-RS069; ;;5,471;;8,827;;9,664;;;;1
930;ALEGRE-RS138; ;;5,497;;8,818;;9,642;;;;1
2687;ALEGREPCH069; ;;6,333;;7,967;;7,747;;;;2
5518;ALEGRI-RN230; ;;13,799;;4,363;;4,009;;;;3
5459;ALEGRIEOL092; ;;13,799;;4,363;;4,009;;;;3
5935;ALEX--UFV000; ;;13,928;;4,301;;4,009;;;;3
8163;ALEXUFVCE230;B;273,2;13,928;;4,301;;4,009;45657,06;;;3
6922;ALFAVI-RO069; ;;7,841;;7,239;;6,542;;;;2
9089;ALFEN1PCH138; ;;4,982;;8,642;;8,644;;;;2
9088;ALFEN2-MG138; ;;4,982;;8,642;;8,644;;;;2
97795;ALMAS----138; ;;11,534;;5,457;;4,953;;;;4
7613;ALMEIDA__138; ;;4,982;;8,775;;8,841;;;;2
17613;ALMEI_1Y_138; ;;4,982;;8,775;;8,841;;;;2
27613;ALMEI_2Y_138; ;;4,982;;9,033;;9,161;;;;2
2494;ALMTAM-PR138; ;;4,982;;9,426;;10,025;;;;1
12023;ALP-1Y-SP138; ;;4,982;;9,986;;10,301;;;;2
22023;ALP-2Y-SP138; ;;4,982;;9,986;;10,301;;;;2
859;ALPARA-PR138; ;;4,982;;9,001;;9,389;;;;1
7714;ALPARG-MG138; ;;10,175;;6,113;;5,659;;;;2
20700;ALTACP-PA069; ;;9,746;;6,319;;5,877;;;;4
2295;ALTAIR-SP069; ;;6,195;;8,033;;7,963;;;;2
6523;ALTAMI-PA069; ;;9,746;62,3;6,319;63,3;5,877;;4721,42;4462,08;4
6521;ALTAMI-PA230;B;226,2;9,746;;6,319;;5,877;26455,42;;;4
670;ALTAPT-SP138; ;;6,188;;8,037;;8,024;;;;2
668;ALTAPT-SP440; ;;6,226;;8,019;;8,005;;;;2
2408;ALTGLO-PR069; ;;4,982;;9,649;;10,296;;;;1
2254;ALTIN-BIO069; ;;6,150;;8,055;;7,972;;;;2
2259;ALTINO-SP069; ;;6,150;;8,055;;7,972;;;;2
9479;ALTITU-BA230; ;;12,076;;5,195;;4,642;;;;3
9478;ALTITU-BA500; ;;12,076;;5,195;;4,642;;;;3
7004;ALTOAL-AC069; ;;6,934;;7,677;;7,024;;;;2
10186;ALTONA-SC069; ;;4,982;;9,468;;10,169;;;;1
2465;ALTONI-PR138; ;;4,982;;8,829;;9,153;;;;1
9566;ALTOTA-MS138; ;;7,229;;7,534;;7,406;;;;2
9760;ALTOTABIO013; ;;7,229;;7,534;;7,406;;;;2
9258;ALVOR2-RS069; ;;4,982;;9,445;;10,193;;;;1
8078;ALVORA-BA069; ;;10,900;;5,763;;5,244;;;;3
1635;ALVORA-RJ138; ;;5,088;;8,568;;8,506;;;;2
9232;ALVORA-RS069; ;;4,982;;9,445;;10,193;;;;1
97783;ALVORADA-138; ;;10,841;;5,791;;5,293;;;;4
8080;ALVORAEOL024; ;;10,900;;5,763;;5,244;;;;3
7513;ALVORE-RJ138; ;;5,819;;8,215;;8,054;;;;2
932;ALZANT-RS138; ;;5,622;;8,690;;9,268;;;;1
931;ALZANTUHE001;U;;;;8,690;;9,268;;;;1
17687;AM7-Y1-SP138; ;;4,982;;8,791;;8,873;;;;2
27687;AM7-Y2-SP138; ;;4,982;;8,791;;8,873;;;;2
4053;AMADO1-MG138; ;;7,896;;7,212;;6,956;;;;2
4052;AMADO1UHE003;U;;;;7,212;;6,956;;;;2
4055;AMADO2-MG138; ;;7,996;;7,164;;6,905;;;;2
4054;AMADO2UHE003;U;;;;7,164;;6,905;;;;2
1884;AMAMBA-MS138; ;;5,551;;8,344;;8,408;;;;2
1119;AMANDI-MS230; ;;5,793;;8,228;;8,258;;;;2
9682;AMANDIBIO013; ;;5,793;;8,228;;8,258;;;;2
8762;AMAZ---AM138; ;;9,413;;6,480;;6,082;;;;4
6057;AMAZONEOL031; ;;13,928;;4,301;;4,009;;;;3
6059;AMAZON_RN230; ;;13,928;;4,301;;4,009;;;;3
3790;AMBE-T-GO138; ;;6,736;;7,772;;7,620;;;;2
8563;AMBEV--AM069; ;;8,887;;6,734;;6,384;;;;4
2986;AMBEV--GO138; ;;6,736;;7,772;;7,620;;;;2
7173;AMBEV--MG138; ;;8,049;;7,139;;6,877;;;;2
9898;AMBEV--PR138; ;;4,982;;9,700;;10,216;;;;1
7512;AMBEV--RJ069; ;;5,237;;8,496;;8,383;;;;2
2719;AMBEV--SC138; ;;4,982;;9,096;;9,786;;;;1
12332;AME-Y1-SP138; ;;5,872;;8,189;;8,169;;;;2
22332;AME-Y2-SP138; ;;5,877;;8,187;;8,166;;;;2
2106;AMER.B-SP138; ;;5,437;;8,399;;8,407;;;;2
2102;AMERI-BIO069; ;;4,982;;8,791;;8,881;;;;2
7803;AMERI-BIO138; ;;4,982;;8,792;;8,874;;;;2
2332;AMERIC-SP138; ;;5,872;;8,189;;8,169;;;;2
