NÚMERO;NOME;TIPO;MUSTg;TUSTg;MUSTc-P;TUSTcP;MUSTc-FP;TUSTc-FP;EUSTg;EUSTc-P;EUSTc-FP;SM
;;; (MW); (R$/kW.mês); (MW); (R$/kW.mês); (MW); (R$/kW.mês); (1000R$/ano); (1000R$/ano); (1000R$/ano)
30251;#1ABL--SP138; ;;6,867;;17,465;;;;;;2
30256;#1AIRL-SP138; ;;6,560;;17,771;;;;;;2
30222;#1ASCH-SP138; ;;6,810;;17,522;;;;;;2
30244;#1ASCP-SP138; ;;6,560;;17,771;;;;;;2
30219;#1ASCS-SP138; ;;6,847;;17,485;;;;;;2
30143;#1BRAS-SP138; ;;6,560;;17,771;;;;;;2
2530;#1COSM-SP138; ;;6,867;;17,465;;;;;;2
30208;#1CRIS-SP138; ;;6,708;;17,623;;;;;;2
30214;#1ITAP-SP138; ;;6,708;;17,623;;;;;;2
30278;#1LIND-SP138; ;;6,708;;17,623;;;;;;2
30260;#1ORIO-SP138; ;;6,560;;17,771;;;;;;2
30265;#1PAU3-SP138; ;;6,560;;17,771;;;;;;2
30286;#1PIR2-SP138; ;;6,907;;17,424;;;;;;2
30269;#1PLAS-SP138; ;;6,560;;17,771;;;;;;2
30276;#1POLY-SP138; ;;6,867;;17,465;;;;;;2
30216;#1PRAD-SP138; ;;6,708;;17,623;;;;;;2
2391;#1REPL-SP138; ;;6,560;;17,771;;;;;;2
30254;#1RHOD-SP138; ;;6,560;;17,771;;;;;;2
30274;#1SANT-SP138; ;;6,867;;17,465;;;;;;2
30247;#1SYNG-SP138; ;;6,560;;17,771;;;;;;2
29983;#1USES-SP138; ;;6,867;;17,465;;;;;;2
30262;#1WMPA-SP138; ;;6,560;;17,771;;;;;;2
30252;#2ABL--SP138; ;;6,867;;17,465;;;;;;2
30257;#2AIRL-SP138; ;;6,561;;17,771;;;;;;2
30223;#2ASCH-SP138; ;;7,094;;17,237;;;;;;2
30245;#2ASCP-SP138; ;;6,561;;17,771;;;;;;2
30220;#2ASCS-SP138; ;;6,848;;17,483;;;;;;2
30142;#2BRAS-SP138; ;;6,561;;17,771;;;;;;2
30273;#2COSM-SP138; ;;6,867;;17,465;;;;;;2
30209;#2CRIS-SP138; ;;6,708;;17,623;;;;;;2
30271;#2INTP-SP138; ;;6,867;;17,465;;;;;;2
30215;#2ITAP-SP138; ;;6,708;;17,623;;;;;;2
30279;#2LIND-SP138; ;;6,708;;17,623;;;;;;2
30261;#2ORIO-SP138; ;;6,561;;17,771;;;;;;2
30266;#2PAU3-SP138; ;;6,561;;17,771;;;;;;2
30287;#2PIR2-SP138; ;;6,903;;17,428;;;;;;2
30270;#2PLAS-SP138; ;;6,867;;17,465;;;;;;2
30277;#2POLY-SP138; ;;6,867;;17,465;;;;;;2
30217;#2PRAD-SP138; ;;6,708;;17,623;;;;;;2
30255;#2RHOD-SP138; ;;6,561;;17,771;;;;;;2
30275;#2SABT-SP138; ;;6,867;;17,465;;;;;;2
30248;#2SYNG-SP138; ;;6,867;;17,465;;;;;;2
30272;#2USES-SP138; ;;6,867;;17,465;;;;;;2
30263;#2WMPA-SP138; ;;6,561;;17,771;;;;;;2
30412;#D1AGU-SP138; ;;7,006;;17,325;;;;;;2
28516;#GALVA-RJ138; ;;7,822;;16,509;;;;;;2
28428;#ROSTR-RJ069; ;;8,125;;16,206;;;;;;2
7312;14JULH-RS230; ;;5,857;;18,474;;;;;;1
7313;14JULHUHE013;B;98,0;5,857;;18,474;;;6887,77;;;1
35025;2.VEND-ES069; ;;8,690;;15,641;;;;;;2
2084;2MARIA-SP034; ;;6,714;1,2;17,618;;;;254,75;;2
6931;2VIZIN-PR138; ;;6,956;73,3;17,376;;;;15283,54;;1
33130;3LAG2--SP138; ;;8,220;16,7;16,111;;;;3234,47;;2
1412;3MAIO--MT138; ;;8,018;;16,313;;;;;;2
19582;3MAIO-PCH013;U;;;;16,313;;;;;;2
2294;3PONTE-SP138; ;;6,708;15,4;17,623;;;;3261,02;;2
7152;4BARRA-PR069; ;;5,528;50,7;18,804;;;;11440,29;;1
30068;79_331-SP138; ;;7,094;;17,237;;;;;;2
30069;79_332-SP138; ;;7,094;;17,237;;;;;;2
25808;7QUEDA-MT138; ;;7,361;;16,970;;;;;;2
25809;7QUEDAPCH013;U;;;;16,970;;;;;;2
1334;A-BOA1-MT138; ;;7,619;29,1;16,712;;;;5833,99;;2
22051;A.AZUL-SP088; ;;6,777;61,6;17,555;;;;12984,82;;2
2840;A.AZUL-SP138; ;;6,538;;17,793;;;;;;2
30951;A.AZUL-SP440; ;;6,777;;17,555;;;;;;2
56772;A.BEZ1EOL034;B;28,8;13,859;;10,473;;;4794,50;;;3
56773;A.BEZ2EOL034;B;28,8;13,859;;10,473;;;4794,50;;;3
56774;A.BEZ3EOL034;B;28,8;13,859;;10,473;;;4794,50;;;3
56775;A.BEZ4EOL034;B;16,5;13,859;;10,473;;;2740,66;;;3
56258;A.BRAN-RN230; ;;13,882;;10,449;;;;;;3
56255;A.BRANEOL034;B;27,3;13,882;;10,449;;;4542,75;;;3
59514;A.CAE1EOL034;B;27,0;11,019;;13,312;;;3568,87;;;3
59515;A.CAE2EOL034;B;36,0;11,019;;13,312;;;4758,94;;;3
59516;A.CAE3EOL034;B;36,0;11,019;;13,312;;;4758,94;;;3
59517;A.CAE4EOL034;B;22,5;11,019;;13,312;;;2975,16;;;3
35134;A.CLAU-ES069; ;;8,611;12,9;15,721;;;;2435,43;;2
26207;A.GU2-PCH006;D;;;;17,125;;;;;;2
1242;A.LIND-GO069; ;;9,020;34,7;15,312;;;;6375,71;;2
1206;A.LIND-GO230; ;;9,020;;15,312;;;;;;2
2522;A.MOG--SP138;U;;;;16,370;;;;;;2
29900;A.MOG-UTE013;U;;;5,3;16,370;;;;1041,13;;2
1943;A.REIS-RJ138; ;;7,990;40,9;16,341;;;;8026,28;;2
59518;A.TAN1EOL034;B;27,0;11,019;;13,312;;;3568,87;;;3
59519;A.TAN2EOL034;B;18,0;11,019;;13,312;;;2380,13;;;3
59520;A.TAN3EOL034;B;13,5;11,019;;13,312;;;1785,10;;;3
60037;A.VERMUFV034; ;;8,277;;16,055;;;;;;2
