BARRA;NOME;TUST-RB P;TUST-RB FP;TUST-FR P;TUST-FR FP  
 2840; AGUA AZUL - 138                                                      ;   18,935;         ;         ;         
2840; AGUA AZUL - 138;   18,935;;;
30951; AGUA AZUL - 440                                                      ;   18,648;         ;         ;         
30951; AGUA AZUL - 440;   18,648;;;
 1206; AG.LINDAS230                                                         ;   14,432;         ;         ;         
1206; AG.LINDAS230;   14,432;;;
 1943; ANGRA AMPLA - 138                                                    ;   15,973;         ;         ;         
1943; ANGRA AMPLA - 138;   15,973;;;
  151; ACU II - 138                                                         ;    8,300;         ;         ;         
151; ACU II - 138;    8,300;;;
  251; ACU II - 230                                                         ;    8,300;         ;         ;         
251; ACU II - 230;    8,300;;;
11265; ACU III - 230                                                        ;    8,300;         ;         ;         
11265; ACU III - 230;    8,300;;;
11565; ACU III - 500                                                        ;    8,300;         ;         ;         
11565; ACU III - 500;    8,300;;;
  600; ABAIXADORA - 69                                                      ;    8,629;         ;         ;         
600; ABAIXADORA - 69;    8,629;;;
 7747; ABDON BATISTA - 230                                                  ;   18,958;         ;         ;         
7747; ABDON BATISTA - 230;   18,958;;;
 7744; ABDON BATISTA - 525                                                  ;   19,243;         ;         ;         
7744; ABDON BATISTA - 525;   19,243;;;
 9590; ABUNA - 13,8                                                         ;   22,401;         ;         ;         
9590; ABUNA - 13,8;   22,401;;;
 9636; ABUNA - 138                                                          ;   22,401;         ;         ;         
9636; ABUNA - 138;   22,401;;;
 9537; ABUNA - 230                                                          ;   22,401;         ;         ;         
9537; ABUNA - 230;   22,401;;;
  559; ACAILANDIA - 500                                                     ;   10,407;         ;         ;         
559; ACAILANDIA - 500;   10,407;;;
55412; ACARAU II – 230                                                      ;    9,305;         ;         ;         
55412; ACARAU II – 230;    9,305;;;
12907; ACARAT CE - 230                                                      ;    9,323;         ;         ;         
12907; ACARAT CE - 230;    9,323;;;
12902; ACARAT-CE500                                                         ;    9,354;         ;         ;         
12902; ACARAT-CE500;    9,354;;;
 4475; ACESITA - 230                                                        ;   15,743;         ;         ;         
4475; ACESITA - 230;   15,743;;;
 3155; EMPLAL - 138                                                         ;   16,697;         ;         ;         
3155; EMPLAL - 138;   16,697;;;
 3730; ADRIANOPOLIS - 138                                                   ;   16,218;         ;         ;         
3730; ADRIANOPOLIS - 138;   16,218;;;
 3729; ADRIANOPOLIS - 345                                                   ;   16,164;         ;         ;         
3729; ADRIANOPOLIS - 345;   16,164;;;
 3728; ADRIANOPOLIS - 500                                                   ;   16,122;         ;         ;         
3728; ADRIANOPOLIS - 500;   16,122;;;
 3031; AGUAI - 138                                                          ;   18,185;         ;         ;         
3031; AGUAI - 138;   18,185;;;
 1637; AIMORES - 230                                                        ;   13,975;         ;         ;         
1637; AIMORES - 230;   13,975;;;
 2336; AJINOMOTO VAL - 138                                                  ;   17,065;         ;         ;         
2336; AJINOMOTO VAL - 138;   17,065;;;
18761; ALAGOINHA 2 - 69                                                     ;   11,993;         ;         ;         
18761; ALAGOINHA 2 - 69;   11,993;;;
11760; ALAGOAS 2 - 230                                                      ;   11,993;         ;         ;         
11760; ALAGOAS 2 - 230;   11,993;;;
 7591; ALEGRETE2 - 69                                                       ;   20,254;         ;         ;         
7591; ALEGRETE2 - 69;   20,254;;;
 9002; ALEGRETE2 - 230                                                      ;   20,254;         ;         ;         
9002; ALEGRETE2 - 230;   20,254;;;
56095; ALEX - 230                                                           ;    8,300;         ;         ;         
56095; ALEX - 230;    8,300;;;
  862; ALTAMIRA - 69                                                        ;   11,350;         ;         ;         
862; ALTAMIRA - 69;   11,350;;;
  362; ALTAMIRA - 230                                                       ;   11,350;         ;         ;         
362; ALTAMIRA - 230;   11,350;;;
 2219; AMPARO - 138                                                         ;   18,771;         ;         ;         
2219; AMPARO - 138;   18,771;;;
46950; ANASTACIO - 138                                                      ;   17,808;         ;         ;         
46950; ANASTACIO - 138;   17,808;;;
 7758; ANASTACIO - 230                                                      ;   17,917;         ;         ;         
7758; ANASTACIO - 230;   17,917;;;
 2770; ANDIRA LESTE - 230                                                   ;   18,930;         ;         ;         
2770; ANDIRA LESTE - 230;   18,930;;;
 6834; ANDIRA LESTE - 138                                                   ;   19,072;         ;         ;         
6834; ANDIRA LESTE - 138;   19,072;;;
