BARRA;NOME;TUST-RB  
30951; AGUA AZUL - 440;    5,361
1206; AG.LINDAS230;    8,657
251; ACU II - 230;   16,427
11265; ACU III - 230;   16,000
11565; ACU III - 500;   15,619
7747; ABDON BATISTA - 230;    5,361
7744; ABDON BATISTA - 525;    5,361
9537; ABUNA - 230;    5,361
559; ACAILANDIA - 500;   12,666
55412; ACARAU II – 230;   13,839
12907; ACARAT CE - 230;   13,820
12902; ACARAT-CE500;   13,788
4475; ACESITA - 230;    7,091
3729; ADRIANOPOLIS - 345;    6,520
3728; ADRIANOPOLIS - 500;    6,542
1637; AIMORES - 230;    8,925
11760; ALAGOAS 2 - 230;   11,058
9002; ALEGRETE2 - 230;    5,361
56095; ALEX - 230;   16,516
362; ALTAMIRA - 230;   11,611
7758; ANASTACIO - 230;    5,361
2770; ANDIRA LESTE - 230;    5,361
540; ANGELIM - 500;   13,974
240; ANGELIM - 230;   13,916
3745; ANGRA - 500;    7,127
1172; ANHANGUERA GO - 230;    6,891
2901; ANHANGUERA SP - 230;    5,361
2900; ANHANGUERA - 345;    5,361
2957; APARECIDA - 230;    5,537
2758; ALTA PAULISTA - 400;    5,485
6601; APUCARANA - 230;    5,361
58771; LAGOA BARRO - 230;   13,816
11219; AQUIRAZ - 230;   13,848
1522; ARACUAI - 230;   11,262
11242; ARAPIRACA III - 230;   10,211
5203; ARARAQUARA 2 - 440;    5,509
5202; ARARAQUARA 2 - 500;    5,945
2630; ARARAQUARA - 440;    5,361
3852; ARARAQUARA - 500;    5,853
2673; ARARAS SP - 440;    5,361
38906; ARAXA 3 - 345;    7,721
12203; ARCOVERDE II - 230;   14,082
7749; AREIA - 230;    5,361
7748; AREIA - 525;    5,361
39813; ARINOS 2 - 500;   10,647
9520; ARIQUEMES - 230;    5,361
302; MOXOTO - 230;   15,043
2624; ASSIS - 440;    5,361
4282; ASSIS - 525;    5,361
2626; ASSIS 2 - 230;    5,361
2677; ATIBAIA 2 - 345;    5,361
7923; ATLANTIDA 2 - 230;    5,361
2786; AVARE - 230;    5,361
2617; AGUA VERMELHA - 500;    7,057
2618; AGUA VERMELHA - 440;    6,584
3947; BARRO ALTO - 230;   10,462
3605; BARRO BRANCO - 345;    7,101
4297; B. DOS COQUEIROS - 230;    8,773
229; B.ESPERANCA - 230;   12,965
4288; B. FLUMINENSE - 500;    6,757
7304; BARRA GRANDE - 230;    5,361
6608; BAIXO IGUACU PR - 230;    5,361
11050; B.JESUS II - 230;   12,687
3236; BARRA PEIXE - 230;    6,114
13103; BACAB - MA - 500;   13,097
9010; BAGE 2 - 230;    5,361
2733; BAGUACU - 440;    5,361
1645; BAGUARI - 230;    9,213
2920; B. SANTISTA - 230;    5,361
2919; B. SANTISTA - 345;    5,361
10410; BALBINA - 230;   10,107
215; BALSAS - 230;   12,757
222; BANABUIU - 230;   14,880
3909; BANDEIRANTE GO - 345;    8,095
2934; BANDEIRANTE SP - 345;    5,361
1480; BARBACENA - 345;    6,476
11286; BARREIRAS II - 230;   10,941
286; BARREIRAS - 230;   10,597
1482; BARREIRO - 345;    7,244
846; BARREIRAS - 500;   12,027
6627; BATEIAS - 230;    5,361
3696; BATEIAS 3 - 500;    5,361
6628; BATEIAS - 525;    5,361
2628; BAURU SP - 440;    5,361
1612; BARAO DE COCAIS 3 - 230;    6,999
1485; B.DESPACHO - 500;    8,284
529; B.ESPERANCA - 500;   13,079
26454; BETIM 6 -345;    7,461
7740; BAIXO IGUACU SC - 230;    5,361
7741; BIGUACU--525;    5,361
2638; BOM JARDIM - 440;    5,361
385; B.J.LAPA II - 230;   11,585
585; BJLAPAII - 500;   11,446
285; B.J.LAPA - 230;   11,584
35351; BRASILIA LESTE - 500;    9,304
7734; BLUMENAU - 230;    5,361
7733; BLUMENAU - 525;    5,361
220; BOM NOME - 230;   15,255
243; BONGI - 230;   12,330
2777; BOTUCATU - 230;    5,361
3936; BRASILIA GERAL - 230;    7,779
3920; BRAS. SUL - 230;    8,131
3919; BRAS. SUL -345;    8,680
3300; BRASNORTE - 230;    5,787
1600; BRAUNA - 230;    8,545
205; BROT.MACAUBAS - 230;   12,704
376; BRUMADO II - 230;    9,385
