Número;Nome;T_C N-1;RB_Reg.;RB_Nac.;RB_Média;TB_>= Piso;LI_Env I;LS_Env S;T_C N
9010; BAGE 2 - 230;;  7,735;  0,000;  3,868;  5,201;;;  5,201;
2733; BAGUACU - 440;;  8,361;  2,778;  5,569;  5,313;;;  5,313;
1645; BAGUARI - 230;; 10,042;  8,433;  9,237;  8,980;;;  8,980;
2920; B. SANTISTA - 230;;  4,674;  0,000;  2,337;  5,201;;;  5,201;
2919; B. SANTISTA - 345;;  5,048;  0,084;  2,566;  5,201;;;  5,201;
10410; BALBINA - 230;;  7,898; 12,507; 10,202;  9,946;;;  9,946;
215; BALSAS - 230;; 10,463; 15,049; 12,756; 12,499;;; 12,499;
222; BANABUIU - 230;; 10,130; 19,087; 14,609; 14,352;;; 14,352;
3909; BANDEIRANTE GO - 345;;  9,837;  6,623;  8,230;  7,973;;;  7,973;
2934; BANDEIRANTE SP - 345;;  4,124;  0,000;  2,062;  5,201;;;  5,201;
1480; BARBACENA - 345;;  8,154;  5,248;  6,701;  6,444;;;  6,444;
11286; BARREIRAS II - 230;;  9,871; 11,944; 10,907; 10,651;;; 10,651;
286; BARREIRAS - 230;;  9,455; 11,720; 10,588; 10,331;;; 10,331;
1482; BARREIRO - 345;;  8,693;  6,130;  7,411;  7,154;;;  7,154;
846; BARREIRAS - 500;; 11,222; 12,552; 11,887; 11,630;;; 11,630;
6627; BATEIAS - 230;;  6,783;  0,000;  3,392;  5,201;;;  5,201;
3696; BATEIAS 3 - 500;;  7,270;  0,308;  3,789;  5,201;;;  5,201;
6628; BATEIAS - 525;;  7,484;  0,035;  3,759;  5,201;;;  5,201;
2628; BAURU SP - 440;;  7,394;  2,050;  4,722;  5,201;;;  5,201;
1612; BARAO DE COCAIS 3 - 230;;  8,049;  6,207;  7,128;  6,871;;;  6,871;
1485; B.DESPACHO - 500;;  9,792;  7,008;  8,400;  8,143;;;  8,143;
529; B.ESPERANCA - 500;; 10,693; 15,214; 12,954; 12,697;;; 12,697;
26454; BETIM 6 -345;;  8,929;  6,302;  7,615;  7,358;;;  7,358;
7740; BAIXO IGUACU SC - 230;;  6,429;  0,000;  3,215;  5,201;;;  5,201;
7741; BIGUACU--525;;  7,183;  0,000;  3,592;  5,201;;;  5,201;
2638; BOM JARDIM - 440;;  6,724;  2,151;  4,437;  5,201;;;  5,201;
385; B.J.LAPA II - 230;; 11,281; 11,656; 11,469; 11,212;;; 11,212;
585; BJLAPAII - 500;; 11,333; 11,338; 11,336; 11,079;;; 11,079;
285; B.J.LAPA - 230;; 11,281; 11,655; 11,468; 11,211;;; 11,211;
35351; BRASILIA LESTE - 500;; 10,385;  8,278;  9,331;  9,074;;;  9,074;
7734; BLUMENAU - 230;;  6,583;  0,000;  3,291;  5,201;;;  5,201;
7733; BLUMENAU - 525;;  7,152;  0,000;  3,576;  5,201;;;  5,201;
220; BOM NOME - 230;; 10,771; 18,953; 14,862; 14,605;;; 14,605;
243; BONGI - 230;;  7,712; 16,543; 12,128; 11,871;;; 11,871;
2777; BOTUCATU - 230;;  5,498;  0,241;  2,870;  5,201;;;  5,201;
3936; BRASILIA GERAL - 230;;  8,969;  6,772;  7,871;  7,614;;;  7,614;
3920; BRAS. SUL - 230;;  9,356;  7,053;  8,204;  7,948;;;  7,948;
3919; BRAS. SUL -345;;  9,915;  7,607;  8,761;  8,504;;;  8,504;
3300; BRASNORTE - 230;;  9,451;  3,172;  6,311;  6,054;;;  6,054;
1600; BRAUNA - 230;;  9,560;  7,637;  8,598;  8,341;;;  8,341;
205; BROT.MACAUBAS - 230;; 11,649; 13,392; 12,521; 12,264;;; 12,264;
376; BRUMADO II - 230;;  8,571; 10,216;  9,393;  9,136;;;  9,136;
38913; HELIO VALGAS MG - 345;; 11,476;  8,698; 10,087;  9,830;;;  9,830;
12318; BURITIRAMA - 500;; 11,352; 14,153; 12,753; 12,496;;; 12,496;
9266; CRUZ ALTA 2 - 230;;  7,817;  0,000;  3,909;  5,201;;;  5,201;
4481; CANA BRAVA - 230;; 11,596;  9,984; 10,790; 10,533;;; 10,533;
6615; C.COMPRIDO - 230;;  6,475;  0,000;  3,238;  5,201;;;  5,201;
270; CIC.DANTAS - 230;;  9,622; 17,511; 13,567; 13,310;;; 13,310;
11461; CAMPO FORMOSO - 230;; 11,167; 15,807; 13,487; 13,230;;; 13,230;
9020; C.INDUSTRIAL - 230;;  7,193;  0,000;  3,597;  5,201;;;  5,201;
236; COELHO NETO - 230;;  8,158; 14,078; 11,118; 10,861;;; 10,861;
11253; CURRAIS NOVOS II - 230;; 10,754; 20,257; 15,505; 15,248;;; 15,248;
3720; C. PAULISTA - 500;;  9,299;  5,094;  7,196;  6,939;;;  6,939;
38871; CACU - 230;; 11,681;  6,041;  8,861;  8,604;;;  8,604;
2649; CABREUVA - 230;;  5,227;  0,762;  2,994;  5,201;;;  5,201;
2647; CABREUVA - 440;;  6,214;  1,600;  3,907;  5,201;;;  5,201;
58008; CAETES II - 230;;  9,780; 17,800; 13,790; 13,533;;; 13,533;
51457; CAMAQUA 3 - 230;;  7,450;  0,000;  3,725;  5,201;;;  5,201;
574; CAMACARI - 500;;  8,970; 13,984; 11,477; 11,220;;; 11,220;
284; CAMACARI IV - 230;;  8,264; 13,594; 10,929; 10,672;;; 10,672;
584; CAMACARI IV - 500;;  8,948; 13,944; 11,446; 11,189;;; 11,189;
9030; CAMAQUA - 230;;  7,318;  0,000;  3,659;  5,201;;;  5,201;
3701; CAMPINAS - 345;;  6,337;  1,537;  3,937;  5,201;;;  5,201;
3700; CAMPINAS - 500;;  7,470;  2,334;  4,902;  5,201;;;  5,201;
38951; CAMPOS 2 - 500;;  9,448;  6,924;  8,186;  7,929;;;  7,929;
9015; CAMPO BOM - 230;;  6,642;  0,000;  3,321;  5,201;;;  5,201;
3785; CAMPOS - 345;;  9,570;  6,585;  8,078;  7,821;;;  7,821;
38873; CANARANA CMT - 230;;  6,918;  4,735;  5,827;  5,570;;;  5,570;
9283; CANDELARIA 2 - 230;;  8,196;  0,000;  4,098;  5,201;;;  5,201;
9040; CANDIOTA 2 - 230;;  7,991;  0,000;  3,995;  5,201;;;  5,201;
7753; CANDIOTA 2 - 525;;  7,929;  0,000;  3,965;  5,201;;;  5,201;
50209; CANDIOTA - 230;;  7,991;  0,000;  3,996;  5,201;;;  5,201;
9045; CANOA 1 - 230;;  6,969;  0,000;  3,485;  5,201;;;  5,201;
9050; CANOAS 2 - 230;;  7,790;  0,000;  3,895;  5,201;;;  5,201;
7778; CANOINHA - 230;;  5,718;  0,000;  2,859;  5,201;;;  5,201;
50215; CAPIVARI-230;;  7,437;  0,000;  3,719;  5,201;;;  5,201;
50212; CAPIVARI-525;;  7,564;  0,000;  3,782;  5,201;;;  5,201;
2622; CAPIVARA - 440;;  8,688;  2,436;  5,562;  5,305;;;  5,305;
1202; CARAJAS GO - 230;;  9,021;  4,902;  6,962;  6,705;;;  6,705;
916; CARAJAS PA - 230;;  9,812; 13,359; 11,586; 11,329;;; 11,329;
2966; CARBOCLORO - 230;;  4,552;  0,000;  2,276;  5,201;;;  5,201;
6624; CASCAVEL - 230;;  7,475;  0,202;  3,838;  5,201;;;  5,201;
44900; CASCAVEL NORT - 230;;  7,290;  0,092;  3,691;  5,201;;;  5,201;
6625; CASCAVEL OESTE - 230;;  7,690;  0,388;  4,039;  5,201;;;  5,201;
6626; CASCAVOE - 525;;  8,027;  0,867;  4,447;  5,201;;;  5,201;
6762; CAMPO ASSOBIO - 230;;  6,224;  0,000;  3,112;  5,201;;;  5,201;
235; CASTANHA - 230;;  8,102; 12,461; 10,281; 10,024;;; 10,024;
51704; CASTERTECH - 230;;  6,882;  0,000;  3,441;  5,201;;;  5,201;
7023; CASTRO NORTE - 230;;  6,324;  0,000;  3,162;  5,201;;;  5,201;
272; CATU - 230;;  7,705; 13,237; 10,471; 10,214;;; 10,214;
218; CAIUPE - 230;;  9,235; 17,732; 13,483; 13,227;;; 13,227;
9062; CAXIAS SUL 2 - 230;;  6,874;  0,000;  3,437;  5,201;;;  5,201;
9065; CAXIAS 5 -230;;  6,924;  0,000;  3,462;  5,201;;;  5,201;
9066; CAXIAS 6 - 230;;  6,899;  0,000;  3,450;  5,201;;;  5,201;
46948; CAXIAS - 230;;  7,235;  0,000;  3,618;  5,201;;;  5,201;
46947; CAXIAS NORTE - 525;;  7,590;  0,000;  3,795;  5,201;;;  5,201;
9060; CAXIAS NORTE - 230;;  7,034;  0,000;  3,517;  5,201;;;  5,201;
7751; CAXIAS RS - 525;;  7,494;  0,000;  3,747;  5,201;;;  5,201;
4532; CBA - 230;;  5,227;  0,762;  2,994;  5,201;;;  5,201;
2672; CBA TERM - 440;;  5,624;  0,907;  3,266;  5,201;;;  5,201;
7299; CBA LESTE - 230;;  6,938;  0,000;  3,469;  5,201;;;  5,201;
7300; CBA LESTE - 525;;  7,388;  0,000;  3,694;  5,201;;;  5,201;
44655; CURITIBA NORT - 230;;  6,470;  0,000;  3,235;  5,201;;;  5,201;
2802; CAPAO BONITO - 230;;  3,614;  0,000;  1,807;  5,201;;;  5,201;
1153; CACHOEIRA DOURADA - 230;; 11,189;  6,240;  8,714;  8,458;;;  8,458;
2941; TR.CENTRO 1 - 230;;  3,379;  0,000;  1,689;  5,201;;;  5,201;
2942; TR.CENTRO 2 - 230;;  3,379;  0,000;  1,689;  5,201;;;  5,201;
2943; CENTRO - 230;;  3,090;  0,000;  1,545;  5,201;;;  5,201;
44906; CERQUILHO 3 - 230;;  4,484;  0,000;  2,242;  5,201;;;  5,201;
39850; CAMPO GRANDE II - 230;;  8,492;  2,656;  5,574;  5,317;;;  5,317;
11244; CAMPINA GRANDE II - 230;;  9,804; 18,542; 14,173; 13,916;;; 13,916;
12244; CAMPINA GRANDE III - 230;;  9,985; 18,688; 14,337; 14,080;;; 14,080;
544; CAMPINA GRANDE III - 500;; 10,363; 18,632; 14,497; 14,241;;; 14,241;
58208; CHAPADA 1 PI - 230;; 11,383; 17,305; 14,344; 14,087;;; 14,087;
58217; CHAPADA 2 PI - 230;; 11,441; 17,651; 14,546; 14,289;;; 14,289;
58227; CHAPADA 3 PI - 230;; 11,825; 18,073; 14,949; 14,692;;; 14,692;
13020; CHAPADINHA II - 230;;  8,466; 14,271; 11,369; 11,112;;; 11,112;
38853; CHAPADAO - 230;;  9,622;  3,910;  6,766;  6,509;;;  6,509;
7882; CHARQUEADAS 3 - 230;;  7,359;  0,000;  3,680;  5,201;;;  5,201;
7780; CHARQUEADAS (SE) - 230;;  7,169;  0,000;  3,585;  5,201;;;  5,201;
2773; CHAVANTES - 230;;  6,583;  0,403;  3,493;  5,201;;;  5,201;
6617; C.IND. CURITIBA - 230;;  6,293;  0,000;  3,147;  5,201;;;  5,201;
4582; CLAUDIA - 500;; 11,709;  5,761;  8,735;  8,478;;;  8,478;
274; CAMACARI II - 230;;  8,148; 13,443; 10,796; 10,539;;; 10,539;
7776; C.MOURAO - 230;;  7,831;  0,000;  3,916;  5,201;;;  5,201;
11246; CEAMIRIM - 230;; 10,583; 19,471; 15,027; 14,770;;; 14,770;
11546; CEA.MIRIM II - 500;; 10,737; 19,225; 14,981; 14,724;;; 14,724;
12201; CURRAL NOVO PIAUI - 230;; 11,480; 17,046; 14,263; 14,006;;; 14,006;
12501; CURRAL NOVO PIAUI - 500;; 11,334; 16,639; 13,987; 13,730;;; 13,730;
7723; CAMPOS NOVOS - 230;;  8,727;  0,000;  4,364;  5,201;;;  5,201;
7736; CAMPOS NOVOS - 525;;  7,977;  0,000;  3,988;  5,201;;;  5,201;
40663; CODEMI GO- 230;; 11,231;  9,663; 10,447; 10,190;;; 10,190;
5201; C.PORTO VELHO - 500;; 18,095;  8,951; 13,523; 13,266;;; 13,266;
7850; CERRO CHATO - 230;;  8,046;  0,000;  4,023;  5,201;;;  5,201;
5199; C.PORTO VELHO - 230;;  4,591;  0,000;  2,296;  5,201;;;  5,201;
41172; COLIDER - 500;; 11,709;  5,761;  8,735;  8,478;;;  8,478;
591; COLINAS - 500;; 10,766; 13,768; 12,267; 12,010;;; 12,010;
4320; COMPERJ - 345;;  8,519;  5,353;  6,936;  6,680;;;  6,680;
7917; ENSEAD-SC2 - 30;;  6,173;  0,000;  3,087;  5,201;;;  5,201;
233; SE COREMAS II - 230;;  9,908; 18,532; 14,220; 13,963;;; 13,963;
3908; CORUMBA - 345;; 10,230;  6,892;  8,561;  8,304;;;  8,304;
38851; CORUMBA 2 - 30;;  7,705;  2,136;  4,921;  5,201;;;  5,201;
279; COTEGIPE - 230;;  7,882; 13,257; 10,570; 10,313;;; 10,313;
11033; COTEMINAS - 230;;  9,623; 18,341; 13,982; 13,725;;; 13,725;
3276; COXIPO - 230;;  7,971;  2,639;  5,305;  5,201;;;  5,201;
1616; CONSE. PENA - 230;;  9,867;  8,153;  9,010;  8,753;;;  8,753;
11217; CRATO 2 - 230;;  9,770; 17,588; 13,679; 13,422;;; 13,422;
10405; CRISTIANO ROCHA - 230;;  7,621; 12,144;  9,882;  9,626;;;  9,626;
4283; CUIABA - 230;;  8,179;  2,805;  5,492;  5,235;;;  5,235;
4284; CUIABA - 500;;  8,646;  3,263;  5,955;  5,698;;;  5,698;
7739; CURITIBA - 230;;  6,595;  0,000;  3,298;  5,201;;;  5,201;
7732; CURITIBA - 525;;  7,381;  0,000;  3,690;  5,201;;;  5,201;
219; DELM. GOUVEIA - 230;;  8,695; 17,062; 12,879; 12,622;;; 12,622;
281; D.PITUACU - 230;;  7,570; 13,043; 10,307; 10,050;;; 10,050;
4361; DARDANELOS - 230;; 10,442;  3,694;  7,068;  6,811;;;  6,811;
7745; DESTERRO - 230;;  5,432;  0,000;  2,716;  5,201;;;  5,201;
9090; DONA FRANCISCA - 230;;  9,011;  0,000;  4,505;  5,201;;;  5,201;
6761; D. INDUSTRIAL SJP - 230;;  6,380;  0,000;  3,190;  5,201;;;  5,201;
2664; JANDIRA - 440;;  5,612;  1,042;  3,327;  5,201;;;  5,201;
7771; DOURADOS 2 - 230;;  8,694;  2,383;  5,539;  5,282;;;  5,282;
7757; DOURADOS - 230;;  8,641;  2,305;  5,473;  5,216;;;  5,216;
51003; J. BOTANICO 2 - 230;;  6,294;  0,000;  3,147;  5,201;;;  5,201;
51002; J. BOTANICO 1 - 230;;  6,495;  0,000;  3,247;  5,201;;;  5,201;
2923; DOMENICO RANGONI - 345;;  5,039;  0,142;  2,591;  5,201;;;  5,201;
287; E. MARTIN - 230;; 10,495; 16,633; 13,564; 13,307;;; 13,307;
2939; EDGARD SOUZA - 230;;  4,455;  0,147;  2,301;  5,201;;;  5,201;
38862; EDEIA - 230;; 11,040;  5,825;  8,433;  8,176;;;  8,176;
9097; ELDORADO - 230;;  7,085;  0,000;  3,543;  5,201;;;  5,201;
214; EMBASA - 230;;  7,359; 12,080;  9,720;  9,463;;;  9,463;
1509; EMBORCACAO - 500;; 10,310;  6,766;  8,538;  8,281;;;  8,281;
2645; EMBU-GUACU - 345;;  4,905;  0,080;  2,493;  5,201;;;  5,201;
2643; EMBU-GUACU - 440;;  5,446;  0,806;  3,126;  5,201;;;  5,201;
13230; ENCRUZO - 230;;  8,112; 13,965; 11,038; 10,782;;; 10,782;
3946; ESTREITO - 345;;  9,328;  5,206;  7,267;  7,010;;;  7,010;
4302; ESTREITO - 500;;  9,251;  5,388;  7,320;  7,063;;;  7,063;
269; EUNAPOLI - 230;;  8,350;  9,141;  8,746;  8,489;;;  8,489;
12546; EXTREMOZ II - 230;; 10,256; 19,298; 14,777; 14,520;;; 14,520;
7306; FOZ DO CHAPECO - 230;;  9,224;  0,000;  4,612;  5,201;;;  5,201;
6653; FCHOPIM--230;;  9,385;  0,341;  4,863;  5,201;;;  5,201;
4321; F.DIAS - 440;;  7,288;  2,783;  5,036;  5,201;;;  5,201;
4322; F.DIAS - 500;;  8,133;  3,704;  5,918;  5,661;;;  5,661;
7782; FARROUPILHA - 230;;  6,973;  0,000;  3,487;  5,201;;;  5,201;
9541; FEIJO - 230;;  1,093;  0,000;  0,547;  5,201;;;  5,201;
9095; FIBR-F RS - 230;;  7,053;  0,000;  3,526;  5,201;;;  5,201;
6651; FIGUEIRA - 230;;  6,653;  0,000;  3,326;  5,201;;;  5,201;
1194; FIRMINOPOLIS - 230;; 11,145;  6,053;  8,599;  8,342;;;  8,342;
212; FLORESTA II - 230;; 10,895; 18,899; 14,897; 14,640;;; 14,640;
21049; FORD - 230;;  7,704; 13,374; 10,539; 10,282;;; 10,282;
7743; FORQUILINHA - 230;;  6,660;  0,000;  3,330;  5,201;;;  5,201;
325; FORTALEZA II - 230;;  9,385; 17,560; 13,473; 13,216;;; 13,216;
525; FORTALEZA II - 500;; 10,252; 17,892; 14,072; 13,815;;; 13,815;
225; FORTALEZA - 230;;  9,338; 17,638; 13,488; 13,231;;; 13,231;
3642; F.IGUACU - 765;;  7,782;  0,846;  4,314;  5,201;;;  5,201;
6652; F.IGUACUNORTE - 230;;  4,526;  0,000;  2,263;  5,201;;;  5,201;
276; FUNIL - 230;;  5,609; 11,913;  8,761;  8,504;;;  8,504;
3808; FURNAS - 345;;  9,032;  5,136;  7,084;  6,827;;;  6,827;
275; G. MANGABEIRA - 230;;  8,012; 12,553; 10,282; 10,025;;; 10,025;
58405; MLGICO CE - 230;; 10,384; 18,377; 14,381; 14,124;;; 14,124;
8720; GARABI 1 - 525;;  8,031;  0,000;  4,015;  5,201;;;  5,201;
8721; GARABI 2 - 525;;  8,031;  0,000;  4,015;  5,201;;;  5,201;
349; GARANHUNS II - 230;;  9,780; 17,800; 13,790; 13,533;;; 13,533;
549; GARANHUNS - 500;; 10,074; 17,851; 13,962; 13,706;;; 13,706;
9100; GARIBALDI - 230;;  6,621;  0,000;  3,311;  5,201;;;  5,201;
46942; GASPAR 2 -230;;  6,537;  0,000;  3,269;  5,201;;;  5,201;
7713; GASPAR 2 - 525;;  7,129;  0,000;  3,565;  5,201;;;  5,201;
4533; GERDAU SP - 440;;  5,931;  1,341;  3,636;  5,201;;;  5,201;
2675; GETULINA - 440;;  8,073;  2,468;  5,271;  5,201;;;  5,201;
11051; GILBUES - 230;; 11,089; 13,955; 12,522; 12,265;;; 12,265;
836; GILBUES II - 500;; 11,254; 14,103; 12,679; 12,422;;; 12,422;
23321; GOIANIA LESTE - 230;;  8,569;  4,863;  6,716;  6,459;;;  6,459;
247; GOIANINHA - 230;;  8,761; 17,633; 13,197; 12,940;;; 12,940;
11260; Gentio do Ouro II - 230;; 11,813; 14,250; 13,032; 12,775;;; 12,775;
11560; Gentio do Ouro II - 500;; 11,411; 13,609; 12,510; 12,254;;; 12,254;
6663; PARIGOT SOUZA - 230;;  8,279;  0,000;  4,140;  5,201;;;  5,201;
7021; GUARAPUAVA OESTE - 230;;  7,813;  0,000;  3,906;  5,201;;;  5,201;
3759; GRAJAU - 500;;  8,334;  4,782;  6,558;  6,301;;;  6,301;
6664; GRALHA AZUL - 230;;  7,053;  0,000;  3,527;  5,201;;;  5,201;
7750; GRAVATAI - 525;;  7,665;  0,000;  3,832;  5,201;;;  5,201;
9110; GRAVATA2 - 230;;  7,181;  0,000;  3,591;  5,201;;;  5,201;
7924; GRAVATAI3 - 230;;  7,086;  0,000;  3,543;  5,201;;;  5,201;
50214; GUAIBA3 - 230;;  7,461;  0,000;  3,731;  5,201;;;  5,201;
50213; GUAIBA3 - 525;;  7,890;  0,000;  3,945;  5,201;;;  5,201;
9120; GUAIBA - 230;;  7,446;  0,000;  3,723;  5,201;;;  5,201;
6665; GUAIRA F -230;;  7,810;  0,765;  4,287;  5,201;;;  5,201;
6630; GUAIRA F - 525;;  7,855;  0,821;  4,338;  5,201;;;  5,201;
390; GUAMA - 230;;  8,906; 13,038; 10,972; 10,715;;; 10,715;
9130; GUARITA - 230;;  8,338;  0,000;  4,169;  5,201;;;  5,201;
3831; GUARULHOS - 345;;  4,317;  0,000;  2,158;  5,201;;;  5,201;
1638; GUILMAN - 230;;  9,408;  7,566;  8,487;  8,230;;;  8,230;
39040; GURUPI - 230;; 10,589; 11,647; 11,118; 10,861;;; 10,861;
5002; GURUPI - 500;; 10,929; 11,621; 11,275; 11,018;;; 11,018;
2720; GV - 230;;  7,263;  2,926;  5,094;  5,201;;;  5,201;
1619; VALADARES - 230;;  9,675;  8,147;  8,911;  8,654;;;  8,654;
38921; VALADARES 6 - 500;; 10,181;  9,001;  9,591;  9,334;;;  9,334;
3384; HENRY BORDEN - 230;;  4,545;  0,000;  2,272;  5,201;;;  5,201;
44652; HUBNER - 230;;  6,116;  0,000;  3,058;  5,201;;;  5,201;
38856; ILHA SOLTEIRA 2 - 230;;  9,605;  3,845;  6,725;  6,468;;;  6,468;
38876; ILHA SOLTEIRA 2 - 440;;  9,472;  3,610;  6,541;  6,284;;;  6,284;
2611; ILHA SOLTEIRA - 440;;  9,469;  3,604;  6,536;  6,279;;;  6,279;
365; IBIAPINA II – 230;; 10,165; 16,712; 13,438; 13,181;;; 13,181;
288; IBICOARA - 230;;  9,622; 10,963; 10,292; 10,035;;; 10,035;
588; IBICOARA - 500;; 10,333; 11,440; 10,886; 10,629;;; 10,629;
6680; IBIPORA - 230;;  6,573;  0,000;  3,287;  5,201;;;  5,201;
3691; IBIUNA - 345;;  4,780;  0,193;  2,486;  5,201;;;  5,201;
3690; IBIUNA - 500;;  6,049;  0,910;  3,480;  5,201;;;  5,201;
217; ICO - 230;;  9,687; 18,410; 14,049; 13,792;;; 13,792;
394; IGAPORA II - 230;; 11,496; 11,343; 11,419; 11,162;;; 11,162;
11394; IGAPORA III - 230;; 11,422; 11,135; 11,279; 11,022;;; 11,022;
11594; IGAPORA III - 500;; 11,251; 10,738; 10,994; 10,737;;; 10,737;
7714; IGUATEMI 2 MS - 230;;  7,690;  0,936;  4,313;  5,201;;;  5,201;
9264; IJUI 2 - 230;;  7,628;  0,000;  3,814;  5,201;;;  5,201;
7918; CAIACA-SC - 230;;  5,767;  0,000;  2,884;  5,201;;;  5,201;
