GENERATOR,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
EOL SERRA DA PALMEIRA XII,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XIII,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XIV,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XIX,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XV,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XVI,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XVII,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XVIII,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XX,0,0,10.781,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XXI,0,0,0,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XXII,0,0,0,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DA PALMEIRA XXIII,0,0,0,11.61,12.681,14.241,14.326,14.829,14.663,14.684,14.664,14.644,14.624,14.604000000000001,14.584000000000001,14.564000000000002,14.544000000000002,14.524000000000003
EOL SERRA DAS ALMAS I,0,0,10.531,10.085,10.39,10.639,10.621,10.977,10.676,10.692,10.672,10.652000000000001,10.632000000000001,10.612000000000002,10.592000000000002,10.572000000000003,10.552000000000003,10.532000000000004
EOL SERRA DAS ALMAS II,0,0,10.531,10.085,10.39,10.639,10.621,10.977,10.676,10.692,10.672,10.652000000000001,10.632000000000001,10.612000000000002,10.592000000000002,10.572000000000003,10.552000000000003,10.532000000000004
EOL SERRA DAS ALMAS III,0,0,10.531,10.085,10.39,10.639,10.621,10.977,10.676,10.692,10.672,10.652000000000001,10.632000000000001,10.612000000000002,10.592000000000002,10.572000000000003,10.552000000000003,10.532000000000004
EOL SERRA DAS ALMAS IV,0,0,10.531,10.085,10.39,10.639,10.621,10.977,10.676,10.692,10.672,10.652000000000001,10.632000000000001,10.612000000000002,10.592000000000002,10.572000000000003,10.552000000000003,10.532000000000004
EOL SERRA DAS ALMAS V,0,0,10.531,10.085,10.39,10.639,10.621,10.977,10.676,10.692,10.672,10.652000000000001,10.632000000000001,10.612000000000002,10.592000000000002,10.572000000000003,10.552000000000003,10.532000000000004
EOL SERRA DAS ALMAS VI,0,0,10.531,10.085,10.39,10.639,10.621,10.977,10.676,10.692,10.672,10.652000000000001,10.632000000000001,10.612000000000002,10.592000000000002,10.572000000000003,10.552000000000003,10.532000000000004
EOL SERRA DAS VACAS B,0,9.357,9.959,10.686,11.756,13.533,13.608,14.082,13.903,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS I,0,9.357,9.959,10.686,11.756,13.533,13.608,14.082,13.903,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS II,0,9.357,9.959,10.686,11.756,13.533,13.608,14.082,13.903,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS III,0,9.357,9.959,10.686,11.756,13.533,13.608,14.082,13.903,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS IV,0,9.357,9.959,10.686,11.756,13.533,13.608,14.082,13.903,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS V,0,9.357,9.959,10.686,11.756,13.533,13.608,14.082,13.903,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DAS VACAS VII,0,9.357,9.959,10.686,11.756,13.533,13.608,14.082,13.903,13.923,13.903,13.883000000000001,13.863000000000001,13.843000000000002,13.823000000000002,13.803000000000003,13.783000000000003,13.763000000000003
EOL SERRA DE SANTANA I,0,10.986,11.816,12.935,14.087,15.388,15.493,15.954,15.801,15.824,15.804,15.784,15.764000000000001,15.744000000000002,15.724000000000002,15.704000000000002,15.684000000000003,15.664000000000003
EOL SERRA DE SANTANA II,0,10.986,11.816,12.935,14.087,15.388,15.493,15.954,15.801,15.824,15.804,15.784,15.764000000000001,15.744000000000002,15.724000000000002,15.704000000000002,15.684000000000003,15.664000000000003
EOL SERRA DE SANTANA III,0,10.986,11.816,12.935,14.087,15.388,15.493,15.954,15.801,15.824,15.804,15.784,15.764000000000001,15.744000000000002,15.724000000000002,15.704000000000002,15.684000000000003,15.664000000000003
EOL SERRA DO ASSURUA I,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA II,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA III,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA IV,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA IX,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA V,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA VI,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA VII,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA VIII,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA X,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XI,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XII,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XIII,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XIV,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XIX,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XV,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XVI,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XVII,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XVIII,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XX,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XXI,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XXII,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XXIII,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ASSURUA XXIV,0,0,11.714,11.722,12.282,12.775,12.791,13.246,13.019,13.038,13.018,12.998000000000001,12.978000000000002,12.958000000000002,12.938000000000002,12.918000000000003,12.898000000000003,12.878000000000004
EOL SERRA DO ESPINHACO,0,10.528,10.863,10.503,10.846,11.108,11.102,11.48,11.186,11.202,11.182,11.162,11.142000000000001,11.122000000000002,11.102000000000002,11.082000000000003,11.062000000000003,11.042000000000003
EOL SERRA DO FOGO,0,10.86,11.285,11.735,12.548,13.333,13.367,13.79,13.613,13.633,13.613,13.593,13.573,13.553,13.533000000000001,13.513000000000002,13.493000000000002,13.473000000000003
EOL SERRA DO MATO I,0,10.282,10.98,12.126,13.18,14.271,14.404,14.901,14.731,14.753,14.733,14.713000000000001,14.693000000000001,14.673000000000002,14.653000000000002,14.633000000000003,14.613000000000003,14.593000000000004
EOL SERRA DO MATO II,0,10.282,10.98,12.126,13.18,14.271,14.404,14.901,14.731,14.753,14.733,14.713000000000001,14.693000000000001,14.673000000000002,14.653000000000002,14.633000000000003,14.613000000000003,14.593000000000004
EOL SERRA DO MATO III,0,10.282,10.98,12.126,13.18,14.271,14.404,14.901,14.731,14.753,14.733,14.713000000000001,14.693000000000001,14.673000000000002,14.653000000000002,14.633000000000003,14.613000000000003,14.593000000000004
EOL SERRA DO MATO IV,0,10.282,10.98,12.126,13.18,14.271,14.404,14.901,14.731,14.753,14.733,14.713000000000001,14.693000000000001,14.673000000000002,14.653000000000002,14.633000000000003,14.613000000000003,14.593000000000004
EOL SERRA DO MATO V,0,10.282,10.98,12.126,13.18,14.271,14.404,14.901,14.731,14.753,14.733,14.713000000000001,14.693000000000001,14.673000000000002,14.653000000000002,14.633000000000003,14.613000000000003,14.593000000000004
EOL SERRA DO MATO VI,0,10.282,10.98,12.126,13.18,14.271,14.404,14.901,14.731,14.753,14.733,14.713000000000001,14.693000000000001,14.673000000000002,14.653000000000002,14.633000000000003,14.613000000000003,14.593000000000004
EOL SERRA DO SALTO,0,10.554,10.886,10.546,10.898,11.162,11.157,11.538,11.248,11.264,11.244,11.224,11.204,11.184000000000001,11.164000000000001,11.144000000000002,11.124000000000002,11.104000000000003
EOL SERRA DO SERIDO F1,0,0,11.158,11.973,13.009,14.471,14.559,15.072,14.908,14.93,14.91,14.89,14.870000000000001,14.850000000000001,14.830000000000002,14.810000000000002,14.790000000000003,14.770000000000003
EOL SERRA DO SERIDO F2,0,0,11.158,11.973,13.009,14.471,14.559,15.072,14.908,14.93,14.91,14.89,14.870000000000001,14.850000000000001,14.830000000000002,14.810000000000002,14.790000000000003,14.770000000000003
EOL SERRA DO SERIDO II,0,10.427,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SERRA DO SERIDO III,0,10.427,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SERRA DO SERIDO IV,0,10.427,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SERRA DO SERIDO IX,0,10.427,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SERRA DO SERIDO VI,0,10.427,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SERRA DO SERIDO VII,0,10.427,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL SERRA DO VENTO,0,10.86,11.285,11.735,12.548,13.333,13.367,13.79,13.613,13.633,13.613,13.593,13.573,13.553,13.533000000000001,13.513000000000002,13.493000000000002,13.473000000000003
EOL SERRA VERDE I,0,0,11.646,12.767,13.887,15.49,15.592,16.0,15.852,15.875,15.855,15.835,15.815000000000001,15.795000000000002,15.775000000000002,15.755000000000003,15.735000000000003,15.715000000000003
EOL SERRA VERDE II,0,0,11.646,12.767,13.887,15.49,15.592,16.0,15.852,15.875,15.855,15.835,15.815000000000001,15.795000000000002,15.775000000000002,15.755000000000003,15.735000000000003,15.715000000000003
EOL SERRA VERDE III,0,0,11.646,12.767,13.887,15.49,15.592,16.0,15.852,15.875,15.855,15.835,15.815000000000001,15.795000000000002,15.775000000000002,15.755000000000003,15.735000000000003,15.715000000000003
EOL SERRA VERDE IV,0,0,11.646,12.767,13.887,15.49,15.592,16.0,15.852,15.875,15.855,15.835,15.815000000000001,15.795000000000002,15.775000000000002,15.755000000000003,15.735000000000003,15.715000000000003
EOL SERRA VERDE V,0,0,11.646,12.767,13.887,15.49,15.592,16.0,15.852,15.875,15.855,15.835,15.815000000000001,15.795000000000002,15.775000000000002,15.755000000000003,15.735000000000003,15.715000000000003
EOL SERROTE I,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL SERROTE II,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL SERROTE III,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL SERROTE IV,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL SERROTE V,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL SERROTE VI,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL SERROTE VII,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL SERROTE VIII,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL SETE GAMELEIRAS,0,11.056,11.621,12.084,12.957,13.692,13.718,14.141,13.937,13.957,13.937000000000001,13.917000000000002,13.897000000000002,13.877000000000002,13.857000000000003,13.837000000000003,13.817000000000004,13.797000000000004
EOL SM,0,10.64,11.454,12.387,13.48,14.842,14.936,15.468,15.311,15.333,15.313,15.293000000000001,15.273000000000001,15.253000000000002,15.233000000000002,15.213000000000003,15.193000000000003,15.173000000000004
EOL TABOQUINHA,0,10.456,10.793,10.431,10.769,11.022,11.014,11.387,11.093,11.109,11.089,11.069,11.049000000000001,11.029000000000002,11.009000000000002,10.989000000000003,10.969000000000003,10.949000000000003
EOL TABUA,0,10.528,10.863,10.503,10.846,11.108,11.102,11.48,11.186,11.202,11.182,11.162,11.142000000000001,11.122000000000002,11.102000000000002,11.082000000000003,11.062000000000003,11.042000000000003
EOL TACAICO,0,11.041,11.434,12.038,13.104,14.635,14.745,15.267,15.085,15.107,15.087,15.067,15.047,15.027000000000001,15.007000000000001,14.987000000000002,14.967000000000002,14.947000000000003
EOL TACAICO II,0,11.041,11.434,12.038,13.104,14.622,14.732,15.253,15.073,15.095,15.075000000000001,15.055000000000001,15.035000000000002,15.015000000000002,14.995000000000003,14.975000000000003,14.955000000000004,14.935000000000004
EOL TAIBA AGUIA,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL TAIBA ALBATROZ,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL TAIBA ANDORINHA,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL TAMANDUA MIRIM,0,10.528,10.863,10.503,10.846,11.108,11.102,11.48,11.186,11.202,11.182,11.162,11.142000000000001,11.122000000000002,11.102000000000002,11.082000000000003,11.062000000000003,11.042000000000003
EOL TAMANDUA MIRIM 2,0,10.528,10.863,10.503,10.846,11.108,11.102,11.48,11.186,11.202,11.182,11.162,11.142000000000001,11.122000000000002,11.102000000000002,11.082000000000003,11.062000000000003,11.042000000000003
EOL TANQUE,0,10.554,10.886,10.546,10.898,11.162,11.157,11.538,11.248,11.264,11.244,11.224,11.204,11.184000000000001,11.164000000000001,11.144000000000002,11.124000000000002,11.104000000000003
EOL TEIU,0,10.528,10.863,10.503,10.846,11.108,11.102,11.48,11.186,11.202,11.182,11.162,11.142000000000001,11.122000000000002,11.102000000000002,11.082000000000003,11.062000000000003,11.042000000000003
EOL TEIU 2,0,10.528,10.863,10.503,10.846,11.108,11.102,11.48,11.186,11.202,11.182,11.162,11.142000000000001,11.122000000000002,11.102000000000002,11.082000000000003,11.062000000000003,11.042000000000003
EOL TEIU 3,0,10.528,10.863,10.503,10.846,11.108,11.102,11.48,11.186,11.202,11.182,11.162,11.142000000000001,11.122000000000002,11.102000000000002,11.082000000000003,11.062000000000003,11.042000000000003
EOL TERRA SANTA I,0,10.764,11.555,12.491,13.611,15.075,15.175,15.716,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL TERRA SANTA II,0,10.764,11.555,12.491,13.611,15.075,15.175,15.716,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL TERRAL,0,10.794,11.66,12.809,13.97,15.384,15.48,15.945,15.795,15.818,15.798,15.778,15.758000000000001,15.738000000000001,15.718000000000002,15.698000000000002,15.678000000000003,15.658000000000003
EOL TESTA BRANCA I,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL TESTA BRANCA III,0,0,0,0,0,0,0,0,0,0,-0.02,-0.04,-0.06,-0.08,-0.1,-0.12000000000000001,-0.14,-0.16
EOL TODA ENERGIA DO BRASIL,0,10.68,11.514,12.473,13.553,15.49,15.592,16.0,15.852,15.875,15.855,15.835,15.815000000000001,15.795000000000002,15.775000000000002,15.755000000000003,15.735000000000003,15.715000000000003
EOL TRAIRI,0,10.282,10.98,12.126,13.18,13.914,13.957,14.419,14.304,14.325,14.305,14.285,14.265,14.245000000000001,14.225000000000001,14.205000000000002,14.185000000000002,14.165000000000003
EOL TUCANO II,0,9.546,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO III,0,9.546,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO IV,0,9.546,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO IX,0,0,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO V,0,0,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO VI,0,9.546,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO VII,0,9.546,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO VIII,0,9.546,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO X,0,9.546,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO XI,0,0,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO XIII,0,0,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO XVI,0,9.546,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL TUCANO XVII,0,0,9.925,10.378,11.23,12.081,12.119,12.534,12.304,12.322,12.302,12.282,12.262,12.242,12.222000000000001,12.202000000000002,12.182000000000002,12.162000000000003
EOL U.VENTOS 1(POTIGUAR),0,10.764,11.555,12.491,13.611,15.075,15.175,15.716,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 10(P.NORDESTE),0,10.764,11.555,12.491,13.611,15.075,15.175,15.716,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 2(T.DE PEDRAS),0,10.764,11.555,12.491,13.611,15.075,15.175,15.716,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 3(P.V.LESTE),0,10.764,11.555,12.491,13.611,15.075,15.175,15.716,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 4(T.S.MIGUEL),0,10.764,11.555,12.491,13.611,15.075,15.175,15.717,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 5(M.DOS VENTOS),0,10.764,11.555,12.491,13.611,15.075,15.175,15.717,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 6(C.DA ILHA),0,10.764,11.555,12.491,13.611,15.075,15.175,15.717,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 7(C.POTIGUAR),0,10.764,11.555,12.491,13.611,15.075,15.175,15.717,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 8(E.DOS VENTOS),0,10.764,11.555,12.491,13.611,15.075,15.175,15.716,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL U.VENTOS 9(I.DOS VENTOS),0,10.764,11.555,12.491,13.611,15.075,15.175,15.716,15.56,15.583,15.563,15.543000000000001,15.523000000000001,15.503000000000002,15.483000000000002,15.463000000000003,15.443000000000003,15.423000000000004
EOL UBATUBA,0,10.135,10.996,12.137,13.249,15.109,15.192,15.694,15.545,15.568,15.548,15.528,15.508000000000001,15.488000000000001,15.468000000000002,15.448000000000002,15.428000000000003,15.408000000000003
EOL UMBURANA DE CHEIRO,0,10.86,11.285,11.735,12.548,13.333,13.367,13.79,13.613,13.633,13.613,13.593,13.573,13.553,13.533000000000001,13.513000000000002,13.493000000000002,13.473000000000003
